date,ABC1,ABC11,ABC23,ABC24,ABC27,ABC28,ABC29,ABC32,ABC33,ABC34,ABC35,ABC36,ABC37,ABC38,ABC5,ABC6,ABC7,ABC8,ABC9,AC101,AC102,AC104,AC106,AC107,AC108,AC111,AC53,AC57,AC67,AC71,AC94,AC95,AC96,AC98,AC99,DH16,DH32,DH38,DH42,DH48,DH51,DH52,DH56,DH58,DH59,DH61,GJ13,GJ15,GJ16,GJ17,GJ18,GJ19,GJ22,GJ4,GJ7,GJ9,IB113,JR10,JR14,JR15,JR16,JR17,JR18,JR22,JR28,JR32,JR33,JR5,MC110,MC114,MC122,MC127,MC129,MC130,MC132,MC133,MC140,MC143,MC145,MC148,MC149,MC151,MC152,MC53,MC79,MC89
2016-07-11,4.27434559228585e-05,0.00021870033448993,0.000204643567213005,-0.000119596652377712,0.000132933780540356,0.000129816303408131,9.34326261218919e-05,0.000206466873950515,-4.00125409176748e-05,6.79073575217141e-05,6.72670017661381e-05,9.82050328196058e-05,2.59435723164941e-05,0.000260141750331485,4.51539603044418e-06,7.94215333156598e-05,0.000207579060320447,0.000270242839857679,-0.000138369114329194,-2.37858352688564e-05,-7.14715899056135e-07,-0.000153127102572201,-0.000105065285329125,-0.000141357098379069,-4.61642742044819e-05,-6.07192865246656e-05,-5.62320612575057e-06,-3.18425211244954e-05,0.000257617452175416,-6.56733120940961e-05,-0.000176164402239076,-0.000157546165694854,-0.000154047840278883,-2.53558636533421e-05,-0.000184374722480331,0.000130149671175589,0.000238393336920398,9.36981488157852e-05,0.000359707828664774,0.000266185732606124,0.000273288012937324,0.000270839694635772,0.000227451689857263,0.000163055411702591,2.45736914532381e-05,0.000154996017784199,9.66426729046409e-05,0.0002198300976865,0.000136446057048394,3.10511789219347e-05,9.61116257997331e-05,0.000713018077102306,0.000274677638746203,-8.21389611168189e-05,9.19049565170227e-05,-2.96488380723192e-05,0,-0.000501332810995019,0.000591440984268454,0.000375875833893312,0.000519542084758787,0.000438436173309521,0.000594491152678092,0.000521664624699345,0.000486333786502009,0.000569090030174048,0.000635517102168268,0.000501446358475503,0.000444732955441238,0.000621067159146146,0.000666738656532038,0.000652484933937824,0.000456851220331385,0.000601429100148936,0.000738887342006349,0.000595437011917203,0.000614800454347019,0.000447211847971617,0.000550730282016199,0.000611966466001509,0.000617765378835223,0.000382671557102806,0.000566505597854735,0.000429518847573273,0.000340666161339101,0.000618517168661242
2016-07-12,-0.00014223787997536,-9.42081828712029e-05,-2.30903481387181e-05,-0.000266221821705512,-0.000136382919945085,-0.000152939295779046,-0.000166351444180467,-3.1913196481329e-05,-6.29314928309535e-05,-0.000333281386616571,-0.000138201113222139,-0.000165115536608919,-0.000124888036355011,-0.000130841476457814,-0.000113528759492184,-0.000307202002822536,-0.00010726148396892,-0.000137851258081015,-0.000215222249056392,-0.000187982039383453,-0.000231046060707017,-0.00018287918512092,-0.00022527692164125,-0.00015588517130167,-0.00011754263400764,-0.000207834796581952,-0.000278827222941149,-8.17741338962809e-05,-0.000196150912915563,-0.000193128777496227,-0.000311625550328637,-0.000177837458194821,-3.46407799713393e-05,-0.000104401646013331,-0.000284339781535709,0.000386432251816985,0.000415459684313888,0.000338749166016537,0.000198010057811261,0.000366499157359789,0.000427496901665899,0.00019116950698164,0.000169384718284736,0.000384266385556849,0.000299385364623824,0.000417128936475465,-0.000482779160849181,-0.000438441884614973,-0.000561746628075434,-0.000560709836925782,-0.000535524687904893,-0.000390180249770085,-0.000489275790449408,-0.000519418269093459,-0.000548793876816801,-0.000144430273856893,0,0.00179905296802478,0.00171626373989666,0.00202678601878555,0.00202303455385073,0.00208287006644642,0.00220894496652756,0.00218252211989092,0.00218368294013393,0.00191004842022365,0.00214811355953958,0.00230978410701601,0.00043214173991552,0.000377616400217839,0.000401567089987243,0.000373484875586249,0.00025808132431557,0.000310644548614969,0.000428042548857266,0.00016778793366448,0.000310505934263495,0.000416567707436965,0.000244469906257839,0.000352365018292169,0.000369452176440398,0.000310539179665975,0.000349846753068028,0.00029145930712588,0.000501232601957117,0.000374905432120839
2016-07-13,-9.22851310711103e-05,-6.70491197041714e-05,-0.000185409400511723,8.57044247902026e-05,-0.000176883860935263,-7.27139972121453e-05,4.42973823492474e-07,-9.92721657911782e-05,-0.000153434408376519,-0.000150519735587497,-6.53237977373672e-05,-7.45602552804616e-05,-2.96728363329722e-05,-0.000199875606608815,0.000133198514544584,-7.85638018891625e-05,3.89536056916144e-05,-6.09970090965958e-05,-7.03854374680635e-06,0.000106502328660619,4.80792314942084e-05,9.83432837599633e-05,9.11237226145212e-05,0.000139862247681418,2.99332809616498e-05,7.32032017496985e-05,0.000134784964933967,0.000158340318690473,3.75066836349747e-05,8.25533100830026e-05,3.54926155354797e-05,9.08110662561735e-05,-3.97164700172e-05,7.99224913946406e-05,2.2516582006813e-05,0.000968597017114574,0.000992468355084391,0.000821953514934296,0.000960263311762094,0.00101844785760414,0.00110797269694357,7.46823613388379e-05,0.00110180833917251,0.00120499815852133,0.0010466805841206,0.000898921432354889,0.000471754961304279,0.000301592991854795,0.000438018442299818,0.000443767144721504,0.000350969286625934,6.92568676959707e-05,5.28004378763821e-05,0.000298884173666932,0.000381859523884628,0.000431215179542215,0,0.00147446659474421,0.000942676052456416,-0.000429050012512588,0.00106577502236118,0.000945965783359894,0.00100707245078176,0.000923811489758637,0.000913116986490714,0.000851890940141836,0.00104001269930999,0.00100042871416037,-2.97546494904824e-05,0.000330616239352663,0.000316299742857653,0.000353904590712222,0.000469444452491812,0.000277297231255902,0.000223853863689778,0.000380571515116351,0.000351489100541179,0.000269611959984152,0.000413207852008671,0.000330172946953007,0.00024103558519003,0.000434345283950543,0.000333387292491441,0.000469258286740621,0.000164156620402361,0.000329504385170401
2016-07-14,0.000434251693552177,0.000494799740385128,0.000518019985893775,0.000385052108649379,0.000469336409790965,0.000432208704448979,0.000417978235594393,0.000501622159809463,0.000432140696053425,0.000308461264231108,0.000402818017989369,0.000475673265272113,0.000432555196277085,0.000457169654241282,-0.00010399327047759,0.000356383598508331,0.000342725931564201,0.000514773729492438,0.000469466337844556,-0.000223872887069678,-0.000167535812352966,-0.000191864006238633,-0.000190776221433843,-0.000255016281679226,-0.000136404119990008,-0.000189646166423,-0.000199183553537269,-0.000129919185701323,-0.000139665814127466,-0.000194994265495491,-0.000429218131546917,-0.000236498427133061,-0.000147587741955406,-0.000145362174232683,-1.42367278968618e-05,-5.26841584899372e-05,-6.13270153245766e-05,2.52742793985565e-05,-5.61626594508288e-05,-5.35327326652573e-05,-0.000152687665867892,-0.000113467934405841,-9.77740115295086e-05,-6.28265369175971e-05,-0.000156499488525105,1.26424096151815e-05,0.000770921952150034,0.000964274734641064,0.00087878586971252,0.000919089025362133,0.000968202067526043,0.000631586394631088,0.000644633663803529,0.000833029798356432,0.00119412383976927,0.000495769422516833,0,0.000398303354119349,0.000945858099901999,0.000892035739082046,0.000846087044014714,0.00086368798426972,0.000941342681829583,0.000912989875367287,0.000823966919831121,0.000808316572267367,0.000881361562005756,0.000973713007090761,-0.000368532103503877,-0.000180081003437926,-0.000160538104021764,-0.000164021116703486,-0.000304435599289926,-0.000237256042375565,-0.00018433813912684,-9.61559318083947e-05,-0.000150557165756666,-0.00011824889719855,-0.00020126027072593,-0.000181768196849379,-0.00014146616387441,-0.000166618503560177,-0.00019157055123981,-0.000317103390369795,0.00022265613204628,-0.000181289879484072
2016-07-15,-0.000270184846645308,-0.000232551294345174,-0.000313453439477711,-0.000305366445191383,-0.00021060718960642,-0.000272928324720378,-0.000146591949263718,-0.00030206955462707,-0.000377836772975476,-0.000247208629048573,-0.000264324046583299,-0.000239671492665071,-0.000240792221718304,-0.000258499600398485,-0.000291766780974029,-0.00019106962025175,-0.000302533514101531,-0.000157574480384267,-0.00022955145260117,5.79497153110171e-05,9.25564245015791e-05,4.3152234336838e-05,8.14982161928585e-05,5.55950768005337e-05,5.13614001317416e-05,8.99455524999457e-05,8.510457103985e-05,0.0001159522364216,0.000158554499824204,7.12969038692834e-05,6.18997784528788e-05,-8.36589296979233e-07,2.19431750321468e-05,0.000125138390715891,1.34883640022058e-06,6.83358670163014e-05,8.0111028690991e-05,-5.59715526303448e-06,6.39507916552975e-05,-2.17325469618203e-05,2.95374480464889e-05,0.000234116531737303,5.50214641827986e-05,-0.000108060653666329,-1.54684487456123e-05,9.07768569674074e-05,-0.000408700529168167,-0.000380095821140574,-0.000436263891085542,-0.000269014299706534,-0.000422060879849112,-0.000407087423873257,-0.000180489483605747,-0.000365166774074464,-0.000288742208786687,-0.00042025435656809,0,-0.000727956732904772,-0.000655509743866387,-0.000208418223004306,-0.000543371300220039,-0.000551304161234359,-0.000599244414760422,-0.000533587076836483,-0.000521485656193822,-0.000676056940487487,-0.000508132580272641,-0.000611185958308011,-0.000138037976583581,-2.44966469125773e-06,-2.37208192371226e-05,1.15255800820408e-05,-1.13911867900327e-05,-0.000106823248179239,8.990433000846e-05,9.4060158701642e-05,1.354212221419e-05,1.93463442634421e-05,0.000174348738590292,1.81890890605004e-05,-1.16464565077566e-05,-0.000159606354335374,-2.1354365014943e-05,0.000106226731449313,-4.4324595988226e-05,-3.36847931637102e-06
2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-18,0.00024121517572595,0.000261004611346713,0.000228381150748568,0.000393069162016882,0.000237893285534367,0.000269779756789417,0.00020899041248574,0.00025308481098706,0.000264276140424044,0.000128558377175013,0.000226181516198066,0.000249208196065401,0.000230974279717655,0.000300862068597951,0.000168664203569248,0.000365263091720951,0.000295752952098044,0.000139265153071208,0.000258840589116548,-0.000317444541908689,-0.000333074906141343,-0.000298779798651664,-0.000349123103776973,-0.000321342322082349,-0.0002661132954703,-0.000308009003488276,-0.000278728905767235,-0.000258453300303073,-0.00029480327459981,-0.000332565968207685,-0.000356226362489756,-0.000359323280043213,-0.000266859715141492,-0.000316287250245777,-0.000310088478541228,1.89968483052034e-05,6.55323323070385e-05,6.86485034642123e-05,5.76524646642516e-05,9.25168679103631e-05,0.00012265949652245,-9.33611335027348e-05,5.55439049954552e-05,0.000197242439750811,0.000210426910425101,0.000141395486966971,-0.000179745355142617,-0.000327104088688051,-0.000363454306941964,-0.0003243267993974,-0.000272361273498255,0.000187433529385322,-0.000281392519026053,-0.000339877444197946,-0.000361987398517303,-0.000392403250142879,0,0.00049771435361694,0.00066560140897255,0.000548004158132753,0.000741168965222381,0.000711518227917724,0.000800322399712065,0.000689005712058204,0.000789920170112619,0.000851064535842817,0.000840808016718426,0.000776775428447152,-1.58517214012866e-05,-0.00025049643216442,-0.00026544042125629,-0.000287602497637357,-0.000316513625165365,-0.000365923665694427,-0.000199653825645326,-0.000243416892068451,-0.000272583399665833,-0.000366661134400825,-0.000300987351638793,-0.000277663874272281,-0.000239166369494742,-9.69819633483715e-05,-0.00027075947232939,-0.000231553678766003,-0.000135278116775864,-0.00026297666296953
2016-07-19,-2.55337939446164e-05,1.06493988492686e-05,6.33855881269713e-05,4.28045479606525e-05,7.61294056560531e-05,5.11183925417763e-05,2.21931431225832e-05,-1.05311242464166e-05,5.88327335476359e-05,0.000101835393798717,-1.62279235408449e-05,0.000251641087931788,1.5356229405079e-05,4.55623730362854e-05,-3.13556081687429e-05,1.56860101559623e-05,8.30123421411366e-05,8.65037273070415e-05,4.23295571768864e-05,0.000249770555640957,0.000217072031579446,0.000235121830024932,0.000243364651543622,0.000227643336695791,0.000257850472791244,0.000221276590803938,0.000209055082431045,0.000153503726368257,0.000257527116106528,0.000242075632850517,0.000267413784170355,0.000118267398517142,0.000284599211534951,0.000140699547045611,0.000286454331214013,-8.37536750450444e-05,-0.000147777727833577,-0.000221752152450011,-3.63070925361106e-05,-4.39688687686829e-06,-0.000112584989878024,-0.000320153526043218,-5.76869099553834e-05,-1.92257892744615e-05,3.97866589665766e-06,-0.000193019530922109,0.000678472553032447,0.000394017927963462,0.000445454980247808,0.000405195458361302,0.000436954979354855,0.000242053388936788,0.000356025179896933,0.000271561780669931,0.000379340971931901,0.000449712070540401,0,0.000153557365627137,0.000208235946149063,-0.000236414932870188,0.000210295403563038,0.000107281365956143,0.00017050128571451,7.51861368417776e-05,0.000234171529853266,0.000207903119489794,0.000153915372106379,0.000131299903045029,0.00069894979464942,0.000696774726923869,0.000698744349945562,0.000592330577746302,0.000606955672553423,0.000417400996057787,0.000643880077992921,0.000814932789126599,0.000633398233040331,0.00066938059781115,0.000640176538303252,0.000696154910997135,0.000631162254826586,0.00068408246574359,0.000679496241208651,0.000615129143230556,0.000687880874239746,0.00069661358246898
2016-07-20,0.000301122817428395,0.000346203076323816,0.000368223291588674,0.000202999312253625,0.000299201675979047,0.00032690027414215,0.000325395104296007,0.000265459365487411,0.000323285100778048,0.000624854790070187,0.000256340829453309,0.000332500324278544,7.56843166034829e-05,0.000341854047050882,0.000301173893798668,0.000324730185114859,0.000147539942836211,0.000246279387105935,0.000367482062483055,0.000194067883317062,0.000120029117700173,0.000132219907493788,0.000174579610455428,0.000199007549568745,0.000153327363209352,0.000156473050091471,0.000212758811504822,0.000191289301855218,0.000272529891745195,0.000159534751443792,0.000103810876788783,0.000103212069128514,0.000135846353346963,7.70648466586589e-05,-2.93567775705183e-05,-0.000189289893260421,-0.000198212426112988,-0.000283406653054582,-0.000268259290075506,-0.000268733525719005,-0.000197895774388624,-0.000111985151811465,-0.000194281972787845,-1.53239108987325e-05,-0.000152237110386639,-0.000256975128832477,0.00101773284151977,0.00108869165507838,0.00109534315088051,0.00109793229445046,0.00109751018029569,0.00110802784873443,0.000631929995621026,0.000890524241231982,0.000739479056276309,0.000793557253715346,0,1.88720930510331e-05,0.000300772050878451,0.000527222201257178,0.00030404744326859,0.000302294610608234,0.000464502077400921,0.000392760979649702,0.000353027764667732,0.000413663643288863,0.000461471341338266,0.000435015412323911,-0.00017491726455571,-0.000245121771139425,-0.00016298454938667,-0.000350402300814609,-0.000293705830731822,-0.000156498717190746,-0.000194238569417811,-5.44534066773548e-06,-0.000274407103102705,-0.000233323600092169,-0.000260213608823555,-0.000249782859331096,-0.00030773725800696,-0.000252788926789493,-0.000279158719604415,-0.000341104318832362,-0.000300574348690912,-0.000254718869129276
