ARSUSDCR Curncy,AUDUSDCR Curncy,BRLUSDCR Curncy,CADUSDCR Curncy,CHFUSDCR Curncy,CLPUSDCR Curncy,COPUSDCR Curncy,CZKUSDCR Curncy,DKKUSDCR Curncy,EURUSDCR Curncy,GBPUSDCR Curncy,HKDUSDCR Curncy,HUFUSDCR Curncy,IDRUSDCR Curncy,INRUSDCR Curncy,JPYUSDCR Curncy,KRWUSDCR Curncy,MXNUSDCR Curncy,NOKUSDCR Curncy,NZDUSDCR Curncy,PENUSDCR Curncy,PHPUSDCR Curncy,PLNUSDCR Curncy,RUBUSDCR Curncy,SEKUSDCR Curncy,SGDUSDCR Curncy,THBUSDCR Curncy,TRYUSDCR Curncy,TWDUSDCR Curncy,ZARUSDCR Curncy
-1.2651223933338e-05,-1.33895336693092e-05,0,-0.000252512708426502,0.000151327660780838,0,0,-0.000179340698756204,-0.00136946730989803,-0.00089224485981102,-0.000152198943871714,-1.39388662769559e-05,-8.94031412553676e-05,0,1.8250143988264e-05,0.00061057973393701,3.05466164286789e-06,-0.000894472382731588,0.000107765588292248,-0.000514359513116424,0,-0.00018956120347517,-0.000958646294761637,-0.00129996092836791,-0.00221561458062703,-0.000231777026538563,0.000228068401710746,-2.23569725242424e-05,0,-0.00073807231508916
-1.43964024699224e-05,-0.00209575787114276,0,-0.000686511173404069,-0.000256643524060277,0,0,-0.00134454912013874,-0.0004539480282293,-0.00101051852979888,-0.00018200469903034,-9.65011885716049e-06,-0.000696169716954649,0,3.70363809980912e-05,-2.73441884965335e-05,-7.6366307798466e-07,-0.000738999738849573,-0.000643937761303331,-0.000239165322331113,0,1.25561022347124e-06,-0.000890017790276367,-0.00172446751294355,-0.001148356258769,-0.000847073929244025,-0.000380810892131736,-0.00135853045590149,0,-0.00319170070492493
-1.4396609729145e-05,0.000611853206754883,0,0.000301642626412296,-0.00120117013511726,0,0,-0.00196902250867373,-0.00197504264296613,-0.0019054857300897,-0.00153684059553959,-1.07224577592336e-06,-0.00238145615464614,0,-0.000641403422893735,0.000520992995378821,7.63663661166402e-07,-0.00155207406583646,-0.00200206503390402,-0.00101413600406206,0,1.88341297019585e-06,-0.00252665369963844,-4.62491531131318e-05,-0.0016960574064209,-0.000566186284211687,-0.000304921543451809,-0.00252127855461787,0,-0.000770913773732498
0,0.00129000628643395,0,0.000377768020611497,-0.000562946425146364,0,0,0.00100857476013545,-8.67775373170101e-05,0.00045055315490854,-9.17114911182538e-05,-1.0722469256356e-06,-0.000114506055847321,0,0.000164884712286897,-0.000566752350799575,1.52732615596932e-06,0.000600075044187796,0.00117633636478354,0.000478464887106507,0,-3.13901570504915e-06,0.000322131224225135,0.000597209667656058,0.000990857656285275,0.000684570670016128,-0.000228956936493374,0.000925267209049579,0,0.00223416014793095
-1.48330841763776e-05,8.19611975334304e-05,0,0.000449672310620033,8.06032964828621e-05,0,0,-0.000304889468203963,6.98513964458968e-05,-0.000256252562525609,0.000205540987193384,0,0.000412945968953378,0,-0.000256146715683546,-0.000126656064018997,-1.5273238232477e-06,0.00150276655147761,0.000356543787116655,0.000464266173063642,0,1.88341533520686e-06,-0.000458522657186816,0.000350326890670428,9.11279014268985e-05,-0.000129880301917116,-0.000837609612746778,-0.000657594715054949,0,0.00117363619464867
3.25750994195837e-05,0.000115164792783738,0,0.000215215931938876,-0.000828995658327114,0,0,0.000170100779091651,0.000209539552707022,0.000290130438718692,0.00016241030145346,-2.1444961507006e-06,0.000570103887476957,0,0.000201424798454316,-0.000665028565999751,0,-0.000269536348852148,0.00211692539240358,0.0010500485926743,0,-2.57399611014093e-05,0.000211917448291375,0.000704461698847082,0.00139868582759942,-8.03180993366209e-05,0.000152277609932303,-0.000213291649858729,-4.9810415459591e-05,-0.000591955090049248
0,-0.000176208622439465,0,-0.000796955184305192,-0.000706767393824034,0,0,-0.000805406336862256,-0.000362914190368086,-0.000713121323309047,-0.000473895954983232,2.1445007495742e-06,-0.00125678268142185,0,-0.000292141396435805,-0.000592010025279262,2.29098923395398e-06,-0.000142448063783368,-0.00113071807056275,0.000116239710460856,0,1.6951142412853e-05,-0.000870750665957409,-0.000344287062502311,-0.000333259402066735,-0.000589046706247274,0,-0.000320257900913743,0,0.000426197834477943
3.65003732925928e-05,1.33920727500125e-05,0,0.000169788286430341,-0.000465105105105114,0,0,-0.00220971690579652,-0.00138656031431523,-0.00115228367128921,-0.000542641570322874,2.1444961507006e-06,-0.00134018605732504,0,-0.000109585037989453,0.000155656828578641,7.63661328444778e-07,-0.00202791545858148,-0.00121907481360389,-0.000875880645920142,0,1.63230456291972e-05,-0.00155120599307044,-0.00160695618349935,-0.00257139021187799,-0.000290727960984825,-0.00068514491246547,-0.00212119010646067,0,-0.00259760688092749
-5.64208284177716e-05,0.000699056835731198,0,0.000431437465168222,0.000398022960348606,0,0,-0.000359207279132576,-8.47930096640857e-06,7.7562992620527e-05,-0.000291924957593582,1.07224577577099e-06,0.000249185344737553,0,-0.000365860734386264,-6.48469180420419e-05,-3.0546429810664e-06,-5.64067637976145e-05,-0.00014588055748822,2.88493662911295e-05,0,-1.19281847939891e-05,-4.00442615813147e-05,-0.00012499726061198,0.000647926975892208,0.000489319339925107,-0.000228538219286738,0.000339747843397549,0,-0.000294972328090835
-3.41743371087678e-05,-0.000331886948599188,0,-0.000271498006807271,0.000890870737250869,0,0,0.00154409387850219,0.000929551250389501,0.00114041526845651,0.000254402828074683,1.07224462621359e-06,0.000997057972848413,0,-1.07487411884044e-06,0.000164289512708583,0,0.000878880882390716,0.00026417729922747,0.000232184169041147,0,-1.25561337641479e-06,0.000543407183315808,0.000354744360822919,-0.000182396461508708,0.000633919138107961,0.000609574562516268,9.12256814696792e-05,0,-0.000554331822006305
-8.68203255542715e-05,6.10446343371813e-05,0,-0.00066816583097646,-5.4729702481699e-05,0,0,-0.00031299632811016,-9.10686053688868e-05,-0.000332787779596329,0.000182459958332709,-2.14448695286019e-06,8.46514027015621e-06,0,-0.000328911833892996,-1.58498928690451e-05,0,-0.00103536163553736,0.000535982924498916,0.000110250249458724,0,5.65026728904228e-06,-0.0001996139446046,9.65666106743542e-05,0.000754803032894304,-0.000117979009650456,0.000228451202901675,-0.000423238443695292,0,-0.000115458505455301
0.000105007902499075,-4.06939387448945e-05,4.33948107631801e-07,-0.000611444957111788,0.00110137551912043,0,0,0.000614926265160037,0.000790039152476387,0.000688718013086641,3.31684859581227e-05,2.14449155169435e-06,0.00100621448903721,0,0.000274720991533062,-2.88184438041722e-05,-2.29098923395398e-06,0.00152818398945182,0.000282081363651973,0.000179543902670471,0,-1.06726667980844e-05,2.28030987891417e-05,0.000361075567030631,0.000406739340467097,0.000317291913518088,0.000380665041449243,0.000208548991949963,0,0.00138420038310324
1.81781296741177e-05,-6.15788605660964e-05,-1.73579167716035e-06,-0.000754411024680915,-3.93258211422712e-05,0,0,0.000330910657124142,0.000125925526162471,0.000176696559652671,-0.000117191429989692,1.07224347650628e-06,-7.8927888663083e-06,0,0.00038428877016852,-0.000146978299086394,3.05465931013023e-06,-0.000109883613780051,-0.000253542917313061,-0.000158119089717796,0,6.2781062969805e-06,0.000198635797717786,0.000286322852132435,-0.000264216137911745,-0.000246814457974517,0,0.00121110108599776,0,-0.00114874327923143
9.01618842088903e-05,-0.00114597284258563,8.67897345130833e-07,-0.000507745188243206,-0.000448907514500812,0,0,-0.00107866692370643,-0.000560774164605326,-0.000565983415268285,-0.000527423244438074,-2.14448465360289e-06,-0.000454402716944903,0,-3.65337036847913e-05,-0.000154205782572728,-7.63662494803809e-07,-2.78216935471656e-06,-0.000578811030706282,-0.000796302032895827,0,1.25561337659323e-06,-0.000226967256426944,0.00121307755993022,-0.000496675350890859,-0.000132856635792413,0,-0.000774954676510736,0,0.00105580881165629
-4.94391563943154e-06,-0.000346330743715855,0,-0.000180955361300612,-0.000366580523442473,0,0,-0.000446801017354759,-2.43491369817984e-05,3.38254758208235e-05,-0.000288742366581109,-1.07224462606121e-06,-0.000474350390958228,0,3.653503844506e-05,-0.000136932791944355,0,0.000244831584387279,-0.000788018663872529,-5.07395404393782e-05,0,7.5336708000031e-06,0.000428193908498356,-0.000943531464142176,0.000459311078970756,-0.000205261028566039,0,0.000142479939127711,0,-0.000197800978640549
-8.34653413805599e-05,-0.000386673338256613,0,-0.000290577244148784,-0.00029855589187088,0,0,0.000424462885416055,-0.000187387051660651,-0.000156028368794389,-0.000151605860175133,1.28669493106232e-05,-0.000576149336102201,0,-5.37260348323719e-07,0.000742421533972695,7.6366307798466e-07,-0.000858091545990325,0.000247043895208448,-0.000456213511647705,0,-6.90581287386718e-06,-0.000122071672787156,-0.000171860585396126,-0.00023353732723932,-0.000104139288778181,0,0.000326343717731946,0,-2.19011193661079e-05
1.62872796927735e-05,0.000597670907590653,4.33948295819507e-07,0.000622016046186971,0.000210299893409665,0,0,0,9.0004997924569e-05,4.36511097749555e-05,8.74356130786683e-05,-3.21669593870649e-06,0.00033820999396416,0,7.30674466258244e-05,-9.07531212590768e-05,0,0.00154366419109701,-0.000246982879595823,-0.000107585123818366,0,6.27805505875127e-07,0.000202126738023934,0.000368104327577183,0.000112807785788291,-5.85224567528657e-05,0,-0.00039946388008211,0,0.000454093153341053
-7.27098858105124e-06,-0.00142626122242378,-4.33948107508465e-07,-0.000685535207129561,0.000209295605080305,8.4453111213194e-07,0,4.73094087901646e-05,0.000143995036406357,0.00011239670142963,0.000832225727948456,7.50564800021688e-06,3.55593084108588e-05,0,-0.000109593162246204,-0.000151268930226234,0,0.000375245212322789,-4.57808616995187e-05,2.0494609451946e-05,0,3.13902555849968e-06,-0.000574855855527266,-0.000435240719727607,0.000306483551289825,-0.000176569609592771,0,0.000562302114367097,0,-0.000302834604873703
0.000116045821521494,6.98040546483225e-06,0,-0.000541495857390624,-0.000287001335180104,0,0,-0.00040398821976355,-0.00012386024752984,-0.000198581560283768,-0.000447833976334401,5.36113690416204e-06,-0.000266967536634542,0,-0.000145065671766971,-0.000195958923551478,0,-0.00260211350521927,-0.000449191282924792,-0.000580358182537957,0,3.7668188462731e-06,-0.000267575748515381,-0.000312990821909053,-1.93629145514534e-05,-0.000287720391339382,0,-0.00172332307990599,0,-0.00114455061059734
-0.000138715373501942,-0.000709848585323227,4.77343125512459e-06,-0.000492762294128345,2.59239487357769e-05,4.22265199425868e-06,5.03903089354123e-06,0.000379361530787626,-0.000247751181582658,-1.74611870551083e-05,-0.00104541411674135,-3.21666489760776e-06,-1.69369235095469e-05,4.52482173234073e-06,-0.000750152072375712,0.000168615350914554,-7.63662494803809e-07,-0.000504229889828469,-0.000261857929542164,-0.000256326128860303,4.46565132639968e-06,8.78921086691523e-06,0.000147003287297774,-0.00147216632316119,-0.000620764280426043,-0.00033444716479111,4.70746627693324e-06,0.000609995736099437,5.08294863886145e-06,-0.000377812952626574
-1.5996654082607e-06,1.34332985679444e-05,0,0.00111487354374311,3.55244902956611e-05,0,0,0.000876330734878641,0.000350538303987713,0.000290297303727395,-8.30562024710126e-05,0,0.000805082066430087,0,-0.000362451332573255,0.000309796485322692,3.81831538970625e-06,0.000354671949350786,-1.72888790143635e-06,-0.000145444103313853,0,6.27795258408813e-07,0.000593501889221395,0.000524750175052099,6.8383471715537e-06,-6.15509244552432e-05,0,-0.000500437503696361,0,0.000966455513438715
3.43201491123044e-05,0.000890884393510784,-1.30183867346778e-06,0.000255778263498111,-6.91262821965013e-05,0,0,-0.000221329235866324,4.55222513823481e-05,-4.25500344764553e-05,0.000395380362553887,0,0.000196313591782753,0,0,8.6428058004754e-05,7.63660162089311e-07,0.000750189114526243,-0.000216111361320092,0.000232184934834383,0,-4.39456404979679e-06,-7.80060439488059e-05,0.000845979728961782,-0.000547064032705332,2.68060847827254e-05,0,0.000188643079706949,0,0.000132923655809377
-7.03829749982151e-05,0.000496046125847535,4.33946789335749e-07,0.000195105589484662,-0.00017570811329823,0,0,6.2286079211318e-05,-1.05860881867004e-06,7.63751065154311e-06,0.000145026209889396,3.00223022817774e-05,0.00073377544102667,0,0,-0.000368727845721924,0,0.000663318751457181,0.000615618199126588,0.0004577363028705,0,-4.39458336207485e-06,0.000667155677763276,0.00118921111336437,0.000371751027161797,7.24737679707717e-05,0,0.00134300675750843,0,0.00140719693235452
7.57688245172149e-05,-0.000822577581460945,0,-0.00039179521063561,-6.91432099927057e-05,0,0,0.000548533591867076,-0.000664807041873271,-0.000882671275323607,0.00022802341335555,1.92994720522513e-05,-0.000986291672936728,4.11345568958052e-07,0,-0.000304024506392294,0,0.000266403648130312,-0.000550431920558046,-7.96711770181698e-05,5.58203923075702e-07,2.51120152822218e-06,-0.00133190305203741,-0.000671681456082202,-0.00116157522823985,0.000133024399057215,0,-0.000367872068385263,0,-0.000255958509927689
-0.000130295054313704,3.27583438455586e-05,-0.00731200022912369,4.89935967859944e-05,-0.000520530710831692,0,0,-0.000722227430392902,-0.000474572752108777,-0.000312320156553179,-0.000395076702426519,0,-0.000823097271593234,-4.11345399752944e-07,5.37956604134517e-07,3.60328158059781e-05,-7.63659578912913e-07,-0.000602899340844014,-0.000103749148392411,-0.000763692769054984,-5.58203611484256e-07,8.1613844722424e-06,-0.00028589706286388,0.000634026465334849,0.000188305003891563,-0.000404975641906147,0,2.67733627266649e-05,0,0.000487248033319601
9.06075856727977e-05,0.000665348499770656,0.000278022942138353,0.000387777775932546,0.000395886242280492,0,0,0.000132091275071193,0.000109161165332543,0.000259983985860304,-2.65702756111928e-05,0,0.000596234912038467,0,0,0.00037328652118571,-7.63660161872265e-07,0.000539944780904809,0.000565491528003044,0.0003697810970514,0,3.1389684093477e-06,0.000119157843070706,-0.000226063043229918,-0.000116384813835616,0.000161857287549909,0,0.000186903377268287,0,-1.45811598290587e-05
-3.65015145219344e-05,0.000862392341827316,0.000922989384311101,0.00108651894767857,0.00134471215955957,-0.0074537938256643,0,0.000447250012757049,0.00068456714374425,0.000719684518264579,0.000498205905179257,4.28868879772043e-06,0.000800713249857478,0,0,0.000259330121481765,1.52732149031615e-06,0.00105844390664568,0.00030764710457411,0.000566353036048476,0,-6.90570882397721e-06,0.000830963557761012,0.000143448767718394,0.00081250620505973,0.000364368168717317,0,0.00107121076867323,0,0.000342662252399161
3.81025732907609e-05,-1.39408094677455e-05,0.000523942193457692,-0.000407106031636497,0.000531407221958494,-0.0016336685473708,0,0.000471802841918395,0.00137878742952513,0.00116114359548559,0.00112759781828081,2.46598548284112e-05,0.000338860919863653,0,0,-0.000522846821725036,-1.52731915760878e-06,0.000598131827976922,0.000631519292007234,0.00014488567541886,0,-1.25559209314872e-06,0.00191586020198087,0.00296985495925263,0.00167386344330128,0.00013993787155489,0,0.000684114789012949,0,0.00243789916499214
1.75963194897104e-05,8.20374455362317e-05,-0.00183458293567308,-0.000568189830148569,-0.000602069469996671,0.000369029163531073,0,0.000826202773552154,-0.000320428083459472,-0.000155874959941288,3.3159797061572e-06,0,-0.000302673332619508,0,0,-0.000265162923882385,2.29098223558275e-06,0.000531123489335596,0.0011560474057139,-0.000312087910040461,0,-8.78915568870602e-06,3.033627763862e-06,-0.000461327654128725,0.000368818449118371,2.1831222816426e-05,0,0.000425766941377533,0,-0.000480577682001572
0.000448189276060972,0.000135109414498977,0.00206442022887003,-7.63550109636416e-05,-4.12493368929334e-05,0.000558877202069798,0,-0.000111617593629643,-0.000388233663772681,-0.000593071313554853,-0.00059797969079703,2.14428232485919e-06,-0.000142643459571783,4.11345568958052e-07,0,6.48668284011922e-05,-7.63658995737406e-07,-0.000190825392683986,0,-0.000107634049821982,5.58203923075702e-07,4.39461646923213e-06,-0.000726551645333564,-0.000337870333772201,6.59987141630714e-05,-2.87768927504735e-05,0,8.16398934851253e-05,0,-0.000365152785890188
0,0.000183338006129638,0.00176741576416192,-0.000488875387406721,0.00047294795270139,-0.000197541292090368,-0.00818622436675903,2.2475849700244e-06,0.000572523123161316,0.000749415030843903,0.000527554491844539,-1.07213886346118e-06,-0.00228713206270437,-4.11345399752944e-07,0,0.000217650128139767,0,0.00184754235917693,3.44947723171749e-06,5.73178062658634e-05,-5.58203611484256e-07,1.25559918766901e-06,0.000649160417506768,-0.000415607769763007,0.000312904286561036,7.64098106227481e-05,0,0.000117410755228337,0,0.00181769891542019
-0.00137856030569036,6.80691775795955e-05,-4.70363198784088e-05,0.000165252608126216,0.000163967279418455,0.000198431961683096,0.00248876643845122,0.000983690810919419,0.00014278446631919,0.000154784925256348,-0.000210026209060149,-3.53806204259383e-05,0.00526466306156406,0,0,-0.000381885650466529,0,-0.000457223613521367,3.53570196620232e-05,0.000130938052322076,2.34445647685449e-05,-5.65018924995907e-06,0.00113516733226073,0.000673014465766497,-0.000269582249885581,-2.18297064599259e-05,0,0.000965124030152412,0,0.00197419599451767
-0.00122995733576398,-9.4861609238873e-05,0.000997826645586508,-0.000200096976459878,3.73899154604575e-05,0.000736521862778747,0.00134301559490878,-4.49074233467723e-05,4.65305155581542e-05,-3.26959797034212e-06,0.000144837963910012,-7.5052456307036e-06,0.00162875514643325,0,0,-0.000223452411844462,-1.52731915760878e-06,0.00101952059660318,0.000515676834468561,0.000369467193829188,0,-6.27802352772938e-07,0.000120206452056032,0.000574749345424252,0.000199112300475233,0.000199448490194768,0,0.000794308162875357,0,0.00086409309008227
-0.000848185444234203,-0.00039395422305525,-0.00207198336495844,0.000195984802873352,-0.000283769261078285,-0.000159107771265949,0.00234260614934103,0.000403436470357515,-0.000417697692616838,-0.000640843297465627,-0.000341591218120945,2.14437198856877e-06,0.00248715168089027,0,5.37956314737365e-07,-0.000236479910022137,1.52732149031615e-06,0.000693066427751444,-0.000550748595763492,-0.000775454828708378,3.90733585558272e-06,-5.65022472200239e-06,0.000674186242055576,0.000616430166460409,-0.00165855966947122,-5.55566578702073e-05,0,0.000337237594070024,0,0.00220254904673305
0,3.32446095474597e-05,-0.00100980196806747,-0.000548815977270266,-5.5619219317205e-05,-0.000268058414608999,0.0011260067156455,-0.000582839092267391,-0.000217928305819021,3.48981899834838e-05,6.41393549128378e-05,-2.14436739024741e-06,0.000867307544791747,0,-5.37956025340524e-07,0.000113941047767148,-7.63659578912913e-07,-0.00164186570742413,-0.000480338047602513,-2.88982046757615e-05,-6.14007521038462e-06,3.13903147077812e-06,-0.000834721170830206,-0.000860694288009626,-0.000479707572087066,9.12767232449348e-05,0,-0.000398213469570538,0,-0.00202715300994273
-0.00466402086265419,0.000326000817146787,0.000529852658188832,-1.49532710280616e-05,0.000879407948428555,0.000372828783063057,-0.00322291040409939,0.000179670035978932,0.00111739055445226,0.00101746484402688,-0.00010173176209356,0,-0.00124137360030794,4.11345568958052e-07,0,0.00129358830146243,1.52732032417862e-06,-0.00037146536154799,0.000113024279513308,0.000740188309872348,-0.00160033670146434,1.88341297019585e-06,0.000341440697912862,-0.000276370559585723,0.00127907414184045,5.95228647164353e-05,0,-0.000276395798783813,0,-0.000808887479189528
-0.000953705287187954,-0.000583715777049548,-0.000171870999037263,-0.000158673193036279,0.000164803998221674,0.000836424900445822,-0.000545755647486707,0.000897440311611644,0.000330826590847703,0.000180844040535332,-9.95303274437221e-05,6.43311596555396e-06,0.000416732714694349,-4.11345399752944e-07,0,0.000178592775346125,1.52731799147481e-06,2.56517271932514e-05,0.000397696980781104,0.000564977540628969,-0.000116849143283392,-1.38116691024661e-05,0.000894713615905297,-0.0004655948823362,5.00956941611162e-05,7.0431197647879e-05,0,-0.000693067289412629,0,0.000733443881396658
