date,V1
2016-07-10,0
2016-07-11,0.00125562625707886
2016-07-12,0.00185482640215706
2016-07-13,0.00293217235824789
2016-07-14,0.00177331448410312
2016-07-15,-0.00120109735439406
2016-07-16,0
2016-07-17,0
2016-07-18,0.000327961028203493
2016-07-19,0.00159179791490728
2016-07-20,0.001500495915835
2016-07-21,0.00060874085743728
2016-07-22,-0.000789428652147921
2016-07-23,0
2016-07-24,0
2016-07-25,-0.000475866227861302
2016-07-26,-0.00201530350936297
2016-07-27,0.000895650339112899
2016-07-28,0.00212241587574303
2016-07-29,-0.000344351359387988
2016-07-30,0
2016-07-31,0
2016-08-01,-0.000668348599391779
2016-08-02,0.000545507612458664
2016-08-03,0.000472336814594355
2016-08-04,0.0024563450834639
2016-08-05,-0.000461884216694525
2016-08-06,0
2016-08-07,0
2016-08-08,0.00248004164168163
2016-08-09,0.000654564019638582
2016-08-10,0.000326428222382888
2016-08-11,-0.00184195858821421
2016-08-12,0.00215876451320024
2016-08-13,0
2016-08-14,0
2016-08-15,-0.000362150445102087
2016-08-16,-0.00141411447313212
2016-08-17,-0.000280296374356524
2016-08-18,0.00172703765507131
2016-08-19,0.000889040671540508
2016-08-20,0
2016-08-21,0
2016-08-22,0.000305013041531174
2016-08-23,0.00133677080915832
2016-08-24,0.00196888087563959
2016-08-25,0.000876003798035328
2016-08-26,-0.00118202819386865
2016-08-27,0
2016-08-28,0
2016-08-29,-0.000212451262897788
2016-08-30,0.00165085595870367
2016-08-31,0.00209824885812772
2016-09-01,0.000184781358891193
2016-09-02,-0.0012176229394576
2016-09-03,0
2016-09-04,0
2016-09-05,-0.00142703440140855
2016-09-06,0.000875798143246996
2016-09-07,0.00159109579199577
2016-09-08,0.00203974365063734
2016-09-09,0.00172677554920223
2016-09-10,0
2016-09-11,0
2016-09-12,-0.00162873914529158
2016-09-13,-0.000433662930533175
2016-09-14,0.00132178432134889
2016-09-15,-0.000330388650022126
2016-09-16,0.00146188527177528
2016-09-17,0
2016-09-18,0
2016-09-19,-0.00156481015359929
2016-09-20,-0.000736920699524089
2016-09-21,0.000676309398412041
2016-09-22,-0.000181410165991815
2016-09-23,-0.00018645983077598
2016-09-24,0
2016-09-25,0
2016-09-26,0.00132260273996857
2016-09-27,-0.00226289285183451
2016-09-28,-0.000939035787121133
2016-09-29,-0.00094499302149566
2016-09-30,0.00127233766991088
2016-10-01,0
2016-10-02,0
2016-10-03,0.000585651898476152
2016-10-04,-0.000871016599885641
2016-10-05,0.00295908584319423
2016-10-06,0.00121284711437205
2016-10-07,-0.00192559576242674
2016-10-08,0
2016-10-09,0
2016-10-10,-0.00121091514642809
2016-10-11,-0.000971231236506958
2016-10-12,0.000589575352093884
2016-10-13,-0.000792573377587401
2016-10-14,-0.000677651684559807
2016-10-15,0
2016-10-16,0
2016-10-17,0.000335514598970654
2016-10-18,0.00053497284074369
2016-10-19,0.00112989637504395
2016-10-20,0.0026049727013933
2016-10-21,0.00139449078343549
2016-10-22,0
2016-10-23,0
2016-10-24,0.00113775341614354
2016-10-25,-0.000606579430706086
2016-10-26,-0.000891292464773458
2016-10-27,0.00111461867213734
2016-10-28,-0.000213371169918709
2016-10-29,0
2016-10-30,0
2016-10-31,0.0015199224723988
2016-11-01,-0.000218331773597674
2016-11-02,-0.000277519093792603
2016-11-03,0.00170428839454394
2016-11-04,0.000905629201308574
2016-11-05,0
2016-11-06,0
2016-11-07,-0.00270675781603504
2016-11-08,-0.00164954243451445
2016-11-09,0.00402398586335296
2016-11-10,0.00562542495351325
2016-11-11,0.00219912247425193
2016-11-12,0
2016-11-13,0
2016-11-14,0.00349268271307841
2016-11-15,-0.000655126208379715
2016-11-16,-0.00109950662633629
2016-11-17,-0.00219950227525268
2016-11-18,-0.000322796785188656
2016-11-19,0
2016-11-20,0
2016-11-21,-0.000181269137907241
2016-11-22,-0.0016104841927914
2016-11-23,-0.00124598781686636
2016-11-24,0.000928467964421949
2016-11-25,-0.000496478779323628
2016-11-26,0
2016-11-27,0
2016-11-28,-0.0010071936130034
2016-11-29,0.000402067276731685
2016-11-30,0.00028380052363059
2016-12-01,0.0010306233048246
2016-12-02,-0.00121163239668333
2016-12-03,0
2016-12-04,0
2016-12-05,0.00177002554907554
2016-12-06,-0.000361529744942629
2016-12-07,-0.000156006371735699
2016-12-08,-5.98791055634542e-05
2016-12-09,-0.000114981820650463
2016-12-10,0
2016-12-11,0
2016-12-12,0.000387373899994343
2016-12-13,-0.00374368716301989
2016-12-14,8.43941058235167e-05
2016-12-15,0.00316619789631428
2016-12-16,5.5984975433352e-05
2016-12-17,0
2016-12-18,0
2016-12-19,0.000273857602873627
2016-12-20,0.00123971353468848
2016-12-21,-0.0016975595029931
2016-12-22,-0.000628809541641548
2016-12-23,0.000857949645513598
2016-12-24,0
2016-12-25,0
2016-12-26,0
2016-12-27,0.000216926641262791
2016-12-28,-0.000674508884901914
2016-12-29,-0.000367614650662507
2016-12-30,0.000712516002003567
2016-12-31,0
2017-01-01,0
2017-01-02,0.00115633149904001
2017-01-03,0.00116964308219755
2017-01-04,0.000216200457560978
2017-01-05,-0.0036150169509915
2017-01-06,0.00100336668748506
2017-01-07,0
2017-01-08,0
2017-01-09,-0.00164825055262744
2017-01-10,-0.000345290398163441
2017-01-11,-0.00205125312123662
2017-01-12,-0.000896582361716209
2017-01-13,-0.000489175169567811
2017-01-14,0
2017-01-15,0
2017-01-16,0.000235577720295782
2017-01-17,0.00127192562674936
2017-01-18,-0.000680656646342872
2017-01-19,0.00174366652889791
2017-01-20,0.00177547318471161
2017-01-21,0
2017-01-22,0
2017-01-23,-0.000240670831994436
2017-01-24,-3.83501093686014e-05
2017-01-25,0.000330152902599791
2017-01-26,0.00239959380784381
2017-01-27,0.000662860590876237
2017-01-28,0
2017-01-29,0
2017-01-30,0.0002924786125985
2017-01-31,-0.00181714652380582
2017-02-01,0.000726551908890029
2017-02-02,0.00107869217174953
2017-02-03,-0.000980562021607106
2017-02-04,0
2017-02-05,0
2017-02-06,-0.000438823255236775
2017-02-07,-0.000117657793501825
2017-02-08,-0.000888188546226812
