date,ABC,AC,DH,GJ,IB,JR,MC
2016-07-21,0.000567678389866121,-0.000193633980150486,0.000202415431291381,-0.000769610653223771,3.05285531448129e-05,0.000316040685207555,0.000367503097678307
2016-07-22,0.000262730328216796,0.000407564387888396,-0.00111223618249764,0.000150316636983139,-2.59402394519165e-05,-0.000724087987240809,0.000372812223807109
2016-07-23,0,0,0,0,0,0,0
2016-07-24,0,0,0,0,0,0,0
2016-07-25,-0.000390241987050067,6.42483628314862e-05,-9.97577530450007e-05,7.24424982589203e-05,2.39037038427905e-05,-9.00908684621332e-05,-4.22200591562173e-05
2016-07-26,-0.000198342123147832,0.000221689815497189,0.000203144318729292,-3.20452209692754e-05,-0.00010035142499186,-0.00152322609761316,-0.000551291306301897
2016-07-27,9.10862717614262e-05,-0.000432541525313769,8.03599385590571e-05,0.000777290493302808,-0.000136992061060901,0.000891194058831975,-0.000505771726548333
2016-07-28,0.00103348283035681,-0.000256604079839185,0.000576232520961993,-0.000257190008169243,3.3998995284137e-05,0.000216403995960403,0.000898545900514483
2016-07-29,-0.000291656685415145,0.000329704015451236,-9.49642669554009e-05,-0.000600563710035092,0.000159927718590773,0.000421987852300901,-0.00011100318910246
2016-07-30,0,0,0,0,0,0,0
2016-07-31,0,0,0,0,0,0,0
2016-08-01,-0.000528007936182391,-0.00022300636473786,6.34231897796828e-05,0.00081946133143215,-0.000120224063083306,-0.0011599034130583,0.000493864387756508
2016-08-02,-0.000822025643057096,4.99027289570893e-05,-0.000444469787375122,0.00222994008179618,8.74020525783149e-05,-0.000975486111319945,0.000363918145079445
2016-08-03,6.22120097652618e-05,0.000286796764312044,0.000333472901937328,-0.000864814662418702,-5.49862161704603e-05,0.000838794515405476,-0.000107428935147281
2016-08-04,0.000515135391157938,-0.000143862221188525,0.000430525495141597,0.000604317640352163,6.99140385100428e-05,0.00130112797841115,-0.000461152755112762
2016-08-05,-6.07366810281578e-05,-0.000304911648420377,0.000483373842053025,-6.47740783603259e-06,-0.000128328181428951,-0.000936823614588932,0.000502029884695644
2016-08-06,0,0,0,0,0,0,0
2016-08-07,0,0,0,0,0,0,0
2016-08-08,0.000246138677267282,-3.55901736501164e-05,0.00020354048743959,4.51822161757526e-05,-5.78655296015032e-05,0.000728804098098556,0.00149458313879998
2016-08-09,-0.000126894523719847,7.83151121327948e-05,0.000250018761640207,-0.000268155576694326,-2.97504651368328e-05,0.00146023459613228,-0.000772267580457668
2016-08-10,-0.000208083496275647,0.000320353122762703,0.000316502822130495,-0.00020594174424035,6.41700628244871e-05,-9.01622573524148e-05,0.000213557956943078
2016-08-11,9.37524045004433e-06,-1.33849775050681e-07,6.92095175094977e-05,-0.00117959913010383,-1.03896232391135e-05,-0.000175596063321186,-0.000608168016521873
2016-08-12,0.00011770986919881,0.000909997136578527,0.000245255915232018,0.000288669711345881,-7.46450714603303e-05,0.000434471815197172,0.000155085885331521
2016-08-13,0,0,0,0,0,0,0
2016-08-14,0,0,0,0,0,0,0
2016-08-15,0.000106962299872684,9.08874745375526e-06,-0.000113412484133806,0.000341551671480531,-6.48815734456064e-05,-0.000444966370628927,-0.000220546473128167
2016-08-16,-0.000350312297217802,-0.000632766813799491,0.000304336871707116,-0.000502657629941119,-1.22147100865517e-05,-5.72727704113914e-05,-0.00016957356033047
2016-08-17,0.000445612685177398,-8.82903860861271e-05,-0.000276141601598716,-0.000556043163292594,7.47165261680773e-06,0.000436421469712085,-0.00026365335334507
2016-08-18,-0.000104784761028014,0.000352685663858027,0.000274321306366981,0.00159218254392689,2.53605183988813e-05,-0.00036835628595971,9.43492256674451e-06
2016-08-19,0.000260780387907232,0.000303397060755426,0.000106249167688522,0.000236145685687283,-7.27309669086415e-05,6.92843842400782e-05,3.06511186410872e-05
2016-08-20,0,0,0,0,0,0,0
2016-08-21,0,0,0,0,0,0,0
2016-08-22,-0.000219760049686823,0.000331502165645273,-0.00011264829673723,-3.90446034222282e-05,3.09099156367679e-05,-3.35128388291068e-06,0.000293993264289404
2016-08-23,0.000185686170372228,-7.2499862984563e-06,1.44011330966673e-05,-0.000226574120325502,-8.66346466396056e-06,0.00100138830568498,0.000282997366571419
2016-08-24,0.000335308085990521,0.000216993657294087,-7.79238151640544e-05,0.000530678261065853,2.90804215816211e-05,0.00128280713473366,-0.000377163080781894
2016-08-25,7.99400825869774e-05,1.51909025284857e-05,0.000232894296693015,-0.000252836915245933,5.41490416597621e-05,-0.000153594862641611,0.000894976300833604
2016-08-26,-0.000157076600316572,-0.000113657483730784,-0.000417302010177111,0.000211330601992019,-1.95297428514446e-05,-0.000311633209577157,-0.000354919710814358
2016-08-27,0,0,0,0,0,0,0
2016-08-28,0,0,0,0,0,0,0
2016-08-29,-0.000148288489764618,7.39571651540306e-06,-0.00018797886852563,0.000252424413924167,0,-0.000164407683370418,3.71867491316827e-05
2016-08-30,-4.07280515605112e-06,0.000262417954155645,-0.00019735788896525,0.000304499755647069,3.0984943025689e-05,0.000397435257625257,0.000891289511696017
2016-08-31,0.000300460587465187,0.000103484492322999,-0.00030558030953825,0.000956377912473279,-5.57023727664044e-05,0.000959932046157965,0.000163564419358366
2016-09-01,-0.000296568463418808,-0.000317992717681209,9.48865656382215e-05,3.14932476054029e-05,-5.99674816107006e-06,0.000543082474556904,0.00015150296255482
2016-09-02,-0.000137336246482661,-0.00042449281769569,-0.000445559707868258,3.38495196253342e-05,4.56521877972318e-05,-0.000170004092773418,-0.000158795329163419
2016-09-03,0,0,0,0,0,0,0
2016-09-04,0,0,0,0,0,0,0
2016-09-05,6.42607699652446e-05,-7.71973323331707e-05,-0.000347266966792919,0.000154284181126117,-1.69252569080688e-05,-0.00116796196802216,2.56337889989074e-05
2016-09-06,-0.000249175924306939,0.000233113103605367,-0.000183536249025777,0.000664168357268402,6.0040781566508e-05,9.98802331194813e-06,0.000313400343215075
2016-09-07,-0.000293856311528963,5.87552982274585e-05,-9.949397133051e-05,0.00145859562850383,2.93614528613454e-05,-0.00020619063274654,0.000634039298335505
2016-09-08,0.00032984821389746,-0.00045615745724864,-0.000145182679071594,0.00121618713037227,-5.78376342651898e-05,0.00131481087423201,-0.000121019570371729
2016-09-09,0.000183399643151098,-0.000171919534786778,-0.000148272025795031,0.00090738116470082,4.99220479118168e-06,0.00093933899494591,0.000204543764656721
2016-09-10,0,0,0,0,0,0,0
2016-09-11,0,0,0,0,0,0,0
2016-09-12,0.000312652204899009,0.000283934795865152,-0.000396899110452502,-0.00145000502265989,5.11051426307145e-05,-0.000504524870620597,7.76435403307339e-05
2016-09-13,-6.74756048692545e-05,-3.85670274585624e-05,0.000164406150346003,-9.27725308098552e-05,1.89717594981874e-05,-0.00076021691138819,0.00049106751914084
2016-09-14,0.000384221527253161,0.000177064476696562,-0.00010205600162288,0.000445083738816807,-6.77339053661444e-05,-0.000131779785544162,0.000647700156476233
2016-09-15,0.00012478420470332,0.000199234142507936,-0.000481005990783178,-0.000119749507487995,-3.57731642166283e-05,-0.000295197529458544,0.000122795458509213
2016-09-16,-0.000256742390876077,0.000203547083983951,2.33022467938209e-05,0.00129214037532481,-2.34565378190091e-07,-0.00046036167575111,0.000600966418949575
2016-09-17,0,0,0,0,0,0,0
2016-09-18,0,0,0,0,0,0,0
2016-09-19,-7.41018376232997e-05,-0.000151696200881669,8.56825231582172e-07,-8.0795827664232e-06,6.22407651048714e-06,-0.00136283879805846,3.85993688914848e-05
2016-09-20,1.14723988223776e-05,-0.000124404571120266,0.000236191255666726,-0.000464617848626732,8.94902339836413e-06,-0.000214336009218591,-9.99988277953294e-05
2016-09-21,-0.000192355600090428,-0.000284665341691061,6.18058112031193e-05,0.000339925786897293,-3.23345222278088e-05,0.000647886715205205,0.000136813126253141
2016-09-22,-0.000162699151148802,-0.000392491828490237,0.000164419569169227,0.000429875915484678,-9.43913284153878e-05,-2.10342473730043e-05,-0.000158353368250526
2016-09-23,-1.88326537854672e-05,-5.53540292073646e-05,-0.000284561948600098,0.000511393282296782,1.85993547463811e-05,-0.000711808283529997,0.00035632121059855
2016-09-24,0,0,0,0,0,0,0
2016-09-25,0,0,0,0,0,0,0
2016-09-26,0.000348974281699287,5.24550576912395e-05,-0.000141900403297986,0.00164044552077157,5.16765943090227e-05,-0.00101515897883253,0.000516776476521173
2016-09-27,-0.000178880312013103,0.000184674787311178,-0.000252698087914502,-0.000890603801818058,-5.71905187369888e-05,-0.00114994933089602,-3.60258392638163e-05
2016-09-28,-0.00018104534127076,-0.000365458631680089,0.000123763904836992,-0.00039565943627049,-0.000126510453179724,0.000226295912861815,-0.000285469168520824
2016-09-29,0.000460778770850361,-0.000729169964520569,0.000284508144494873,-0.000354093260707424,0.000114867578213146,-0.000559378783205079,-5.93961243382245e-05
2016-09-30,3.7947627235882e-05,0.000432015532722586,0.000431153928057106,-0.000628783501160519,0.000144592746625415,0.000728786630811884,5.66251090936222e-05
2016-10-01,0,0,0,0,0,0,0
2016-10-02,0,0,0,0,0,0,0
2016-10-03,0.000147272700286637,0.00025107105894713,-0.000175987853964722,0.000418030268855821,-0.000121152329733844,0.000140763944121556,-2.71255768665363e-05
2016-10-04,-0.000176973600805463,0.000200449079180945,0.000106263469135734,-0.000281399873073358,-5.51364564885005e-05,-1.028506901129e-05,-0.000551198186981057
2016-10-05,0.000277134067150561,-0.00033058271226318,-0.000235838486926715,0.000570759099451052,-3.08513402222734e-07,0.00103499578671158,0.00168621430985179
2016-10-06,0.000233750641599685,0.000278022716907059,8.76325769252471e-05,7.18329224582075e-05,-7.48155079622409e-06,0.000917601961367409,-0.000376080447513136
2016-10-07,-4.085724859075e-05,-2.92158471157187e-05,-0.000470356959280689,-0.000846121875939096,-3.20201844804406e-05,-0.000981960978919271,0.000574664031549116
2016-10-08,0,0,0,0,0,0,0
2016-10-09,0,0,0,0,0,0,0
2016-10-10,0.000334180103972171,4.16763500803179e-06,-3.38180938974961e-05,-0.000127027594119188,4.27117276527212e-06,-0.00152096351027751,0.000101966267419828
2016-10-11,-0.00048083093120845,0.000175916386923706,-8.56255154205998e-05,-0.00089281314917149,-2.03999024953089e-05,0.000487705477959584,-9.11635837073251e-05
2016-10-12,-0.000166464135924135,3.49029246289418e-05,6.6003051773076e-05,-0.000369239853246294,6.7348124141275e-05,0.00073957089821877,0.000194605382344097
2016-10-13,-7.87014608237679e-05,0.000148429444365176,-0.000111257836895289,0.000513209035436762,4.30943874668487e-05,-0.00142659212423561,0.000101932250824419
2016-10-14,-8.84480711067728e-05,-7.09128603965256e-05,-0.000380171753928537,-0.000929756403212057,-9.18261263805643e-05,0.000369066934461937,0.000537611688551233
2016-10-15,0,0,0,0,0,0,0
2016-10-16,0,0,0,0,0,0,0
2016-10-17,0.000496555702885011,0.000234234152046402,-0.000347805828296348,-0.000385649521703818,8.14230108478771e-05,-3.75446556363383e-06,0.000278550876686323
2016-10-18,-0.000207172622410991,0.000191967373699954,0.000138785524779255,-0.000340141010834695,-0.000104988178289623,0.00069009195564424,8.18973763641963e-05
2016-10-19,-8.82312528282851e-05,-0.000165105010915421,0.000106764726248966,0.000589064989928755,3.87069825233315e-05,0.000590746710956148,5.54705400123689e-05
2016-10-20,0.000779592630290782,-0.00010771789954412,-9.91063303898951e-05,0.000565680174694169,-9.4586925470575e-05,0.001101512615911,0.000427327031602369
2016-10-21,-0.000290636037348247,-5.89862294556043e-05,0.000232142100009948,0.000369548661318634,0.000126261888633285,0.000554744940020952,0.000478932137789811
2016-10-22,0,0,0,0,0,0,0
2016-10-23,0,0,0,0,0,0,0
2016-10-24,0.000162513896446935,-0.000130333372230276,0.000302875780078691,-7.25680853198191e-05,-4.77364826079614e-05,0.00101163447636056,-0.000148542094773103
2016-10-25,-0.000184894441495287,-0.000288124117896568,-9.57907054320012e-05,0.000138010419086888,-4.41304624206267e-05,-8.87309194518282e-05,4.92568237531021e-05
2016-10-26,-0.000768785719745951,1.1069551034496e-05,-0.000508709859424698,-0.000523340462275085,1.90713379972296e-05,0.00103988614586485,-7.08911364457984e-05
2016-10-27,-0.000147664510892167,-0.00020594831458131,0.000299415106703352,0.000574888506218073,-2.13296359471555e-05,0.000480722118787698,0.000218431548451362
2016-10-28,-0.000183013364749739,-0.000128425796877538,-5.7948918618439e-05,0.00106061990117229,-1.57510243501887e-05,-0.000615489522632815,-0.000258775641568961
2016-10-29,0,0,0,0,0,0,0
2016-10-30,0,0,0,0,0,0,0
2016-10-31,0.000118618203693439,-1.38584128001371e-05,-6.94470733150885e-06,0.0014462820271261,8.32136612808011e-05,-9.33213570560134e-05,-8.94457606540207e-05
2016-11-01,0.000196528497450098,-3.18781139083656e-05,-5.45317052560423e-06,-0.000148496918477866,-4.53596019744824e-05,0.000109341857602939,-0.000185220844199434
2016-11-02,-0.000133399161080482,0.000103441697268801,-0.000437209759148102,0.000886842192344425,1.47792863495459e-05,-0.000409945500239969,-0.000239821788705723
2016-11-03,-5.71069936001539e-05,0.000197110218265068,-0.000246165125893691,-4.28081700944798e-05,5.43675507629449e-05,0.00214802512865667,-0.000261602614860166
2016-11-04,-0.000194185766566281,0.000122989713310206,0.000875269698492241,-0.000180152878091238,4.48609776579631e-05,-0.000298976470668119,0.00054719052211749
2016-11-05,0,0,0,0,0,0,0
2016-11-06,0,0,0,0,0,0,0
2016-11-07,-0.000878563047831612,-9.69291483206548e-05,-0.000440786336559799,-0.000609003979779822,-3.74859374657979e-05,-0.000375079178704884,-0.000417057968793924
2016-11-08,-0.0013072050887686,0.000113988769398079,-0.0003843198549808,-0.000551575353871399,-6.37053077221423e-05,0.000516169969210708,7.28541028562958e-05
2016-11-09,0.000811637837534997,9.41520282205911e-05,0.00118881301163422,-0.000111625018557696,-9.45307034192372e-05,0.00178431214932727,5.68186021677186e-05
2016-11-10,0.00032793346516852,0.000377365088946128,0.000305808205925714,0.0021608585743125,-4.86351309702318e-05,0.0014765968741621,0.00106169843887892
2016-11-11,0.000420330943290241,-0.0002216671048663,0.000815416801735282,8.28226561595943e-06,0.000135079265815646,0.000734153748718543,0.000372500944229796
2016-11-12,0,0,0,0,0,0,0
2016-11-13,0,0,0,0,0,0,0
2016-11-14,0.000393697899733694,-0.000580038714210966,0.000881497945590053,0.000610129867928482,-5.32248742165328e-05,0.00190623816240553,0.000451142034698978
2016-11-15,-0.000366570931680423,8.31550459416133e-08,0.00012913095542328,-0.00050347368584429,5.31492174653857e-05,-0.000538219425982544,0.000459611872424293
2016-11-16,-0.000123153448377864,8.92178050585489e-05,-0.000582527882617015,0.00127335452182659,-4.37096859747679e-05,-0.00134003377652974,-0.000325637405327107
2016-11-17,-0.000955337951792509,3.52834504135645e-05,-0.000230687754243085,7.97491593027778e-05,1.8921554835296e-05,-0.000740348013351646,-0.000343482011263279
2016-11-18,-0.00075473822997909,0.000266224228866895,0.000215966399973568,0.00040489635007448,1.06386009720189e-05,-0.000367649780460552,4.06387612606086e-05
2016-11-19,0,0,0,0,0,0,0
2016-11-20,0,0,0,0,0,0,0
2016-11-21,-0.000352943243687981,9.25762444783405e-05,-0.000214055371995637,-0.00038369863267826,-1.86913074030643e-05,9.45523423029891e-05,0.000549637578059982
2016-11-22,-0.000235181095968978,-0.000145655190990628,-0.00134622626825447,-0.000644901053124178,-5.68634140964594e-06,0.000311500077742282,0.000455316085923288
2016-11-23,0.000136212169018024,-0.000192748579445772,0.000124755358548172,-0.000324822403255679,2.32198688738754e-05,-0.000860206622750662,-4.10755987213503e-05
2016-11-24,0.000155973631615444,0.000240330370363016,-6.67109120987336e-05,0.000443144168122842,3.81133111572032e-05,-0.000294002229655245,0.000486603034043838
2016-11-25,-0.000201060847976119,0.000191535780631115,-9.78948592313155e-05,-9.88768360791342e-05,1.57343515879787e-05,-0.000677137317993954,0.000375054908701058
2016-11-26,0,0,0,0,0,0,0
2016-11-27,0,0,0,0,0,0,0
2016-11-28,-0.000210325370705979,4.85921097780064e-05,-0.00015781913867928,0.000270555886228954,-1.69803405366239e-05,-0.000769763305125521,-9.61714310901752e-05
2016-11-29,-0.000160278006922832,-0.000192575378629387,0.000143381729120556,-0.000341344619594639,7.18169116073587e-05,0.000626211827182829,0.00018383251763045
2016-11-30,-8.28346390021672e-05,6.69323445723793e-05,0.000592141249860872,-0.000645574471951319,-4.29875364179557e-05,0.000154105974440813,0.000263345645553667
2016-12-01,0.000308620501127445,-0.000559392260293649,0.000157068973523209,0.00073214192810939,-8.52710145832622e-06,0.000913611420931368,-0.000350053229841535
2016-12-02,-8.98461136670272e-05,0.000293863564531426,-0.000220599157341074,-0.000318134950983812,4.18985601022159e-05,-0.000901261867797767,-2.3270792176328e-05
2016-12-03,0,0,0,0,0,0,0
2016-12-04,0,0,0,0,0,0,0
2016-12-05,0.000167716816386685,-1.10610598299556e-05,0.00024367153763388,0.000222085121261206,-2.60624175447459e-05,0.00075154260116964,0.000406700273460454
2016-12-06,-0.000411307182402077,0.00011449687351768,-9.25664954557223e-05,0.000122358757705074,4.40132573860281e-05,0.00155875606871428,-0.00183247691273366
2016-12-07,-0.0010831440069429,7.94759223031435e-05,0.000584588124112943,0.000210832904165957,-0.000109510529733044,-4.33674405402072e-05,1.47451625544595e-05
2016-12-08,-0.00114739841526767,0.00010317544723166,0.000651967489862807,-4.17316932674916e-05,4.49265009435772e-05,0.000893269913820424,-0.000536632783422676
2016-12-09,2.83942440981202e-06,5.03489676644908e-05,0.000259307214548568,-0.000688994739777988,0.000115959075027083,-0.000491881628090715,0.00051919382282913
2016-12-10,0,0,0,0,0,0,0
2016-12-11,0,0,0,0,0,0,0
2016-12-12,9.52620968251246e-05,0.000173976135803905,-0.000185307428858097,0.000176508636929925,-5.29444895731685e-05,0.000155864200190158,-5.04368940660727e-05
2016-12-13,-3.53206594389882e-06,8.64483820587444e-06,-0.000292791538716502,-0.00191874642943203,-9.95608594398165e-06,-0.000428608849355784,-0.00117751405796679
2016-12-14,-0.000306612068620681,-0.000134995284849399,0.000270353701736354,-0.000287289713267828,9.71423349437551e-05,-0.000472549177773568,0.000949955145662666
2016-12-15,9.16043175325663e-05,-0.00017576575633228,9.37431476008747e-05,0.00125149656580333,1.16450945084237e-05,0.00187217768322701,-4.30903329252807e-05
2016-12-16,6.28213075563044e-05,-0.000145818326948452,-0.000136752593198528,0.00101041264580467,-8.08165546366038e-05,-0.000412552518538071,-0.000184801696762284
2016-12-17,0,0,0,0,0,0,0
2016-12-18,0,0,0,0,0,0,0
2016-12-19,-0.000239490642133294,0.000307398117498055,0.000717568056026011,-6.2347631125407e-05,0.000150376569884165,-0.000141449970435262,-0.000517654258624609
2016-12-20,0.000210654999164956,-0.000345118520173989,0.000143470498245012,0.000131666501930736,-3.1609537505361e-05,0.000602028040386953,0.000452967145810984
2016-12-21,-9.24204308421814e-05,-0.000136137987646292,-0.000657596985147715,0.000171712344277477,2.17499188524172e-05,-0.0010165400386263,8.33458719921135e-05
2016-12-22,-0.000139631190921668,0.000146157842264543,6.02386426662498e-05,-0.00108168041140375,-8.41389626930037e-05,0.000224749071066746,0.000307230153514833
2016-12-23,7.62586664461438e-05,0.000314929875945003,0.000390324191604931,-0.000321387597255467,-2.94459479417338e-05,-2.529658714529e-05,0.000424167112912073
2016-12-24,0,0,0,0,0,0,0
2016-12-25,0,0,0,0,0,0,0
2016-12-26,0,0,0,0,0,0,0
2016-12-27,2.69561777327093e-05,-8.88523285992382e-05,0.000113496433002738,0.000292306652593061,0,-0.000170359791016908,-1.1807841185758e-05
2016-12-28,-0.000589737191570543,2.47673033201014e-05,-0.000109946584462179,0.000424298002553425,7.92710734828897e-06,-0.000563023824111872,0.000162107089399164
2016-12-29,4.79471702814793e-05,8.72076360151864e-05,-4.00318778268002e-05,0.00012902447542316,4.6130691748155e-05,-0.000504914891853581,-8.88844236263561e-05
2016-12-30,-0.000134104057897908,0.000115032778012216,6.95829118514015e-06,-8.00833042147104e-05,-2.39576757167205e-05,0.000309749275439983,0.000605407020876497
2016-12-31,0,0,0,0,0,0,0
2017-01-01,0,0,0,0,0,0,0
2017-01-02,0.000200046080951578,-4.91214763243736e-05,0.00040587644943234,0.000411271354294762,0,0.000215013197409405,-8.472042867036e-05
2017-01-03,7.60107322336326e-06,-0.000406657431739401,-0.000281516220314704,-0.000216213469630493,5.79814909999031e-05,0.00181168545300083,0.000176116031671403
2017-01-04,-1.74423003062644e-05,0.000139539800960392,0.000380417653484385,-0.000169930625335228,2.84975276451002e-05,-0.000106583595355878,6.70402444675701e-08
2017-01-05,-0.00120345348819698,-0.000447751114210445,-0.000588977949879088,-0.000128975188471974,2.2810509854294e-05,-0.00048321840719141,-0.000814111444951167
2017-01-06,0.000314266589889083,8.61313559959931e-05,0.000374545432907835,-0.000171131668698918,-0.000152151878589256,0.000516189506448805,2.32641737594536e-05
2017-01-07,0,0,0,0,0,0,0
2017-01-08,0,0,0,0,0,0,0
2017-01-09,6.27285460741221e-05,-0.000377526017046955,-0.00022480038871848,0.000407388708034333,2.47085323535798e-05,-0.000957394770979299,-0.000546919160229322
2017-01-10,-0.000288663401922117,-0.000334256986371394,3.89976120498754e-05,0.000275468474577443,-1.41356850404266e-05,-0.00057932149964381,0.000495505191374291
2017-01-11,-0.000133533901787988,-0.000483282352782453,0.000347977402097382,-0.00072684196697682,-5.66238182195723e-05,-0.00067238669655614,-0.000330130709923411
