ABC1,ABC11,ABC23,ABC24,ABC27,ABC28,ABC29,ABC32,ABC33,ABC34,ABC35,ABC36,ABC37,ABC38,ABC5,ABC6,ABC7,ABC8,ABC9,AC101,AC102,AC104,AC106,AC107,AC108,AC109,AC110,AC111,AC53,AC57,AC67,AC71,AC94,AC95,AC96,AC98,AC99,DH16,DH32,DH38,DH42,DH48,DH51,DH52,DH56,DH58,DH59,DH61,GJ13,GJ15,GJ16,GJ17,GJ18,GJ19,GJ22,GJ4,GJ7,GJ9,IB113,JR10,JR14,JR15,JR16,JR17,JR18,JR22,JR28,JR32,JR33,JR5,MC110,MC114,MC122,MC127,MC129,MC130,MC132,MC133,MC138,MC140,MC142,MC143,MC145,MC146,MC148,MC149,MC53,MC79,MC89
-1.09382163837727e-06,-1.20396366525212e-06,-4.74596208270493e-06,-6.66550594832972e-06,-3.65889513890228e-06,-6.97874593235451e-07,6.46145555214481e-06,-9.81525569605288e-06,-1.12260679941125e-05,4.30753563008368e-07,-1.22450633394276e-05,-2.42586826282245e-06,4.96573883726756e-06,-4.65242231343005e-06,-1.05326879925121e-05,4.63615294855989e-06,-9.28534413057771e-06,-6.19461717591019e-06,-7.84117600938165e-06,-1.49154105055209e-05,-5.87981103027091e-06,-5.03427886019179e-06,4.96222993293798e-06,-2.83924827556605e-06,-8.11645764379779e-06,-6.53600443928221e-06,-6.53312336696767e-06,1.25858914068552e-06,-5.26229418203344e-05,-2.07155236354283e-06,-2.11766439952499e-05,-1.12844858156714e-06,-2.65035519678183e-06,-1.63641532592044e-05,-1.96370847122566e-05,1.14267931239841e-05,-6.39398443465234e-06,-1.80081787771679e-06,-5.12902441732664e-06,-2.05623528655165e-05,-7.1754304840283e-06,-1.19791142982914e-05,-5.87899392071744e-06,-5.12560594247442e-05,-1.64039973607981e-05,-2.22037391339395e-05,1.11264407645983e-06,-6.97552355010996e-06,1.09044577045206e-06,-1.22845610974884e-06,0,-5.89864755198932e-06,-5.28568111279724e-06,7.21935961211017e-06,-1.07314279719393e-05,0,-8.23180898936433e-06,4.71351613056183e-07,-3.92430002773687e-05,-2.83353104688428e-05,-7.25629198754551e-06,-1.47276070785959e-05,-2.35382665467118e-06,-8.42325426580489e-06,3.21921731726145e-06,-2.18900371776814e-05,-1.90832164057918e-05,-1.01215234736193e-05,-2.97607832132371e-05,-3.21564448283823e-06,-2.83122153727222e-07,-1.84718980267648e-06,-4.9080588800438e-06,-1.20558747630946e-05,-9.35356942217506e-06,-3.81086575631943e-06,-6.1789346007813e-06,-1.32188515862057e-05,-6.41433930575007e-06,-1.45063819942201e-06,-1.663673684759e-06,-3.2695463297803e-06,-7.72164170648424e-06,-5.08585910620726e-06,-1.01936738337763e-06,-3.21492790142174e-06,-5.65384433091283e-06,-8.61072129318736e-06,-7.84128756444328e-07
5.59559799916946e-07,4.2352505681343e-06,4.5770288305021e-07,-3.16193737613994e-06,5.62574173919639e-07,-1.16363672766134e-06,-5.14559161608787e-06,1.97717214897949e-06,4.55991781591591e-07,1.45825743845195e-05,-4.85652561760189e-06,-2.31270976576802e-06,3.46712580497318e-07,2.27713611550658e-06,-5.32677208934853e-06,1.61671776969819e-07,6.19488294967816e-06,-1.03289102792411e-05,-1.27564114858741e-06,0,2.31520199136606e-06,4.37974846613113e-06,5.47298941871187e-06,3.78271908912742e-06,3.98999185836518e-06,-7.42732930151323e-06,2.5724466570734e-06,-3.15011882257372e-07,4.07895034552847e-05,6.21281789054366e-06,-2.63871359146659e-06,4.44331695312678e-07,-4.41920465111834e-06,2.26774128195573e-05,-6.59402057413401e-06,8.17562112376584e-06,-3.18335171719891e-06,1.06123577264816e-06,5.25360939829734e-07,-4.12741049014704e-06,-4.00432278907609e-06,-3.10880546162219e-07,-8.4907976504053e-07,-3.55257857749514e-05,-6.72583325381824e-06,9.20936684251064e-06,1.60749379391619e-06,2.10402693515566e-06,-2.07199395027232e-05,3.38654123887474e-06,0,1.51754960570104e-05,-2.55084182119905e-06,3.61616911806597e-06,3.66169053607968e-06,0,1.12199820979082e-05,-7.4694268431418e-06,0,9.74267153715814e-06,-1.01127040093834e-05,-3.36219936935254e-06,1.28872039402697e-05,1.53352002598221e-05,5.94632420832153e-06,-1.09512005663872e-06,-1.92591693269155e-06,-3.27700018135897e-06,-2.39990967695204e-05,5.93230680063244e-06,2.13674359152966e-06,-2.09909388439495e-06,-1.6263211334041e-06,1.34751349550962e-05,-6.65924217353862e-06,-6.35424100722933e-06,-1.03027611392937e-05,1.15768104366743e-05,2.52567489967207e-06,-2.41879544513874e-06,-1.67226516791009e-06,-5.93866038247064e-06,-9.44746513419194e-06,8.46571800524142e-07,-1.69969409658398e-06,-5.36057368922639e-06,-6.42486767799611e-06,-3.5766982973942e-05,-1.30745699737229e-06
-5.63126469803301e-07,5.8507706030983e-06,7.76594176143589e-06,6.13961100554651e-06,-1.96918870320943e-06,-8.09634210785415e-07,1.15444626443362e-05,5.73403254097128e-06,-1.58527754177086e-06,-7.44880740331503e-06,3.35942674714399e-06,2.25347030373057e-06,1.8492327032418e-06,-4.06323891022109e-06,1.60627998395741e-05,-5.50563033655058e-06,-1.69300720817507e-05,-7.1866407474211e-06,-1.25152016173134e-05,9.46392312304295e-06,-1.24557521139139e-06,1.36568988342216e-06,2.99403777203693e-06,-1.89332357316631e-06,2.02494542843651e-06,9.7053354706936e-07,-1.38397245710154e-06,-9.44761961383355e-07,-2.92127737378019e-06,-1.55145185531626e-05,-1.58260286729904e-05,-2.39049788044812e-07,-3.07479059826371e-06,-2.04735390807795e-05,-9.55037279341013e-06,4.91122913638301e-06,-1.58828751190739e-06,-2.81580932208099e-06,1.36636298204819e-06,8.32587645476341e-06,1.77361910271345e-06,8.09486230535495e-06,-2.82460235926291e-07,4.26781337014011e-05,1.70701446922236e-05,7.52553763648676e-06,8.21825062327336e-06,2.71808438554468e-06,6.5343308526092e-06,5.55976808149451e-06,0,1.55576903949566e-06,7.28692519094992e-07,7.23884506315501e-06,5.01524009627508e-06,0,-5.662952169275e-06,1.6906220346372e-05,3.91168169967341e-06,-3.75814321984099e-06,6.38177228573791e-07,1.859826157323e-05,1.9853349624088e-06,7.11664527490382e-07,3.72009710446489e-06,7.06584151982534e-06,1.03735354964319e-06,4.521484759652e-06,2.49166864356221e-05,2.05906951036687e-06,-4.00285352133243e-06,2.7428984908995e-07,3.59867131337172e-06,-1.24435982479409e-05,-4.34962559452113e-06,-4.42114861170463e-06,-7.16844672021244e-06,-1.41990142657022e-06,-1.35880932151788e-06,-1.68294751680115e-06,-1.42320406915008e-06,-4.20778207704435e-06,-4.22859734601577e-06,-5.08050105826561e-06,-1.18261176856297e-06,-3.72977557777551e-06,8.39541289182698e-07,-1.76184127606946e-05,-9.09701360433051e-07
-6.13435014751845e-06,-9.16608245882159e-06,-4.88805132635525e-06,5.36374477468148e-06,-8.99914063991141e-06,-2.31357205274037e-07,-9.8551485243936e-06,-1.31388479661489e-07,1.11049821076899e-06,-2.18975141998107e-05,4.40994468739248e-06,-7.62830044365506e-06,-3.35269102457952e-06,-5.43903989723297e-06,9.26550022547928e-06,-7.58503214537679e-06,-7.626783865967e-06,-2.05362013670212e-06,-3.18415332643804e-06,-8.12702808173862e-06,-3.36238913225991e-06,-2.78982131958509e-06,-9.99614537052458e-07,-2.83851157388583e-06,-2.71178480499019e-06,-2.15206984985722e-06,-3.73598792473323e-06,-3.77576742205621e-06,-2.92072305169788e-05,1.74041304724417e-06,2.10514865248288e-05,-6.45307005181194e-07,-8.78637476209262e-07,-2.78021455064204e-05,-1.43027654628258e-05,-1.63824991024828e-06,-7.93299371311531e-07,-3.22752344786521e-06,-1.06943011676438e-06,-7.36397156151503e-06,-1.44766635333455e-06,-8.00490991965605e-06,4.34847064049728e-06,5.83569987589563e-06,3.38591497933556e-06,-2.64507941716807e-05,-6.00369632716281e-06,-7.61930734677461e-06,9.26090547025835e-06,-7.58274812113973e-06,0,-2.1095681558879e-05,-3.29748803652114e-05,-3.62594695254474e-06,-2.55908051679553e-05,0,-3.33065893429283e-05,-5.45389758591836e-06,1.56517595187961e-05,-1.05483402867233e-05,1.77760761421658e-05,1.30415820402975e-06,3.12221643087189e-06,-3.26888126782689e-07,4.96317137711909e-07,4.31375234400981e-06,2.45602326738633e-06,8.67268393607734e-06,1.96969426896918e-05,5.96562536863527e-06,-7.88165125543443e-06,-6.08212787832858e-07,5.00458025227322e-06,-9.76955891441024e-06,-2.86927436410984e-06,-1.26336631194586e-06,-2.04842109838136e-06,1.06733303707376e-06,-3.66806087155626e-06,-4.80911044670751e-07,-6.80002498391425e-07,-1.06778138008059e-06,-9.42125090633119e-06,-1.26852157105054e-05,-3.37937490849716e-07,-1.0658028557568e-06,-1.86160643453907e-06,3.25245995718734e-05,-2.59951916038244e-07
-1.42505433672476e-07,-1.07869110832274e-06,-2.704701038163e-06,5.56939975192586e-06,2.94855334017805e-06,-2.1123981399617e-07,-1.55885808688534e-05,-6.68176349812621e-06,-4.85039403293345e-06,-1.75888588219281e-05,-2.59465631065208e-06,-4.29618953237605e-06,-8.31961816701266e-06,-1.54751131963503e-06,-7.37037052012133e-07,-5.54386936608739e-06,-5.21919490739606e-06,-1.87505003434802e-06,2.21923227614634e-06,1.35234782570358e-06,-1.52475041302867e-06,-3.76915032417109e-06,9.99079983824088e-07,-3.78173834785463e-06,-1.49824086498692e-07,2.33794022656298e-07,-1.69416712558741e-06,4.07626102311959e-06,-2.62367224132633e-05,-1.68134720369805e-05,-1.31987828063279e-05,-2.92628867146917e-07,-8.02236596974216e-07,-1.11856710237973e-05,2.83728947335544e-06,2.29300196467908e-05,-1.98219462996412e-06,-7.36742884266677e-07,2.62808398273286e-07,-4.97366785027164e-06,3.43265770874955e-06,-4.55458603585998e-07,-1.7249652885816e-05,1.59435671996821e-05,1.93238381180104e-06,8.78142513017078e-08,-1.22851709742575e-06,2.06802085295959e-07,6.54105055454982e-06,-2.19457322375056e-06,0,-6.20455978406814e-06,-2.09065961668699e-05,-1.0868045413368e-05,-1.40360688182441e-06,0,-1.65349213546521e-05,-1.35866046376466e-05,-7.83596140804142e-06,1.04086605595107e-06,-9.89186202682726e-06,-1.2795336477552e-06,-6.63091373026749e-07,-2.23726921923993e-06,-4.96357724630805e-07,-2.4592084069667e-06,-6.16717494782628e-06,1.25532038285186e-05,-1.05094904832689e-05,-3.0973502971988e-06,-6.34570653428478e-06,6.60743025175877e-08,4.31771645347182e-06,-1.96948216035606e-06,-4.55953210526624e-06,-1.15351179328245e-06,-1.87030307223575e-06,-8.68080080171457e-07,-1.66336408694037e-06,-4.39093995385297e-07,-4.80394945995387e-07,-1.10807263877386e-06,-2.2595860121627e-06,-4.21509999694577e-06,-3.08552537297776e-07,-9.73127233016062e-07,2.02239001193485e-07,-1.05395411042113e-05,-2.37348105613674e-07
-6.29560267680313e-07,-2.6786596743611e-07,-5.40989738719437e-06,-1.00925133640782e-05,-9.83319839227373e-07,3.49849375788198e-08,-1.24031129783965e-05,8.45529474112085e-08,-3.90306793639213e-06,9.44790571868841e-06,-1.07593762415935e-05,-2.2440546197153e-06,5.77010462515848e-07,-1.60737918940631e-07,-1.58778864136031e-05,7.0021473844518e-07,-6.10055667464255e-07,3.1054045716031e-07,3.72037498979534e-06,0,-2.414388657603e-06,-2.3634371947128e-07,-1.99922907410492e-06,1.03890062732724e-05,-3.31054733838613e-06,-1.89384300439518e-06,-2.68265406400333e-06,-1.25895342118916e-06,-2.91023075864016e-06,2.17571222021742e-06,5.26909988165834e-06,-4.6336752014603e-07,1.32864144962259e-07,-1.091131723826e-05,-4.97607821844889e-07,3.28670943163426e-06,2.37547803253434e-06,6.44454989217388e-07,-3.10162118193705e-06,-2.5602332053901e-05,1.26072488010508e-06,-1.4477319945096e-07,-8.0473906856636e-08,-4.34645053617342e-05,-1.62203013298479e-05,-1.48910981483562e-05,-2.40959600735876e-06,-5.42474913581138e-06,1.14517115392007e-05,-1.90766225215031e-06,0,-6.83506717788035e-06,-1.99707872593711e-06,1.62581469666081e-05,-3.63496370955187e-06,0,-6.38770943669759e-06,-2.06707347759811e-05,0,-2.13868566159843e-05,-7.2491560257153e-06,-1.53897998931718e-05,-2.84108943723454e-06,-5.34245015819908e-06,-1.73710998199062e-06,-3.57385093614823e-06,-6.00912483837479e-06,-2.01412269375942e-05,-3.44997647651606e-05,-4.46227720644968e-06,1.51813328991302e-06,-5.35233339892462e-07,-6.99809140153815e-06,-1.19987268254345e-06,-1.43380079428734e-06,1.91041344531533e-07,3.09754278787753e-07,-1.1081630141534e-06,-2.63387853556691e-06,7.27214994615918e-08,-1.62885035139752e-07,3.17053529982934e-07,7.41175406681963e-07,-5.89495690687693e-06,5.11015942162536e-08,1.61166566374338e-07,-1.63823229214552e-06,-1.36742158743414e-06,3.93089186278874e-08
-2.30275888410723e-07,3.16857223393656e-06,-3.55359840378295e-07,2.25749674440595e-06,-5.61807741493709e-07,-2.35090979170947e-07,-7.00431702453385e-06,-1.18549099910929e-06,-3.78299577189588e-08,-2.33228990961517e-06,-2.89236016414599e-07,-2.61846774819691e-07,-4.38567002587411e-06,1.90244783152849e-07,-1.41110968839049e-06,-2.23278354334185e-06,-1.49850099119718e-06,-2.08676262410166e-06,-2.1601751008751e-06,-2.70541364865921e-06,-6.81770610120124e-07,6.86876893077573e-07,-2.49636500501223e-06,9.47153558940091e-07,-1.55433766663078e-06,-4.60381915804819e-06,-7.5752290013347e-07,3.14374390734845e-07,-8.72904186150159e-06,-1.25382706877999e-05,-1.05465204895412e-05,-1.30844864568509e-07,-8.92817426514381e-07,-8.58299717916958e-07,7.28731829072702e-06,1.64414289553811e-06,-1.58617711128035e-06,3.68357507407867e-07,-4.19788765244804e-07,-9.10048990805967e-06,4.3818374192471e-06,-2.91915922542344e-06,-1.9403881748393e-06,-1.80392670195932e-05,-3.51375405369077e-06,-1.33282600653204e-06,-1.04240188569899e-06,0,-4.91153545740352e-06,-1.62102371297561e-06,0,-3.31735509170861e-06,1.08917591021909e-06,-1.81379086738012e-06,-3.088787002179e-06,0,-8.84468695655468e-07,-1.0589977169759e-06,3.91545866945101e-06,3.9400315917277e-06,-1.054013405272e-05,-5.21100431864444e-07,-4.72993662776362e-07,-1.17772291669867e-06,-3.7213135181343e-06,1.14513307940174e-06,1.95693859216562e-06,1.19901713371555e-05,-7.77199426201339e-06,-5.0533572772595e-06,-1.97028447668231e-06,-1.30112026102712e-06,2.68881763417899e-06,-3.26524522440747e-06,5.65752344877033e-08,-1.28375523457393e-06,-2.08147968074951e-06,-1.85097524209056e-06,-7.4374975649468e-07,-4.88672260074441e-07,-4.42351067729795e-07,-1.46364622186887e-06,-2.54758098709047e-07,3.36361275336941e-06,-3.43391317890147e-07,-1.083003387192e-06,-3.98244479315825e-06,-1.36703930574986e-06,-2.64147167607805e-07
-7.62384230416343e-07,3.90062201382898e-07,-1.05305330935411e-06,3.67882598715549e-07,-4.21317540183415e-07,-6.03140905794294e-07,-8.37999474684104e-06,-7.99573765891606e-06,9.46693635812644e-07,1.2896529487116e-05,-9.95368304070758e-06,2.51689170018098e-07,1.96068331800968e-06,-1.97324757369929e-06,-3.64770377602384e-06,3.37694042956906e-06,-4.65100976934784e-06,-5.35372264693812e-06,-3.71586426741542e-06,5.40795607031004e-06,-5.60784442414779e-07,-3.05160149359704e-08,1.99442708273397e-06,1.13687956412112e-05,-4.21286355977005e-07,3.96824153854138e-07,-6.23093824905309e-07,-5.34591014990957e-06,0,1.06609948173757e-07,-1.84273112731626e-05,-1.07625297029099e-07,-2.29058006919631e-06,4.74091648566935e-06,5.05185404422932e-07,-1.15117608828815e-05,-2.37673923669284e-06,-1.38154969738866e-06,-9.44290282976025e-07,-4.99989552795511e-06,-6.36826521344023e-06,4.90507703388256e-06,5.18261064064931e-06,-1.56880356730866e-05,-4.82344143118432e-06,-1.70348703040247e-06,1.34986314511672e-06,-7.67811007835818e-07,2.7277592282785e-06,1.429948344574e-07,0,1.23699504897203e-06,4.90163461950286e-06,1.45037878101796e-05,2.72470157293373e-07,0,4.15262547045907e-06,-1.10538501160301e-05,-1.17501578422257e-05,-3.62208095340337e-06,2.62719825048182e-06,-6.9106365251151e-06,-2.83744140251854e-06,-3.4290103527618e-06,2.72729115608431e-06,-8.62916693873378e-06,-3.5903824321947e-06,-1.14240213116029e-06,-8.86417483782097e-06,-2.33654042587145e-06,-1.32998572301455e-06,1.12149484790679e-07,3.07591441828834e-07,2.92355819532526e-06,-4.82866904370513e-06,-3.29355595748345e-06,-5.34016891871803e-06,7.72752990703612e-07,-6.11764846270668e-07,-1.25371986035893e-06,-1.02684883570284e-06,-2.93510404930635e-06,1.24777957817074e-06,-4.20803804930691e-06,-8.80992334306273e-07,-2.77851428511978e-06,3.43265065603886e-07,-1.90635482905737e-05,-6.77686411004826e-07
1.57193205288409e-06,3.47968572553588e-06,1.04080199822319e-06,-1.94072680289441e-06,1.96601461135673e-06,2.6129728175763e-07,-2.87787139220363e-06,-1.07506267011698e-06,4.95783250775497e-07,-2.15555111040981e-06,1.13856667084359e-05,-2.14431717784578e-06,-2.30738439364435e-07,9.83711562824949e-07,5.46901226713547e-06,-5.06023539888815e-06,-2.10035392113902e-07,2.31938036616323e-06,1.99236440959234e-06,5.4137015747672e-06,-5.89699840559876e-07,2.09178782780894e-06,-3.49397728780599e-06,5.70217545256968e-06,4.09356633231183e-07,-3.52508420157744e-06,-6.55222045066529e-07,1.25170764610318e-06,-5.81606290664946e-06,-6.20547196339078e-06,5.25045919811473e-06,-1.13174716875128e-07,9.92342485776167e-07,-3.0296039802238e-06,-2.99890120794492e-06,3.28356124252349e-06,2.76845290804636e-06,9.66536274310939e-07,-5.59267093862579e-07,5.90310455768925e-06,5.55203373520873e-06,3.50383399548779e-06,2.85696289699035e-06,5.65831305235432e-06,2.55439273188824e-06,7.37905236791851e-06,-1.22483029258301e-06,2.21207952243901e-06,-7.09343276566265e-06,4.05161196227362e-07,0,-1.50209295875136e-06,-9.26155999278985e-06,-1.63757997714321e-05,7.72016242993231e-07,0,-7.83959272802731e-06,-2.71943599699237e-06,7.82587975939807e-06,-7.07475989466036e-07,3.94917209338957e-06,1.73413060202262e-06,1.41716098193044e-06,8.16479388343974e-07,-4.21679924012952e-06,9.27914415409817e-06,5.71097014810776e-07,3.95881102488653e-06,2.04364839285087e-05,3.70356227239089e-06,1.61715171842297e-06,-9.9625079071166e-07,-1.71659365404695e-06,-9.36759929807318e-07,2.53469788730396e-06,1.42685931386751e-06,2.31350851713497e-06,-1.03299429277313e-05,-6.4330891697441e-07,5.43146035114176e-07,3.69164053620282e-07,1.45366378473192e-06,-9.97250664601114e-07,8.40727267173243e-07,3.81670186836988e-07,1.20372905079358e-06,-3.04930596578171e-06,5.39079616967109e-06,2.93592451413068e-07
-2.33241502234752e-06,-1.95467305096324e-06,-7.93761123383867e-07,-5.19475150228226e-06,-3.2309080431736e-06,-1.01095963823281e-06,4.49624815389785e-06,1.13014735698442e-06,-2.88318873732925e-06,-7.41539394044385e-06,-1.02650083129918e-05,-1.99747525615053e-06,-2.42266734982489e-06,-2.78968838452483e-06,-2.1035466409762e-06,-3.01466797094394e-06,-1.67459606233502e-05,-8.97368667644853e-06,-5.63932545893965e-06,2.70972965022658e-06,-1.28553109219132e-06,-2.77808231601457e-06,3.48745519686876e-06,-5.71110603276165e-06,-9.13902667766449e-07,-1.84261481909889e-06,-1.42836788021257e-06,-1.87972518159402e-06,-1.45346652336618e-05,2.17744172118739e-06,-1.05091803304515e-05,-2.46718088400354e-07,-3.83937480587291e-06,-8.94705023446051e-06,-4.96205985691328e-06,8.2128364571047e-06,-4.75474068222089e-06,-1.79570888464565e-06,1.04827907261598e-07,3.40690698600193e-07,1.52704760160665e-07,2.15735714814867e-06,-7.51372847681681e-06,-3.66040304886032e-06,-8.43066732611932e-07,-1.0192930270652e-05,2.81949842522419e-06,-3.15905070806513e-06,-1.14533368175943e-05,-2.20469487778378e-06,0,-4.13799924448883e-06,4.90026281341729e-06,-9.06078410776698e-06,-9.76079516787837e-06,0,1.26962626603335e-06,7.95511361755677e-06,-1.56618346778041e-05,-8.0062948515964e-06,-3.73534244665221e-06,2.5085861404279e-06,-2.1741752994368e-06,-3.5092291946786e-06,4.21387174443457e-06,-6.75711228107093e-06,-1.30726812017625e-05,-7.91417119451141e-06,-7.09638946178577e-06,-2.21379233702036e-06,-4.72056598076568e-06,-5.2075535378214e-07,-5.21716455475382e-06,-7.34716982826454e-07,-6.69525571279226e-06,-5.52052117057467e-06,-8.95096848233095e-06,-2.80429302159218e-06,-1.4023975551178e-06,-2.10143295587719e-06,-1.75257643939305e-06,-5.26607237982643e-06,-9.17501083223751e-06,-4.20451594171176e-06,-1.47668261764343e-06,-4.6572297941062e-06,-1.5939183404475e-06,-5.45139308435437e-06,-1.13590970587956e-06
