date,V1,V2,V3,V4,V5,V6,V7
2016-07-21,1.70033410620864e-05,0.000845342728433093,0.000490102165571571,0.00140650776736258,0.000627476022143935,0.000301997513503139,0.000257350580255997
2016-07-22,-0.000924300583285383,-0.00105302618978149,0.000405225599824796,-0.000807507963550569,-0.000615856668448802,0.000125659962064551,-0.000978391841015083
2016-07-23,0,0,0,0,0,0,0
2016-07-24,0,0,0,0,0,0,0
2016-07-25,-0.00010605915430728,-0.000457416106480584,-0.000286557198637049,-0.000459554502579729,-0.000410957693442578,-0.000275757749900758,-0.000333175526130299
2016-07-26,-0.00157907778948344,-0.00202983785946195,-0.00200568144167156,-0.00181398479186904,-0.0016945189963715,-0.000334637881662586,-0.00129605926773367
2016-07-27,0.000780385689765858,0.0013613283844983,0.0008588344371542,0.000136297603740831,0.00105722195412612,-6.34435554338521e-05,0.00139761880216411
2016-07-28,0.000904445528372778,0.00203983891049932,0.00120083348609949,0.00200559319959165,0.00174425440900514,0.00194570346777699,0.000843763856746142
2016-07-29,0.000421664649796914,-0.000228113240031688,0.000205104855480122,0.000704586018037873,-5.35058961497138e-05,-0.000605236486158806,0.000158979812552971
2016-07-30,0,0,0,0,0,0,0
2016-07-31,0,0,0,0,0,0,0
2016-08-01,-0.000211672296224278,-0.000514595474548845,-0.000813638708976915,-0.00158675648508483,-0.000624285921246523,0.000568166737656478,-0.00126841382656987
2016-08-02,0.00102166505157917,6.97766209759496e-05,0.000538737346239959,-0.00219072281765128,2.63214652454678e-05,0.00144982174369316,-0.000239184263795065
2016-08-03,0.000773794521993308,0.000581255025688727,0.00054591712698631,0.00175100004182879,0.000922096218993178,-0.000345840480991419,0.000981762327244132
2016-08-04,0.0019395881566574,0.0025720409248994,0.00200991451758516,0.00178644694991427,0.00236097799359853,0.00100768812382566,0.00289440152165067
2016-08-05,-9.19696140541383e-05,0.000176506727788174,-0.000578045343470858,-6.84596394441479e-05,1.2588598301259e-05,0.000515204770526937,-0.000654517769807471
2016-08-06,0,0,0,0,0,0,0
2016-08-07,0,0,0,0,0,0,0
2016-08-08,0.0025418699802245,0.00281972713242978,0.00259864062291625,0.0027464095589836,0.0028430820206869,0.00190335027848211,0.00125827810376722
2016-08-09,0.000692132841607851,0.000482501327643431,0.000303922859027796,0.00087613006697199,0.000598347497455884,-0.00089846718741195,0.00135736362557163
2016-08-10,0.000660531253067711,0.000109121136852172,0.00014620246397285,0.000667970013670262,0.000364445626619257,0.000402537290143117,0.000214519827064345
2016-08-11,-0.00168252501767063,-0.00171719745630515,-0.00180781577126054,-0.000536865818020175,-0.00170657523558994,-0.0016787284930307,-0.00117489419458109
2016-08-12,0.00199784478059503,0.00128560035862575,0.00198912142593436,0.00193509479768247,0.00229356035508382,0.00176265807140162,0.00205137416617347
2016-08-13,0,0,0,0,0,0,0
2016-08-14,0,0,0,0,0,0,0
2016-08-15,-0.00044835813941934,-0.000350030163759749,-0.000217685875295255,-0.000696323856018273,-0.000266662052567263,0.000112830146606293,-0.000118202873825832
2016-08-16,-0.00117739793173234,-0.000857958153159304,-0.00179812002882304,-0.000976571513633295,-0.00148355528434469,-0.0013606131007957,-0.00131581671933593
2016-08-17,-0.000934305260690587,-0.000422927976904156,-0.000258458963203224,0.000100401237378569,-0.00054153147533137,-0.000877536042334718,-0.000264950337296131
2016-08-18,0.00208710684638057,0.00169338224734033,0.00176711761644122,0.000414143308725704,0.00202893387273883,0.00236514074148412,0.00195986095963171
2016-08-19,0.000671763210045747,0.000593043943927036,0.00078410423978906,0.000611549614075402,0.00095762311424627,0.000953027006351164,0.000752153367140981
2016-08-20,0,0,0,0,0,0,0
2016-08-21,0,0,0,0,0,0,0
2016-08-22,0.000586651704217833,7.54043949711234e-05,0.000531480256291021,0.00045529987954429,0.000383048850889302,0.000316195937058232,0.000132459811094605
2016-08-23,0.00125628847331268,0.00154721371387461,0.0015305728274654,0.00176958875461486,0.00155024653483306,0.000301989695050725,0.0012905913551925
2016-08-24,0.00181598631403722,0.00199541979249057,0.00228983351162582,0.00172315529193262,0.00218712821053285,0.000691544252848185,0.00258951659004818
2016-08-25,0.00076283517380524,0.000786770445796018,0.000578717670229694,0.00107155673508907,0.0007547233145655,0.000975794960609121,-8.1340769758112e-05
2016-08-26,-0.000807275666064398,-0.000924109561241073,-0.000650730908226283,-0.00128013531526754,-0.00102005644274318,-0.000860899270883174,-0.00069363793043964
2016-08-27,0,0,0,0,0,0,0
2016-08-28,0,0,0,0,0,0,0
2016-08-29,-2.15853601296907e-05,-0.000239714679316284,-5.69316869899562e-05,-0.000496445045555877,-0.000231815393563393,-7.62223361127134e-05,-0.000268177859712445
2016-08-30,0.00201523748101933,0.00181460478396053,0.00227050072239469,0.00175675209831072,0.00204832954601011,0.00137991112542437,0.00118665802878564
2016-08-31,0.00210778266154034,0.00230686741583015,0.00271024455368656,0.00147083228631964,0.00246720935223927,0.00113070862688146,0.00227741977600235
2016-09-01,0.000596597379949292,0.000604783878982427,0.000192397013050683,0.000268946337034704,0.000300950750557043,-0.000322284581103498,0.000125417827781839
2016-09-02,-0.00105993078748077,-0.000757407194122283,-0.000764739254701041,-0.00117460867646436,-0.00123706785343539,-0.00112472484119811,-0.00104026151701707
2016-09-03,0,0,0,0,0,0,0
2016-09-04,0,0,0,0,0,0,0
2016-09-05,-0.0012901545543281,-0.00116117156951064,-0.000881680228372611,-0.00146750160927099,-0.00122818885399248,-0.000130833347922132,-0.00130733355680144
2016-09-06,0.000797726250061004,0.000357609886657655,0.000793340377490564,-8.03257884394833e-05,0.000528527018721737,0.000836045634390391,0.000297618663431678
2016-09-07,0.00195620519314796,0.0016855191435003,0.00186016775806901,0.000262022058099947,0.00171687360087879,0.00189724521335127,0.00109766430784997
2016-09-08,0.00191389945709682,0.00266823967430546,0.00236885634868165,0.00102722173636184,0.00227098553288849,0.000726253389241859,0.0023072345663416
2016-09-09,0.00184741339283431,0.00214818920629727,0.0021445501785796,0.00105624428602447,0.00196609199006003,0.000908636345394387,0.00176285328455247
2016-09-10,0,0,0,0,0,0,0
2016-09-11,0,0,0,0,0,0,0
2016-09-12,-0.00214889793772946,-0.00215585896066485,-0.00149081346736791,-0.000432065537641857,-0.00193489041764528,-0.00114122955357903,-0.0019948710462534
2016-09-13,-0.000268695230336113,-0.000301624958859484,-0.00051497788066547,-0.000283455622945115,-0.000362848612757734,0.000525440280799187,-0.00086143904420845
2016-09-14,0.000972444005847673,0.00114152955639782,0.00141671063230457,0.000850839352287006,0.00138084146488827,0.00146951272265512,0.000653205137848373
2016-09-15,-0.000485012354730672,-0.000474478041167453,0.000224365886273693,-0.000205951572221892,-0.00023853461712514,-7.79750486849379e-05,-0.000386510881048691
2016-09-16,0.00141891674809852,0.00100373338905764,0.00118758161873719,-0.000122144311806347,0.00120337912477338,0.00196149863118729,0.000572867507535006
2016-09-17,0,0,0,0,0,0,0
2016-09-18,0,0,0,0,0,0,0
2016-09-19,-0.00131742315114735,-0.00120358575750145,-0.00137343206004774,-0.00133303319403057,-0.00135657053306934,-0.000167843068899832,-0.0013579824417386
2016-09-20,-0.000787022587319411,-0.000635881500804417,-0.000999213301080725,-0.000298982339441381,-0.000765068595232165,-0.000407145373301887,-0.000642280574475156
2016-09-21,0.00116573438035607,0.00125233758812195,0.000903518614610078,0.000595370678835189,0.00100419532231024,0.000108118224175577,0.000800338285468152
2016-09-22,-0.000227845900487951,1.44560911593834e-05,-0.000569088613334374,-0.000800117138135994,-0.000277967503493817,-0.000161286594956659,-0.000203472392740078
2016-09-23,-0.00031931164372226,-0.000392939098275864,-0.000172822265355426,-0.000976998242986877,-0.000468495134039486,0.00042065043243851,-0.000789355702035874
2016-09-24,0,0,0,0,0,0,0
2016-09-25,0,0,0,0,0,0,0
2016-09-26,0.00109883609409721,0.00144610425876165,0.00163691450603128,-0.000244024027363515,0.00144066877350599,0.00259351465801988,0.000986425090228114
2016-09-27,-0.00232056851995662,-0.00267256389877355,-0.00222858666871352,-0.00159885034032286,-0.00243625116810046,-0.0012755847208708,-0.00241792916165312
2016-09-28,-0.000899193545129427,-0.000729996207985484,-0.00121850309706263,-0.000648896709805611,-0.000969593072911162,-0.00125682639060688,-0.000841169981423821
2016-09-29,-0.00124651513930004,-0.000139356086269221,-0.00114450098177096,-0.000482225274447311,-0.000980058306252309,-0.000357202701238812,-0.000859747816464247
2016-09-30,0.00123170663700389,0.000908549229844641,0.000904721802680391,0.00195259105924211,0.00119628613765162,0.000525893938581884,0.00130881806833965
2016-10-01,0,0,0,0,0,0,0
2016-10-02,0,0,0,0,0,0,0
2016-10-03,0.000651595402210576,0.00047391420260508,0.000915280807276359,0.000213966717107492,0.000861670021227588,0.000647931768477921,0.000680684669313662
2016-10-04,-0.000578323925387133,-0.000927686423670789,-0.000863844055682644,-0.000394350967513728,-0.000674504595002795,-0.000752326262079539,-0.000187821825351733
2016-10-05,0.00300980854826979,0.0036296524972122,0.00353706445756524,0.00267521144949393,0.00328751081609478,0.00193862263364026,0.00164423644231296
2016-10-06,0.00110303619138117,0.00105745858912237,0.00127391437193462,0.00124267911805209,0.00134069294080305,0.000282525493454006,0.0017029585146303
2016-10-07,-0.00170713007069771,-0.00157788805616563,-0.00114460820568749,-0.000752695716815221,-0.00158608676772367,-0.00073936729289918,-0.00219143456012824
2016-10-08,0,0,0,0,0,0,0
2016-10-09,0,0,0,0,0,0,0
2016-10-10,-0.00150911210563705,-0.00111381255045117,-0.00110179747615882,-0.000999288109234917,-0.00111781485132651,0.000429686796906997,-0.00126947127091766
2016-10-11,-0.000507881288683906,-0.0011651556730048,-0.000907522498693524,-3.62320540120645e-05,-0.000967122846972157,-0.00140783395787948,-0.000935422455394243
2016-10-12,0.000771575392593214,0.000603150278246118,0.000572244770129839,0.00101682616515585,0.000569235965899537,-0.000161458012933411,0.000440160081328652
2016-10-13,-0.000929357282328788,-0.0012223191387434,-0.000952065669052066,-0.00160349791805533,-0.00111861957319797,0.00055632145118122,-0.0011789123772624
2016-10-14,-0.000336996331591797,-0.000310019325843554,-1.34210142307682e-05,0.000574487878684666,-0.000295504747770371,-0.0010366453699543,-0.00090073534137867
2016-10-15,0,0,0,0,0,0,0
2016-10-16,0,0,0,0,0,0,0
2016-10-17,-0.000139719696866406,0.000191197229354678,0.000789575957073652,0.000840873297096292,0.000346656674903302,0.000398290552128707,0.000136133911911788
2016-10-18,0.000949459632677657,0.000539935016747553,0.00060177909199248,0.00111559485924009,0.000846715423536957,-0.000251201277697006,0.000648290641370037
2016-10-19,0.00133711129923738,0.00142321127618359,0.0011509979435091,0.000632327076802726,0.00122575875955655,0.000595133152134265,0.00121956071489459
2016-10-20,0.00186092134584377,0.00269940680791446,0.00268119588642681,0.00204660705790528,0.00268887696806488,0.00140866904289379,0.00219094527464478
2016-10-21,0.00181482116325646,0.00176490946618354,0.00148659576149997,0.00123074094383498,0.00157590356017222,0.0011210807675854,0.00120408507653772
2016-10-22,0,0,0,0,0,0,0
2016-10-23,0,0,0,0,0,0,0
2016-10-24,0.00103698587363429,0.00135705738045048,0.000942074775808288,0.00129915367043662,0.00127400761804453,7.03135426140711e-05,0.0013773780995502
2016-10-25,-0.000322190952647217,-0.000246728983743363,-0.000441153348105359,-0.000679714023373539,-0.000495255599843387,-0.000437437568992249,-0.000610470137627083
2016-10-26,3.95905379687532e-05,-0.000654243168966897,-0.00016358476768463,-0.000137047264046034,-0.000672694870171283,-0.00173975679084764,-0.000595331860219791
2016-10-27,0.00162787880582651,0.00159289722126173,0.00109638582077417,0.000807384393278116,0.00140764210720866,0.000678917336485353,0.00111030287098248
2016-10-28,-0.000145428823530228,-0.000178976914673418,-0.000261107313609579,-0.00139426480321519,-0.000290007430048738,0.000462990684264666,-2.60235187966135e-05
2016-10-29,0,0,0,0,0,0,0
2016-10-30,0,0,0,0,0,0,0
2016-10-31,0.00125386915111957,0.00144741161887093,0.00145457948946856,-4.57827112295645e-05,0.00135730432874421,0.00159154947285864,0.00157853570675944
2016-11-01,-0.000420331129348444,-0.000225507034310583,-0.000258612415587498,-5.80087303232159e-05,-0.000212447875238869,-0.000250162036632691,-0.000114688573718358
2016-11-02,-0.000438120783437847,-0.000788317565997107,-0.000234672586917213,-0.00159158424132434,-0.000694778389778847,8.02764678845873e-05,-0.000410806637914529
2016-11-03,0.00183351220606296,0.00155002497264411,0.00199966145180961,0.00181042708112558,0.00169640151900701,-0.000342445732758718,0.00194801720372915
2016-11-04,0.00104509823835075,0.000790906750227887,4.55602644996012e-05,0.00105463833631297,0.000862173260493312,0.00125902863995121,0.000384333988353628
2016-11-05,0,0,0,0,0,0,0
2016-11-06,0,0,0,0,0,0,0
2016-11-07,-0.00141247971587879,-0.00214124367716608,-0.00180763503517125,-0.00166297672221642,-0.002194714345229,-0.00235399570230424,-0.00182328850565111
2016-11-08,-0.000339764396099241,-0.00174200855544952,-0.00125429404222827,-0.00105359616623362,-0.00155929325485348,-0.00207430876065159,-0.00171180313932133
2016-11-09,0.00278878627340321,0.00330948992758952,0.00225948544999319,0.00355903145112665,0.00349663827534711,0.00168147149910515,0.00332700812195225
2016-11-10,0.00577630598777625,0.00559892215177817,0.00569830345570973,0.00381379892787925,0.00601487985099445,0.00409070204820666,0.00480332194567768
2016-11-11,0.00184292254235018,0.00250315541074442,0.00147918882085886,0.00231218389863658,0.00214957429558738,0.00153755163374891,0.00187391738227245
2016-11-12,0,0,0,0,0,0,0
2016-11-13,0,0,0,0,0,0,0
2016-11-14,0.00341416427203966,0.00429823643181336,0.00285367977462357,0.00309169091929856,0.00376700696511751,0.00158177193555739,0.00327868075510058
2016-11-15,-0.000533458662606221,-0.000927778523405603,-0.00106757716603305,-0.000456626123843142,-0.000975579020660068,-0.000278009040283266,-0.00130545219070858
2016-11-16,-0.000967348183462093,-0.0011867520025851,-0.000523719149685246,-0.00243149100766998,-0.00104907649631551,0.000411038919299874,-0.000798095213903721
2016-11-17,-0.00108955479230871,-0.00205524801343802,-0.00179083145288102,-0.00213907651373564,-0.00203109098587586,-0.00130776443051356,-0.0016618864204633
2016-11-18,0.000718533979773447,-0.000406445972246543,-0.00036605976788546,-0.000667800938927225,-0.000146783695547044,0.000269669695996705,-0.000219744588674871
2016-11-19,0,0,0,0,0,0,0
2016-11-20,0,0,0,0,0,0,0
2016-11-21,1.23096945684592e-05,-0.000418289065790509,-0.000108546457853366,6.53448650714898e-05,-0.000307541948930543,-0.000299211463626637,-0.000890564647613523
2016-11-22,-0.00117594423299418,-0.00116297994969643,1.51902916374006e-05,-0.000687763925669359,-0.00129848406129953,-0.0017606338272422,-0.00176123530106028
2016-11-23,-0.00118833166776868,-0.000929103493916778,-0.00125378442321244,-0.0008102376820631,-0.00114953578176415,-0.000305630017921469,-0.00112181522908211
2016-11-24,0.000820750235985705,0.000671839828176001,0.000975093659876401,0.000463255932276109,0.000875644479591786,0.00126135478934772,0.000410831705059215
2016-11-25,-0.000368777873420906,-0.000790435230663263,-0.000501071202485088,-0.00046150655899827,-0.000602576025192307,0.000149909370698566,-0.000952366952505544
2016-11-26,0,0,0,0,0,0,0
2016-11-27,0,0,0,0,0,0,0
2016-11-28,-0.000838871166162952,-0.00110171697029547,-0.000906509938350879,-0.00134531463886075,-0.00103831944578534,-0.000142380756518838,-0.000948623363299847
2016-11-29,0.000541252548933661,0.00075108146097714,0.000404263303382061,0.000943910188880471,0.00048616236239827,-0.000165221801337964,0.00038285212398847
2016-11-30,0.000513891548348636,0.000500691396535443,-3.28313297283937e-05,0.00122178552296135,0.000609854161140501,0.000292216419952789,0.000304558192851306
2016-12-01,0.001005042792279,0.00189624004322745,0.00119398156413563,0.00063563598131112,0.00133310146424511,0.000233188354726581,0.00164795273398602
2016-12-02,-0.00114012502756925,-0.00150796724157423,-0.000996096726095858,-0.000888406391924179,-0.00125480872652843,-0.000297839207232566,-0.00119791704361696
2016-12-03,0,0,0,0,0,0,0
2016-12-04,0,0,0,0,0,0,0
2016-12-05,0.00149328002556725,0.00165204629826047,0.00140880993159376,0.00140267538559415,0.00166815388543976,0.00100596825902202,0.00122441918966058
2016-12-06,0.000461256831162569,9.88970390140446e-05,0.000346068386590132,0.000139664283425042,0.000173362646085496,-0.00194084962677346,0.00201907888413668
2016-12-07,0.00095026544521731,-0.000175422129251508,-0.000639708877156882,-0.000292536129674409,1.52690454183884e-05,-0.000349161101696021,-7.54497835059709e-05
2016-12-08,0.00136186600913308,0.000103174936750713,-0.000429364141024445,0.000237365263385301,0.00016248286850559,-0.000928476657785567,0.000726428067290799
2016-12-09,-0.000612932200827756,-0.000643635376850887,-0.000855028985483516,0.000209563441600668,-0.000705271675057632,0.000114115768414548,-0.00105867776331804
2016-12-10,0,0,0,0,0,0,0
2016-12-11,0,0,0,0,0,0,0
2016-12-12,1.47094817164243e-05,-0.000140594528679334,0.000206160443564323,-0.000159699865278002,7.91539393722098e-05,0.000123399331214879,4.77052410484233e-05
2016-12-13,-0.00368536669784208,-0.00360496935655295,-0.00329858212243325,-0.00162784343593896,-0.00357596172517676,-0.0033393476048138,-0.00238988221468889
2016-12-14,0.000419684209476114,0.000296294536830068,-0.00012884422185804,0.000388537182459108,6.28148463132619e-05,0.000705915051152973,-0.00079602696575405
2016-12-15,0.00333057986310838,0.00359937183408825,0.00333273293187628,0.00210584413004121,0.00341613533670769,0.00130609007774534,0.00346810125794415
2016-12-16,-7.63677996143401e-05,0.000167264345156616,0.000163752177609588,-0.00101660042255005,0.000100943471353021,0.000580992149901446,0.000209259598038439
2016-12-17,0,0,0,0,0,0,0
2016-12-18,0,0,0,0,0,0,0
2016-12-19,0.000205843325466782,-0.000323093422979401,-0.000710986657551866,-1.4304751049124e-06,-0.000161000945774011,0.000377805735819056,0.000534116033471695
2016-12-20,0.000949251698880308,0.00148500210297725,0.00102278011961141,0.00103705475648489,0.00117345812445122,0.000483721371229036,0.00069943391738976
2016-12-21,-0.00148276542010678,-0.00146078622646191,-0.000970744789563431,-0.00179079220083839,-0.0016199486330287,-0.000566507963316909,-0.0016962633985378
2016-12-22,-0.000525031909429222,-0.000869855858253959,-0.000785213976368308,0.000365858212113285,-0.000639566482358561,-0.000844595521286631,-0.00103401918457673
2016-12-23,0.000726569225601073,0.000519852787913081,0.000434273550756103,0.0011578082100461,0.000866098952930702,0.000872094913971842,0.000444125351143221
2016-12-24,0,0,0,0,0,0,0
2016-12-25,0,0,0,0,0,0,0
2016-12-26,0,0,0,0,0,0,0
2016-12-27,0.000160257706384945,0.000264097990334779,6.11779883848494e-05,-0.000142630274027353,0.000175739774885302,0.000348167383548794,0.000187628079800495
2016-12-28,-9.26288224925005e-05,-0.000723777167243332,-0.000572292211826348,-0.00113354734564054,-0.00070512485818466,-7.30940989937667e-05,-0.000883366936793932
2016-12-29,-0.000519688264794684,-0.000545951051924161,-0.000410889617881119,-0.00056524417647129,-0.000503129739659958,0.000149360767080143,-0.000351691311091981
2016-12-30,0.00090569390250705,0.000626313704781168,0.000729569542481724,0.000854379697704607,0.000770922309043473,0.000440903183428355,0.000154261935546353
2016-12-31,0,0,0,0,0,0,0
2017-01-01,0,0,0,0,0,0,0
2017-01-02,0.00100097452113677,0.00134668821071244,0.000901670856894471,0.000882101372982891,0.00129787491611512,0.000976967641448209,0.0013809719774008
2017-01-03,0.00156642735194554,0.00194190680334447,0.00182258131104566,0.00174636207710284,0.0014731213000228,-0.000660451885804093,0.00128309649263171
2017-01-04,0.000328525821880562,5.55827430916806e-05,-0.000182422837000431,0.000381728881630223,0.00016646254554384,0.000224889589868299,0.00019474490648714
2017-01-05,-0.00252984116300928,-0.00327879083922408,-0.00313450604186353,-0.00360066380728453,-0.00375154985195628,-0.00313949283384912,-0.00294048692088333
2017-01-06,0.000774187912504752,0.00103565724675733,0.000745557560325971,0.00130489248034283,0.00127239180940029,0.000507094841722326,0.00110025941057998
2017-01-07,0,0,0,0,0,0,0
2017-01-08,0,0,0,0,0,0,0
2017-01-09,-0.0017303158085358,-0.00125474174805535,-0.00140683696757343,-0.00209984446698763,-0.00165735963514477,-0.000517813157727266,-0.00113394780323609
2017-01-10,-7.45988955978256e-05,-3.03087740061951e-06,-0.000373282909754098,-0.000634500230166451,-0.000325992469272676,0.000225629203855481,-0.000854051740590276
2017-01-11,-0.00197354980834784,-0.00163743921646352,-0.00246471558411406,-0.00139404792670492,-0.00206859720742824,-0.0014083053993487,-0.00179755843991273
2017-01-12,-0.000508221611395686,-0.00128142459890183,-0.000538288959056314,-0.000759197348916943,-0.000941440261786163,-0.000664645981582444,-0.000935373449882746
2017-01-13,-0.000454505822250271,-9.64551256120164e-05,0.000335208077992983,-0.000393158791010921,-0.000315969588521751,-0.00110721719150566,0.000220486367821929
2017-01-14,0,0,0,0,0,0,0
2017-01-15,0,0,0,0,0,0,0
2017-01-16,0.000621053672970167,0.000288994479471467,8.72888669734988e-05,-0.00177528176894911,0.000162330939653213,0.00113293438170337,0.000385251870866528
2017-01-17,0.000469734448540236,0.0010610316935584,0.00099209444153966,0.0014089264998462,0.00107205996950871,-0.000110766772841872,0.00129995264613393
2017-01-18,-0.000265191294200003,-0.00039021461346636,-0.000591178543127707,-0.000472181426660974,-0.000533496311701704,0.000200822585454555,-0.000658304121266073
2017-01-19,0.00172462810487019,0.00174966139090213,0.00158260914523522,0.0019599568523064,0.00193537482973985,0.00112035409795229,0.00146801343692991
2017-01-20,0.00135361100808242,0.00143722882824654,0.00189879696316728,0.00185717784708352,0.00180569253569573,0.00112943522913573,0.00139570552624491
2017-01-21,0,0,0,0,0,0,0
2017-01-22,0,0,0,0,0,0,0
2017-01-23,-0.000689052258683626,-0.000150347362938319,-4.9092489387852e-05,-0.000941636464078439,-0.000239925761819197,0.000921531023037188,-0.000599959494796353
2017-01-24,-0.000102499951029796,0.000187667613135536,-9.43369576602466e-06,0.000491255634273863,8.9941257156786e-05,-0.000566498162520802,0.000390519144135274
2017-01-25,0.000711673402982768,0.000548231350916676,-7.3746951535556e-05,0.0017834697625175,0.000483122215136045,-0.00114520563994354,0.000644558807847039
2017-01-26,0.00195097679917776,0.00226235059769078,0.00199126293008116,0.0020749083245671,0.00222169020551709,0.00145700046320569,0.00178457901679509
2017-01-27,0.000432412085753265,0.000970047407581052,0.000376140498391203,0.000578246708064187,0.000540619246772593,0.000736823074686676,-0.00060023234054604
2017-01-28,0,0,0,0,0,0,0
2017-01-29,0,0,0,0,0,0,0
2017-01-30,0.000669334173439225,6.62078849070629e-05,0.000325878299424106,-0.000495713061638017,0.000293350390741463,0.000528518192554751,0.000209612158119743
2017-01-31,-0.0013849522818287,-0.00163534936880529,-0.00150427733936527,-0.00100213749918512,-0.00163153586385622,-0.00122538368507145,-0.00140584050310357
2017-02-01,0.000774742660586042,0.000533719053139129,0.000804433356787696,0.0012222724682042,0.00100063120313177,4.80683784500797e-06,0.000881583065913222
2017-02-02,0.00100140011059275,0.00107642740848303,0.000711229635455194,-1.77395936632606e-05,0.000958966177531068,0.00139900337792997,0.00124739166909065
2017-02-03,-0.000432220513773093,-0.000630607695939052,-0.00121116401093074,3.62815640878228e-05,-0.000730719970831388,-0.00103122093695616,-0.000436929975811867
2017-02-04,0,0,0,0,0,0,0
2017-02-05,0,0,0,0,0,0,0
2017-02-06,-0.000627413734107859,-0.000542841947212459,-0.000448345181758031,-0.00040575557561893,-0.000630981925739397,2.70291129687314e-05,-0.000921614463648333
2017-02-07,-0.000187100065464222,-0.000125843362889481,-5.84866491793255e-05,0.000392406902537572,0.000106244987666898,0.000392600117103725,6.34044390484268e-05
2017-02-08,-0.00120052038374336,-0.00133738213799876,-0.00127422117560647,-0.000615875653092217,-0.00100444895205103,-0.000530971759595616,-0.000429796742350573
2017-02-09,0.00315242844871733,0.00333863888798314,0.00217865482639863,0.00114885559299794,0.00305903962089825,0.00235222336910962,0.00302626923089911
2017-02-10,-0.000604705522775095,-0.000294991030387633,-0.00075465920142805,-0.000750055959310282,-0.000447187118669291,0.000304836814844326,-0.000501041110871955
2017-02-11,0,0,0,0,0,0,0
2017-02-12,0,0,0,0,0,0,0
2017-02-13,6.90224121090401e-05,-4.84607388439203e-05,0.000272534310250663,-0.000239067535821871,-7.48185919096061e-05,-0.000326465346956114,-7.72213976258219e-05
2017-02-14,0.00134977309820413,0.00115779043362212,0.000956282366948653,0.000840250432742768,0.000993952693379599,0.000248592742170889,0.000516505438073795
2017-02-15,0.000759374522301458,0.000273562105259589,0.0004873569332345,0.000819894672382172,0.000462996886601621,-0.000885164158499173,0.000734216336617985
2017-02-16,0.00062726528348723,7.47421238339784e-05,0.000300882008726939,-0.000589831788711317,0.000313405201504914,0.000709714463839567,-2.68062493003679e-05
2017-02-17,-0.00190779731616587,-0.00289950512635321,-0.0030121949356007,-0.00112674656717518,-0.00267589689949656,-0.00146098182189992,-0.00255721811433031
2017-02-18,0,0,0,0,0,0,0
2017-02-19,0,0,0,0,0,0,0
2017-02-20,0.00216505947836901,0.00257077373060865,0.00269114925893063,0.0017632219427649,0.00255177766702664,0.00128032029451742,0.00224197716907313
2017-02-21,0.000810214309921075,0.000328688639049349,0.000422562593350677,0.000911092049417651,0.000577998913135072,0.000176263034443585,0.000365071526880663
2017-02-22,-0.00158319881537511,-0.00177160099005092,-0.00202093677276357,-0.00143726652531152,-0.0021692902171973,-0.00168264190561731,-0.00235393355126662
2017-02-23,-0.00150533435179573,-0.00157807127901356,-0.000218793873642579,-0.000812238554604388,-0.00106586252890191,-0.000485559440125938,-0.000852223334889178
2017-02-24,-0.00219984809372127,-0.00268416966640559,-0.00232963319728944,-0.00147761165488725,-0.00251222632212286,-0.0012679570259199,-0.00249780036722469
2017-02-25,0,0,0,0,0,0,0
2017-02-26,0,0,0,0,0,0,0
