date,time,bar,moves,edge,open,close,day
2018-06-27,12:48:00,187,646,0,2,1,2
2018-06-27,12:58:00,188,627.5,0,2,1,2
2018-06-27,13:08:00,189,626,0,2,1,2
2018-06-27,13:18:00,190,628.5,0,2,1,2
2018-06-27,13:28:00,191,308,0,2,1,2
2018-06-27,13:38:00,192,331.5,0,2,1,2
2018-06-27,13:48:00,193,645.5,0,2,1,2
2018-06-27,13:58:00,194,633.5,0,2,1,2
2018-06-27,14:08:00,195,648.5,0,2,1,2
2018-06-27,14:18:00,196,657.5,0,2,1,2
2018-06-27,14:28:00,197,658.5,0,2,1,2
2018-06-27,14:38:00,198,646,0,2,1,2
2018-06-27,14:48:00,199,647,0,2,1,2
2018-06-27,14:58:00,200,638.5,0,2,1,2
2018-06-27,15:08:00,201,636,0,2,1,2
2018-06-27,15:18:00,202,638.5,0,2,1,2
2018-06-27,15:28:00,203,595,0,2,1,2
2018-06-27,15:38:00,204,580,0,2,1,2
2018-06-27,15:48:00,205,307.5,0,2,1,2
2018-06-27,15:58:00,206,26,-1,2,2,0
2018-06-27,16:08:00,207,25,0,2,2,0
2018-06-27,16:18:00,208,24,0,2,2,0
2018-06-27,16:28:00,209,23.5,0,2,2,0
2018-06-27,16:38:00,210,23,0,2,2,0
2018-06-27,16:48:00,211,23.5,0,2,2,0
2018-06-27,16:58:00,212,23.5,0,2,2,0
2018-06-27,17:08:00,213,22,0,2,2,0
2018-06-27,17:18:00,214,22.5,0,2,2,0
2018-06-27,17:28:00,215,21.5,0,2,2,0
2018-06-27,17:38:00,216,23,0,2,2,0
2018-06-27,17:48:00,217,24.5,0,2,2,0
2018-06-27,17:58:00,218,23,0,2,2,0
2018-06-27,18:08:00,219,23,0,2,2,0
2018-06-27,18:18:00,220,23,0,2,2,0
2018-06-27,18:28:00,221,23,0,2,2,0
2018-06-27,18:38:00,222,22.5,0,2,2,0
2018-06-27,18:48:00,223,22,0,2,2,0
2018-06-27,18:58:00,224,22.5,0,2,2,0
2018-06-27,19:08:00,225,22.5,0,2,2,0
2018-06-27,19:18:00,226,22,0,2,2,0
2018-06-27,19:28:00,227,22.5,0,2,2,0
2018-06-27,19:38:00,228,22.5,0,2,2,0
2018-06-27,19:48:00,229,22.5,0,2,2,0
2018-06-27,19:58:00,230,23,0,2,2,0
2018-06-27,20:08:00,231,20,0,2,2,0
2018-06-27,20:18:00,232,9,0,2,2,0
2018-06-27,20:28:00,233,1,0,2,2,0
2018-06-27,20:38:00,234,1,0,2,2,0
2018-06-27,20:48:00,235,1,0,2,2,0
2018-06-27,20:58:00,236,1,0,2,2,0
2018-06-27,21:08:00,237,1,0,2,2,0
2018-06-27,21:18:00,238,1,0,2,2,0
2018-06-27,21:28:00,239,0.5,0,2,2,0
2018-06-27,21:38:00,240,0,0,2,2,0
2018-06-27,21:48:00,241,0,0,2,2,0
2018-06-27,21:58:00,242,0,0,2,2,0
2018-06-27,22:08:00,243,0,0,2,2,0
2018-06-27,22:18:00,244,0,0,2,2,0
2018-06-27,22:28:00,245,0,0,2,2,0
2018-06-27,22:38:00,246,0.5,0,2,2,0
2018-06-27,22:48:00,247,0.5,0,2,2,0
2018-06-27,22:58:00,248,0,0,2,2,0
2018-06-27,23:08:00,249,0,0,2,2,0
2018-06-27,23:18:00,250,0,0,2,2,0
2018-06-27,23:28:00,251,0,0,2,2,0
2018-06-27,23:38:00,252,0,0,2,2,0
2018-06-27,23:48:00,253,0.5,0,2,2,0
2018-06-27,23:58:00,254,1,0,2,2,0
2018-06-28,00:08:00,255,1,0,2,2,0
2018-06-28,00:18:00,256,1,0,2,2,0
2018-06-28,00:28:00,257,1,0,2,2,0
2018-06-28,00:38:00,258,1,0,2,2,0
2018-06-28,00:48:00,259,1,0,2,2,0
2018-06-28,00:58:00,260,1,0,2,2,0
2018-06-28,01:08:00,261,1,0,2,2,0
2018-06-28,01:18:00,262,1,0,2,2,0
2018-06-28,01:28:00,263,1,0,2,2,0
2018-06-28,01:38:00,264,1,0,2,2,0
2018-06-28,01:48:00,265,1,0,2,2,0
2018-06-28,01:58:00,266,1,0,2,2,0
2018-06-28,02:08:00,267,1,0,2,2,0
2018-06-28,02:18:00,268,1,0,2,2,0
2018-06-28,02:28:00,269,1,0,2,2,0
2018-06-28,02:38:00,270,1,0,2,2,0
2018-06-28,02:48:00,271,1,0,2,2,0
2018-06-28,02:58:00,272,1,0,2,2,0
2018-06-28,03:08:00,273,1,0,2,2,0
2018-06-28,03:18:00,274,1,0,2,2,0
2018-06-28,03:28:00,275,1,0,2,2,0
2018-06-28,03:38:00,276,1,0,2,2,0
2018-06-28,03:48:00,277,2,0,2,2,0
2018-06-28,03:58:00,278,2,0,2,2,0
2018-06-28,04:08:00,279,1,0,2,2,0
2018-06-28,04:18:00,280,1,0,2,2,0
2018-06-28,04:28:00,281,0.5,0,2,2,0
2018-06-28,04:38:00,282,0.5,0,2,2,0
2018-06-28,04:48:00,283,1,0,2,2,0
2018-06-28,04:58:00,284,1,0,2,2,0
2018-06-28,05:08:00,285,1,0,2,2,0
2018-06-28,05:18:00,286,1,0,2,2,0
2018-06-28,05:28:00,287,1,0,2,2,0
2018-06-28,05:38:00,288,1,0,2,2,0
2018-06-28,05:48:00,289,1,0,2,2,0
2018-06-28,05:58:00,290,1,0,2,2,0
2018-06-28,06:08:00,291,1,0,2,2,0
2018-06-28,06:18:00,292,1,0,2,2,0
2018-06-28,06:28:00,293,1,0,2,2,0
2018-06-28,06:38:00,294,1,0,2,2,0
2018-06-28,06:48:00,295,1,0,2,2,0
2018-06-28,06:58:00,296,344.5,1,3,2,3
2018-06-28,07:08:00,297,678.5,0,3,2,3
2018-06-28,07:18:00,298,663.5,0,3,2,3
2018-06-28,07:28:00,299,655.5,0,3,2,3
2018-06-28,07:38:00,300,642.5,0,3,2,3
2018-06-28,07:48:00,301,639.5,0,3,2,3
2018-06-28,07:58:00,302,653,0,3,2,3
2018-06-28,08:08:00,303,646,0,3,2,3
2018-06-28,08:18:00,304,627.5,0,3,2,3
2018-06-28,08:28:00,305,645,0,3,2,3
2018-06-28,08:38:00,306,650,0,3,2,3
2018-06-28,08:48:00,307,638,0,3,2,3
2018-06-28,08:58:00,308,637,0,3,2,3
2018-06-28,09:08:00,309,623,0,3,2,3
2018-06-28,09:18:00,310,620,0,3,2,3
2018-06-28,09:28:00,311,648.5,0,3,2,3
2018-06-28,09:38:00,312,656,0,3,2,3
2018-06-28,09:48:00,313,619.5,0,3,2,3
2018-06-28,09:58:00,314,607.5,0,3,2,3
2018-06-28,10:08:00,315,594.5,0,3,2,3
2018-06-28,10:18:00,316,599,0,3,2,3
2018-06-28,10:28:00,317,609.5,0,3,2,3
2018-06-28,10:38:00,318,611.5,0,3,2,3
2018-06-28,10:48:00,319,654,0,3,2,3
2018-06-28,10:58:00,320,658,0,3,2,3
2018-06-28,11:08:00,321,615.5,0,3,2,3
2018-06-28,11:18:00,322,610.5,0,3,2,3
2018-06-28,11:28:00,323,617.5,0,3,2,3
2018-06-28,11:38:00,324,604.5,0,3,2,3
2018-06-28,11:48:00,325,602.5,0,3,2,3
2018-06-28,11:58:00,326,633.5,0,3,2,3
2018-06-28,12:08:00,327,636,0,3,2,3
2018-06-28,12:18:00,328,619.5,0,3,2,3
2018-06-28,12:28:00,329,625.5,0,3,2,3
2018-06-28,12:38:00,330,619,0,3,2,3
2018-06-28,12:48:00,331,620.5,0,3,2,3
2018-06-28,12:58:00,332,619.5,0,3,2,3
2018-06-28,13:08:00,333,617,0,3,2,3
2018-06-28,13:18:00,334,619.5,0,3,2,3
2018-06-28,13:28:00,335,310.5,0,3,2,3
2018-06-28,13:38:00,336,337.5,0,3,2,3
2018-06-28,13:48:00,337,679,0,3,2,3
2018-06-28,13:58:00,338,675,0,3,2,3
2018-06-28,14:08:00,339,656,0,3,2,3
2018-06-28,14:18:00,340,663.5,0,3,2,3
2018-06-28,14:28:00,341,660.5,0,3,2,3
2018-06-28,14:38:00,342,647,0,3,2,3
2018-06-28,14:48:00,343,653,0,3,2,3
2018-06-28,14:58:00,344,665.5,0,3,2,3
2018-06-28,15:08:00,345,652.5,0,3,2,3
2018-06-28,15:18:00,346,621,0,3,2,3
2018-06-28,15:28:00,347,596,0,3,2,3
2018-06-28,15:38:00,348,578.5,0,3,2,3
2018-06-28,15:48:00,349,303,0,3,2,3
2018-06-28,15:58:00,350,28,-1,3,3,0
2018-06-28,16:08:00,351,27,0,3,3,0
2018-06-28,16:18:00,352,23,0,3,3,0
2018-06-28,16:28:00,353,24.5,0,3,3,0
2018-06-28,16:38:00,354,25,0,3,3,0
2018-06-28,16:48:00,355,21,0,3,3,0
2018-06-28,16:58:00,356,21,0,3,3,0
2018-06-28,17:08:00,357,21,0,3,3,0
2018-06-28,17:18:00,358,21,0,3,3,0
2018-06-28,17:28:00,359,23,0,3,3,0
2018-06-28,17:38:00,360,23,0,3,3,0
2018-06-28,17:48:00,361,20.5,0,3,3,0
2018-06-28,17:58:00,362,20,0,3,3,0
2018-06-28,18:08:00,363,22,0,3,3,0
2018-06-28,18:18:00,364,22.5,0,3,3,0
2018-06-28,18:28:00,365,22.5,0,3,3,0
2018-06-28,18:38:00,366,22,0,3,3,0
2018-06-28,18:48:00,367,22.5,0,3,3,0
2018-06-28,18:58:00,368,22.5,0,3,3,0
2018-06-28,19:08:00,369,21,0,3,3,0
2018-06-28,19:18:00,370,21,0,3,3,0
2018-06-28,19:28:00,371,22,0,3,3,0
2018-06-28,19:38:00,372,22.5,0,3,3,0
2018-06-28,19:48:00,373,21.5,0,3,3,0
2018-06-28,19:58:00,374,20.5,0,3,3,0
2018-06-28,20:08:00,375,17.5,0,3,3,0
2018-06-28,20:18:00,376,7.5,0,3,3,0
2018-06-28,20:28:00,377,1.5,0,3,3,0
2018-06-28,20:38:00,378,1.5,0,3,3,0
2018-06-28,20:48:00,379,1,0,3,3,0
2018-06-28,20:58:00,380,1,0,3,3,0
2018-06-28,21:08:00,381,1,0,3,3,0
2018-06-28,21:18:00,382,1,0,3,3,0
2018-06-28,21:28:00,383,3,0,3,3,0
2018-06-28,21:38:00,384,2.5,0,3,3,0
2018-06-28,21:48:00,385,0,0,3,3,0
2018-06-28,21:58:00,386,0,0,3,3,0
2018-06-28,22:08:00,387,0,0,3,3,0
2018-06-28,22:18:00,388,0,0,3,3,0
2018-06-28,22:28:00,389,0,0,3,3,0
2018-06-28,22:38:00,390,0.5,0,3,3,0
2018-06-28,22:48:00,391,0.5,0,3,3,0
2018-06-28,22:58:00,392,0,0,3,3,0
2018-06-28,23:08:00,393,0,0,3,3,0
2018-06-28,23:18:00,394,0,0,3,3,0
2018-06-28,23:28:00,395,0,0,3,3,0
2018-06-28,23:38:00,396,0,0,3,3,0
2018-06-28,23:48:00,397,0.5,0,3,3,0
2018-06-28,23:58:00,398,1,0,3,3,0
2018-06-29,00:08:00,399,1,0,3,3,0
2018-06-29,00:18:00,400,1,0,3,3,0
2018-06-29,00:28:00,401,1,0,3,3,0
2018-06-29,00:38:00,402,1,0,3,3,0
2018-06-29,00:48:00,403,1,0,3,3,0
2018-06-29,00:58:00,404,1,0,3,3,0
2018-06-29,01:08:00,405,1,0,3,3,0
2018-06-29,01:18:00,406,1,0,3,3,0
2018-06-29,01:28:00,407,1,0,3,3,0
2018-06-29,01:38:00,408,1,0,3,3,0
2018-06-29,01:48:00,409,1,0,3,3,0
2018-06-29,01:58:00,410,1,0,3,3,0
2018-06-29,02:08:00,411,1,0,3,3,0
2018-06-29,02:18:00,412,1,0,3,3,0
2018-06-29,02:28:00,413,1,0,3,3,0
2018-06-29,02:38:00,414,1,0,3,3,0
2018-06-29,02:48:00,415,1,0,3,3,0
2018-06-29,02:58:00,416,1,0,3,3,0
2018-06-29,03:08:00,417,1,0,3,3,0
2018-06-29,03:18:00,418,1,0,3,3,0
2018-06-29,03:28:00,419,1,0,3,3,0
2018-06-29,03:38:00,420,1,0,3,3,0
2018-06-29,03:48:00,421,2,0,3,3,0
2018-06-29,03:58:00,422,2,0,3,3,0
2018-06-29,04:08:00,423,1,0,3,3,0
2018-06-29,04:18:00,424,1,0,3,3,0
2018-06-29,04:28:00,425,1,0,3,3,0
2018-06-29,04:38:00,426,1,0,3,3,0
2018-06-29,04:48:00,427,1,0,3,3,0
2018-06-29,04:58:00,428,1,0,3,3,0
2018-06-29,05:08:00,429,1,0,3,3,0
2018-06-29,05:18:00,430,1,0,3,3,0
2018-06-29,05:28:00,431,1,0,3,3,0
2018-06-29,05:38:00,432,1,0,3,3,0
2018-06-29,05:48:00,433,1,0,3,3,0
2018-06-29,05:58:00,434,1,0,3,3,0
2018-06-29,06:08:00,435,1,0,3,3,0
2018-06-29,06:18:00,436,1,0,3,3,0
2018-06-29,06:28:00,437,1,0,3,3,0
2018-06-29,06:38:00,438,1,0,3,3,0
2018-06-29,06:48:00,439,1,0,3,3,0
2018-06-29,06:58:00,440,351.5,1,4,3,4
2018-06-29,07:08:00,441,678,0,4,3,4
2018-06-29,07:18:00,442,661,0,4,3,4
2018-06-29,07:28:00,443,660,0,4,3,4
2018-06-29,07:38:00,444,648,0,4,3,4
2018-06-29,07:48:00,445,646,0,4,3,4
2018-06-29,07:58:00,446,645.5,0,4,3,4
2018-06-29,08:08:00,447,646,0,4,3,4
2018-06-29,08:18:00,448,637,0,4,3,4
2018-06-29,08:28:00,449,640.5,0,4,3,4
2018-06-29,08:38:00,450,642.5,0,4,3,4
2018-06-29,08:48:00,451,635,0,4,3,4
2018-06-29,08:58:00,452,633,0,4,3,4
2018-06-29,09:08:00,453,621.5,0,4,3,4
2018-06-29,09:18:00,454,615.5,0,4,3,4
2018-06-29,09:28:00,455,619,0,4,3,4
2018-06-29,09:38:00,456,616,0,4,3,4
2018-06-29,09:48:00,457,617,0,4,3,4
2018-06-29,09:58:00,458,639,0,4,3,4
2018-06-29,10:08:00,459,639,0,4,3,4
2018-06-29,10:18:00,460,658,0,4,3,4
2018-06-29,10:28:00,461,687,0,4,3,4
2018-06-29,10:38:00,462,647.5,0,4,3,4
2018-06-29,10:48:00,463,619.5,0,4,3,4
2018-06-29,10:58:00,464,624,0,4,3,4
2018-06-29,11:08:00,465,610,0,4,3,4
2018-06-29,11:18:00,466,613.5,0,4,3,4
2018-06-29,11:28:00,467,608.5,0,4,3,4
2018-06-29,11:38:00,468,590,0,4,3,4
2018-06-29,11:48:00,469,586,0,4,3,4
2018-06-29,11:58:00,470,591.5,0,4,3,4
2018-06-29,12:08:00,471,605.5,0,4,3,4
2018-06-29,12:18:00,472,618,0,4,3,4
2018-06-29,12:28:00,473,628,0,4,3,4
2018-06-29,12:38:00,474,624.5,0,4,3,4
2018-06-29,12:48:00,475,635.5,0,4,3,4
2018-06-29,12:58:00,476,636.5,0,4,3,4
2018-06-29,13:08:00,477,620.5,0,4,3,4
2018-06-29,13:18:00,478,615.5,0,4,3,4
2018-06-29,13:28:00,479,306,0,4,3,4
2018-06-29,13:38:00,480,340,0,4,3,4
2018-06-29,13:48:00,481,658,0,4,3,4
2018-06-29,13:58:00,482,639,0,4,3,4
2018-06-29,14:08:00,483,642.5,0,4,3,4
2018-06-29,14:18:00,484,649.5,0,4,3,4
2018-06-29,14:28:00,485,648,0,4,3,4
2018-06-29,14:38:00,486,636.5,0,4,3,4
2018-06-29,14:48:00,487,637,0,4,3,4
2018-06-29,14:58:00,488,639.5,0,4,3,4
2018-06-29,15:08:00,489,613,0,4,3,4
2018-06-29,15:18:00,490,602.5,0,4,3,4
2018-06-29,15:28:00,491,596.5,0,4,3,4
2018-06-29,15:38:00,492,587,0,4,3,4
2018-06-29,15:48:00,493,309.5,0,4,3,4
2018-06-29,15:58:00,494,24,-1,4,4,0
2018-06-29,16:08:00,495,24.5,0,4,4,0
2018-06-29,16:18:00,496,22.5,0,4,4,0
2018-06-29,16:28:00,497,21.5,0,4,4,0
2018-06-29,16:38:00,498,22.5,0,4,4,0
2018-06-29,16:48:00,499,24.5,0,4,4,0
2018-06-29,16:58:00,500,24,0,4,4,0
2018-06-29,17:08:00,501,21.5,0,4,4,0
2018-06-29,17:18:00,502,21,0,4,4,0
2018-06-29,17:28:00,503,21.5,0,4,4,0
2018-06-29,17:38:00,504,22,0,4,4,0
2018-06-29,17:48:00,505,22.5,0,4,4,0
2018-06-29,17:58:00,506,22.5,0,4,4,0
2018-06-29,18:08:00,507,21.5,0,4,4,0
2018-06-29,18:18:00,508,21,0,4,4,0
2018-06-29,18:28:00,509,21.5,0,4,4,0
2018-06-29,18:38:00,510,22,0,4,4,0
2018-06-29,18:48:00,511,22,0,4,4,0
2018-06-29,18:58:00,512,21.5,0,4,4,0
2018-06-29,19:08:00,513,20.5,0,4,4,0
2018-06-29,19:18:00,514,21,0,4,4,0
2018-06-29,19:28:00,515,22,0,4,4,0
2018-06-29,19:38:00,516,22.5,0,4,4,0
2018-06-29,19:48:00,517,23,0,4,4,0
2018-06-29,19:58:00,518,23,0,4,4,0
2018-06-29,20:08:00,519,19.5,0,4,4,0
2018-06-29,20:18:00,520,8.5,0,4,4,0
2018-06-29,20:28:00,521,1,0,4,4,0
2018-06-29,20:38:00,522,1,0,4,4,0
2018-06-29,20:48:00,523,1,0,4,4,0
2018-06-29,20:58:00,524,1,0,4,4,0
2018-06-29,21:08:00,525,1,0,4,4,0
2018-06-29,21:18:00,526,1,0,4,4,0
2018-06-29,21:28:00,527,0.5,0,4,4,0
2018-06-29,21:38:00,528,0,0,4,4,0
2018-06-29,21:48:00,529,0,0,4,4,0
2018-06-29,21:58:00,530,0,0,4,4,0
2018-06-29,22:08:00,531,0,0,4,4,0
2018-06-29,22:18:00,532,0,0,4,4,0
2018-06-29,22:28:00,533,0,0,4,4,0
2018-06-29,22:38:00,534,0,0,4,4,0
2018-06-29,22:48:00,535,0,0,4,4,0
2018-06-29,22:58:00,536,0,0,4,4,0
2018-06-29,23:08:00,537,0,0,4,4,0
2018-06-29,23:18:00,538,0,0,4,4,0
2018-06-29,23:28:00,539,0,0,4,4,0
2018-06-29,23:38:00,540,0,0,4,4,0
2018-06-29,23:48:00,541,0,0,4,4,0
2018-06-29,23:58:00,542,0,0,4,4,0
2018-06-30,00:08:00,543,0,0,4,4,0
