ABC1,ABC11,ABC23,ABC24,ABC27,ABC28,ABC29,ABC32,ABC33,ABC34,ABC35,ABC36,ABC37,ABC38,ABC5,ABC6,ABC7,ABC8,ABC9,AC101,AC102,AC104,AC106,AC107,AC108,AC109,AC110,AC111,AC53,AC57,AC67,AC71,AC94,AC95,AC96,AC98,AC99,DH16,DH32,DH38,DH42,DH48,DH51,DH52,DH56,DH58,DH59,DH61,GJ13,GJ15,GJ16,GJ17,GJ18,GJ19,GJ22,GJ4,GJ7,GJ9,IB113,JR10,JR14,JR15,JR16,JR17,JR18,JR22,JR28,JR32,JR33,JR5,MC110,MC114,MC122,MC127,MC129,MC130,MC132,MC133,MC138,MC140,MC142,MC143,MC145,MC146,MC148,MC149,MC53,MC79,MC89
4.05154315456453e-07,2.81418059395351e-06,-1.12710714936095e-07,1.08178263831072e-05,1.38522267818192e-06,1.86049576821533e-05,-9.19864683511037e-07,5.92043849209633e-06,-2.24593415325643e-06,-1.94843499300641e-05,2.81487000452995e-06,1.80984309443348e-05,-7.09176494391286e-06,1.28050844563583e-05,8.42264299709406e-06,1.53466271434915e-06,-2.59014801709006e-06,-7.4490939288208e-06,-5.40244671974688e-06,-8.69919663001311e-06,5.94922055638003e-06,3.8359295936446e-06,-9.9853804657707e-07,-3.45765274800302e-06,6.48215075430187e-06,8.55677985029298e-07,-3.14247953414366e-06,1.36205035933928e-06,3.96971607794874e-06,-3.34917475762098e-06,1.48543019417373e-06,-3.112235032885e-07,-8.21873291774241e-06,-3.81759503818026e-06,8.22613629400988e-06,-4.81877281275921e-06,7.9459642417484e-07,4.98405224936051e-07,1.58171043226167e-05,3.54564304356697e-06,-8.22142230308162e-06,-6.63070514870056e-06,4.68380156947107e-07,1.22130973191262e-05,7.57486437643756e-06,-2.71649971374902e-05,-3.06563440955618e-06,-2.01721703664458e-06,-2.89986863881184e-06,5.78908128648767e-07,-4.5451639390045e-06,-9.5146569312673e-06,2.07145529972389e-05,-1.46929557450122e-05,7.70896487542497e-06,-1.03565922491637e-05,-3.21978514128741e-06,-2.89973195210613e-05,-1.7080396988349e-05,-2.90485810251335e-06,-3.09649592687677e-06,1.05326667124084e-05,-5.78534427019043e-06,2.82879060745623e-06,5.18364348073487e-06,1.08358287629073e-05,6.63314207932188e-07,9.49630170444761e-07,7.5911981724537e-06,1.41265725491913e-06,7.86968418787082e-06,2.41829647302759e-07,3.63103179241631e-06,-5.35807064896328e-07,-2.45328666395219e-06,-3.72878981651464e-06,2.01893225738041e-05,7.75549044707605e-06,-1.76905991342937e-06,4.64194567965169e-07,-4.01979056592759e-06,-2.0109380150425e-06,1.42347440701504e-06,8.29545468814913e-07,3.26190777489039e-07,-4.15425633402641e-06,7.40187704841293e-07,1.66744273126502e-05,2.50915982683875e-07
1.42015848666936e-06,-3.69619306448838e-06,2.51399517614463e-06,-7.82345584909891e-06,1.60475607521028e-06,-1.86039256961295e-05,9.74143011304477e-06,7.38291723908245e-06,-1.52303990204558e-05,8.90007739357539e-06,4.09720933692638e-06,3.37348438032384e-06,2.05765535598141e-05,-1.23916633370895e-06,5.63831741190569e-06,-2.35215831813305e-06,4.75952861657372e-07,1.31696634935598e-06,7.84634459228154e-06,4.00342413977765e-06,1.67999763767256e-06,2.38350930571532e-06,-1.99600613542944e-06,-1.74152189509877e-05,3.57842484299318e-06,-8.67429999629227e-07,3.28107826650067e-08,2.04174324325496e-06,-2.82503337013335e-06,7.76802826919833e-06,1.31304257706823e-05,-4.51070812042796e-07,-1.4565358662566e-06,6.97461479992264e-06,6.88362130928667e-06,-3.21020791963166e-06,-6.93328952711122e-06,-9.51699278648598e-07,-3.0042100534837e-06,7.74521587483988e-07,3.71442585214115e-06,2.59507970861635e-06,-4.10161287291796e-06,-1.61830774053027e-05,4.06907825271728e-06,1.30942221455718e-05,-4.62426946013287e-06,3.49367279492934e-06,-2.01168263461891e-05,-5.94856117718814e-06,4.55482422367826e-06,-1.35656605569342e-05,1.45087497734188e-05,-4.34617658043305e-05,1.02654732199482e-05,7.77649187957694e-06,4.50667074398626e-05,2.37230248281975e-05,1.85944529051562e-06,-1.35630723581224e-05,-1.49097530955798e-06,-1.2424539914378e-05,6.73179869085442e-06,1.04678699009126e-05,-4.94105656091803e-06,-6.55155479802568e-06,-4.73525574880967e-06,8.88318940833282e-06,2.39996313553028e-06,-1.5822111674738e-06,5.80629007813891e-06,-2.45150973310346e-07,-4.65506635498176e-06,9.29069140732858e-07,-1.53383016578317e-06,1.5116256099782e-05,-2.14480601626058e-05,-3.62900200984115e-05,-2.56398145792747e-06,-3.80012534709112e-06,-7.13152017979801e-07,1.70736372045709e-05,-6.58921196443589e-06,-2.48915966893558e-06,-2.28603103210899e-06,-4.69358207283747e-07,-7.50353557961477e-07,-8.85789118580747e-06,-4.30927771081834e-07
-3.11490171045761e-06,-3.7541651285059e-07,-6.21611045987105e-06,-6.42970663830779e-06,8.60381492519605e-06,2.45180621529376e-07,-1.55949426775249e-05,4.49531677728413e-06,-2.73043615812634e-06,-8.67971195653945e-06,1.65573634340492e-06,-2.63166625385464e-06,1.02741556779704e-05,9.06353616291412e-06,2.17433873042149e-06,1.28504364180217e-06,6.56300573579789e-06,9.25404047888504e-06,-4.73465723776292e-06,6.69053158455076e-06,1.7875284058939e-06,-8.92180313004891e-07,-1.49540224181673e-06,8.70364580610183e-06,2.50054372010109e-06,-7.63170012240978e-07,-7.46707145946077e-07,1.35983203627847e-06,-2.56316913511604e-06,1.76086935516902e-06,7.11004656602433e-06,-8.08767718520704e-07,3.20282714181188e-06,6.88822503049697e-06,-5.28454566596867e-07,4.81300735115026e-06,-7.94385990799793e-07,-1.26842746257832e-06,-1.785429588953e-06,2.28833617878719e-06,-9.37253182181215e-06,1.20578620092243e-05,8.50657230578839e-06,-2.62573177882498e-06,8.56452913153967e-06,-2.13487594633679e-05,1.63067581573454e-05,-1.18602690832928e-06,-1.06870986985725e-06,-3.27987400672092e-06,-3.78763661583715e-06,-5.64385971365519e-06,2.68169499812864e-06,-9.32050281520262e-06,-6.24965083462459e-06,-1.03596055142914e-05,1.25526812080265e-05,-1.37112810044571e-05,-3.80924130872791e-06,2.80621131142298e-05,-1.95805385754743e-06,-6.39559704854499e-06,3.91385984410764e-06,5.18674938365629e-06,-6.49790391753724e-07,-1.71174764601749e-06,-9.58227595049434e-06,1.7197652675979e-05,-3.65523855756706e-06,-3.20744969065785e-06,-2.11275958669791e-06,-2.15685267263197e-07,-1.78509639909688e-06,5.15557208032242e-06,-1.31474035434864e-06,1.19881259506439e-05,1.10865580506047e-05,4.83937439598501e-05,-5.69762451663549e-06,-2.49763808853204e-06,-3.06908171033979e-07,1.0792689902516e-05,4.65003467273652e-06,-8.29196847058739e-07,-8.28230511951263e-06,3.72352789727153e-06,-6.6016547071152e-07,2.25802885249863e-06,2.75483844415029e-07
-2.42087169432686e-06,-3.19023143671465e-06,-5.34710642060657e-06,2.55434678633919e-05,2.62947722969589e-06,-1.8578853159477e-05,3.10682159091798e-06,-1.45101766444868e-08,-6.84279495398664e-07,-4.42524463544644e-05,-2.09215992332698e-06,-9.32269951720473e-06,3.37852645542729e-06,-3.21398101617142e-06,-6.82992895312118e-07,1.38090208149445e-06,-1.06319711643515e-05,1.0035126870817e-05,-6.41610205420863e-06,-1.08916774610303e-05,2.70442199534854e-06,2.78113628284593e-06,-1.99227029506901e-06,-2.63066641921801e-06,1.1404911937184e-05,-8.09265643817067e-07,3.92535295605284e-07,0,-8.75387945103487e-08,1.75895487037116e-06,-3.80850100589658e-07,-2.53224695242743e-07,-3.01940106256066e-06,-8.17026912625283e-06,4.54639258826729e-06,7.36102222538677e-06,1.85006169673794e-06,-6.79154397505745e-07,-1.38526397406242e-06,3.58238346661771e-06,-8.74733698327498e-06,4.88010457167207e-06,1.30069481650526e-05,1.66710955826032e-05,3.07537596043272e-06,-2.15502810123544e-05,1.61968474235521e-05,3.46502001640797e-06,-6.41180462629739e-06,-2.27584063178147e-06,0,-4.23054371980449e-06,7.21405743208723e-06,-2.17304981450059e-05,-1.1824037002767e-05,2.59291903237762e-06,4.69114390519143e-05,-1.3192177473049e-05,1.7092672988638e-05,1.20721472414289e-05,-4.28168916405713e-06,2.04306409758309e-05,8.75686363285296e-06,3.27241138117577e-06,2.68786198024663e-05,-6.0112322875882e-07,-2.93185447564562e-06,1.50284480428776e-05,4.14817777415575e-06,-7.92009365612671e-07,-2.91068006921038e-05,-2.28712703426419e-07,-1.33988952583792e-06,-5.9959380757761e-06,5.62929759397529e-07,-1.29848844180534e-06,-1.99581948898842e-05,-6.43100453327726e-06,-3.89280054642437e-06,2.60173783506145e-06,4.10764631857314e-07,5.43637809537591e-06,-1.01933480478267e-06,1.6580452920809e-06,1.45142523722405e-06,2.98002843182785e-06,-7.00039606001265e-07,-7.94276721733612e-06,-2.21585058328557e-07
1.98447504537094e-06,3.40499591328945e-06,2.77309880354326e-08,-7.24239938294706e-06,-1.7209967740389e-05,3.68421215215885e-05,3.49965405852041e-05,-4.13531794938453e-06,-1.45121474159253e-06,1.44796579949351e-05,-1.05435331807741e-06,4.32593751072036e-06,-5.39433088508817e-06,-5.59798079459419e-08,-2.99251864384112e-06,-2.21706600767274e-06,3.29158382367929e-06,-9.27470389255011e-06,-2.23435108652651e-06,5.13554884493517e-06,-1.7337759088382e-06,1.3570869805777e-06,9.95070900582011e-07,5.26508557227227e-06,-5.80330651745679e-06,-1.15585584714762e-06,1.25466095589907e-06,1.35894672896318e-06,5.64581217193818e-06,6.29893208925779e-06,-8.60476318429554e-06,2.76195558816465e-07,1.32450557923115e-06,6.34518250526944e-06,6.07669311463757e-06,-2.0677425299638e-06,-2.70780199623273e-06,5.88433325108522e-07,5.19044477694971e-08,-3.87031595880156e-06,-2.84798127362427e-06,-8.82582806823606e-06,-1.75179457982905e-05,-2.70228544591656e-06,-1.32914755964911e-06,-2.38430550011914e-05,-5.99916741723923e-06,2.30623205511204e-06,5.34089868524814e-06,-2.91911203707494e-06,2.27660566279124e-06,2.83455182375595e-06,-1.46516441728496e-05,6.04301425873825e-05,2.18396360544885e-05,5.18432791971894e-06,2.97258400608245e-05,1.35572806989856e-05,-7.61113123506523e-06,1.95036412346134e-06,-5.49089315303705e-06,1.31388113371358e-06,2.36251224066357e-05,-2.68508340475084e-06,-1.16549359633835e-05,-5.89555687201411e-06,9.87437007377366e-06,-1.06237390337483e-05,4.90076093397199e-06,1.44384108876605e-06,2.15331573529464e-06,-3.26665190339061e-07,-6.66825788415262e-06,5.06146998917555e-07,-2.30665384008075e-06,-1.19672503821327e-05,3.45411925721816e-05,-1.16443582965225e-05,2.75579869717982e-06,-2.02207189965382e-06,-2.9474065107401e-07,-7.62354396276035e-06,5.19055547060512e-06,-2.4881133639045e-06,-3.64302372483823e-07,-1.14895363629513e-06,-9.99850763483518e-07,1.96806829821243e-07,-2.80232594218325e-07
5.46613588191457e-06,1.29764113264203e-06,8.89750136639789e-07,-1.02025781110734e-05,4.95014243400595e-06,5.43737970227285e-07,-2.4843394026536e-05,5.88228783746406e-06,-2.58034162151567e-06,-1.55937371280479e-05,-4.18072388584281e-06,-1.12335464384302e-06,-7.50877607298307e-06,-8.95536584818854e-07,1.67350584428558e-05,6.00711844287165e-06,4.01891556891181e-06,7.18216362173658e-06,-3.97640391753413e-06,-1.11454607388983e-06,3.18783383928564e-06,5.20240362765491e-07,4.97801369826027e-07,6.0740117860865e-06,-1.92635016269932e-07,1.42128482435812e-06,8.94017993538209e-08,-2.03709386046251e-06,-2.39141861073271e-06,1.20541273417974e-06,9.71022168711068e-06,2.56015018684973e-07,-2.47590472703575e-06,3.09062513205169e-06,-4.25968638864765e-06,4.50638356360171e-06,3.16998837649672e-06,6.79128675370516e-07,-3.11436342958062e-07,-5.05279301760664e-06,3.73503424524326e-06,-4.24986061553092e-06,1.87418339859221e-07,-2.09256541438119e-05,-5.35896568775445e-06,-7.99394328362924e-06,-6.84400910590075e-06,-7.12924634911914e-06,-1.0622514494235e-05,3.80637369592218e-06,-3.03225298513013e-06,1.26070970259417e-05,2.08998436765574e-06,-2.35749493187244e-05,1.61193142692821e-05,-1.55439308000391e-05,-2.765371168512e-05,2.28471604656398e-05,7.60623819023394e-06,-5.80219789439202e-06,-2.64642994855192e-06,-2.24581622789651e-05,1.24883824871846e-05,4.43770780629298e-07,-3.29082355198112e-06,-2.95570534961164e-06,9.45414898289297e-07,-7.23224837929592e-06,1.7594125968327e-05,-2.0631318967954e-06,-7.1013845047123e-06,4.01680087374831e-07,-6.75911193313081e-06,-2.90849265817242e-06,-3.45629678050845e-06,-1.08259763941047e-05,4.81421933190001e-06,-2.14954840948918e-05,1.87013546982711e-07,-1.87923324985119e-06,-7.17777471809942e-07,1.52951648977444e-05,-2.47574286588706e-06,7.45963666380442e-06,-4.41735799970145e-06,1.20995203555134e-06,1.22945497076377e-06,1.21770089884205e-05,6.1094153958122e-07
-3.94272618029715e-06,7.12988190274351e-06,3.20723452081342e-06,-5.76938563014765e-06,1.06921290638206e-06,2.52862307849064e-09,8.49318965365098e-06,1.53324838276864e-05,-3.48130224598988e-06,6.71960946769613e-06,4.95827579559097e-06,6.86535409902026e-09,1.45093505487059e-06,-2.41839668659548e-06,-4.39479585609812e-06,-7.58354509029498e-07,-8.62907589648937e-07,2.24450812585125e-08,5.82572886010148e-06,5.59180073575246e-06,-1.70233633468141e-06,1.69156706978352e-06,0,-3.9417853180809e-06,3.67884647433279e-06,1.64142629882441e-06,-2.0489727868322e-06,6.79694619240266e-07,2.73391189072517e-06,1.25089690021599e-06,-3.73422204365825e-06,-3.74718347517116e-08,2.28254438850507e-06,1.33556804166438e-06,-1.6664950602508e-06,9.11573912742555e-06,-3.10744941772397e-06,8.7153142513046e-07,-7.96612540570051e-06,3.92980348614707e-06,-1.58307776468691e-05,-3.726538681194e-07,-5.92687009473525e-06,9.92424299062418e-06,-1.12232972897615e-05,2.33833395905331e-05,-9.52806925865867e-07,-3.30296629285956e-06,5.344117691044e-07,-1.57976565819201e-06,0,-3.25134360136178e-06,-4.41217762059347e-06,-1.09213780811405e-05,-1.85134742771485e-05,-5.1903737831807e-06,-6.63346629045753e-07,-9.45110057851373e-06,-1.52222624701305e-05,-5.21241059394282e-06,3.01020190282306e-06,2.37585258421949e-05,4.6968585320824e-06,2.48888939231348e-06,9.86915669048714e-07,-6.13689464417305e-06,-5.46874412674308e-06,5.42634958823208e-06,9.53769760588451e-07,-2.86504623521025e-06,-3.5358786734487e-06,4.63895939667757e-07,-3.49408530921058e-06,-1.13947062116802e-06,5.90271672528668e-06,4.72619328377015e-06,-1.77390835123694e-05,2.54600106270793e-05,-1.24800881385483e-05,1.51219037281393e-06,1.17707463226344e-06,6.1347007003018e-06,2.77078843104842e-07,1.66083661412144e-06,-3.48448176035803e-06,-3.87434273755742e-06,1.41988409898307e-06,-9.67344365779375e-06,2.84114952639398e-09
-6.46984951981627e-06,-3.51168230450092e-06,8.99978915190208e-07,-5.50461334730028e-07,2.74933386344832e-06,-1.78874636476147e-05,7.94402417871466e-06,-2.70716073460114e-06,-5.27070142858538e-06,-9.80808054612935e-06,2.70811781399498e-06,-1.27148173008321e-06,-6.0957744063457e-06,-3.5887496930172e-07,-5.6698668688377e-06,-6.99491156675953e-07,5.1369656279662e-06,2.95527755594417e-06,3.28788172708422e-06,6.58965899786528e-07,-6.57122412525497e-06,5.34685620689502e-06,-1.49380330865224e-06,-5.62350121656192e-06,-1.81868491036432e-06,-1.2142376801518e-06,-6.86996459687579e-07,1.35894672896318e-06,-5.7300607918866e-06,-8.65147155892037e-07,3.36615127586179e-06,-7.31118082933334e-09,-3.2789736043546e-06,-1.45546445395539e-06,-5.80397923817201e-06,3.51616633813329e-06,4.62852071306103e-06,7.39875487734849e-06,6.91937730340376e-07,-1.79182727938671e-06,-1.25869058541146e-07,-5.83919340975408e-06,3.37404762529427e-05,8.83454885126606e-06,5.41716001025116e-06,1.91897158881117e-06,-8.7029578614913e-06,2.13027834871701e-06,2.91259225961413e-06,-7.50491325556743e-07,6.07309896490463e-06,3.11799656696138e-05,8.99288268366648e-06,-9.13059705429312e-05,3.67949299574497e-07,-2.59670100296249e-05,1.29848395260635e-05,3.58489718527672e-05,0,1.49431892717303e-06,8.26022027812436e-06,-4.49888014675225e-06,-3.89269329138152e-06,4.22756279674377e-06,7.57226476072016e-06,-2.15976432482527e-06,1.42824674650829e-05,-1.84275323830803e-05,-1.90107702423078e-05,-1.10645205385687e-06,-2.84488642304326e-05,-3.43164923102208e-07,-5.91738416442557e-07,-4.24965591128316e-06,3.00321145377993e-06,2.19214259213074e-06,-1.21208761699565e-05,-3.76443652331823e-06,2.41739047615409e-06,-2.31961152480514e-06,9.40034420642844e-07,1.11329747308365e-05,-1.18509741708109e-05,1.66153591374844e-06,4.86311496547776e-07,1.53375164295836e-06,-1.05035283988592e-06,3.4141211877392e-06,3.74085766575211e-07
3.35617780048187e-06,-1.13586214359858e-06,6.66137156965362e-06,-1.1854879202586e-06,-5.31767657868494e-06,3.92508199896941e-07,-6.81884964261797e-06,2.18504715337353e-06,7.99779976095512e-06,1.38031429577027e-05,-5.88037934153794e-08,1.10915725993937e-06,-8.83152059033835e-07,-1.4337052063537e-07,-1.5725737659142e-05,1.0000283021469e-05,-1.19276941163956e-06,8.19410941505e-06,3.31680668621137e-07,-7.14194052057246e-06,-7.4816881111482e-07,-4.61674568019726e-06,0,-1.38514468486634e-05,6.92644107848504e-07,2.0809076056595e-06,-3.09795015014663e-06,-6.79031286820709e-07,0,-1.75214280382097e-06,1.48688404620625e-06,1.46222068655156e-07,3.76484135263798e-06,4.66409225204913e-06,-2.6322712082268e-06,8.03321260502238e-06,-7.00277216203456e-08,-1.8750796779479e-07,-7.31871303749017e-06,-1.19334001690072e-05,1.92089216744426e-06,1.40752067115502e-05,-1.67353784866779e-05,-2.9556953814915e-06,-6.0538815646759e-06,-8.64089963208919e-06,9.30266900432039e-06,-1.32929854498368e-06,2.45205734510413e-05,4.45498145917648e-06,7.56992157273198e-07,3.48366936339586e-07,-1.0157483862553e-06,2.00530640764951e-05,-8.04563260191016e-07,-1.30214906936153e-05,-4.48606437253525e-06,4.18768713776708e-05,-5.69183166840532e-05,-3.13270198011168e-06,-1.2416349824351e-06,-1.84861783240392e-05,5.40545522768014e-07,1.33282339779555e-06,-2.43371552098272e-05,-5.22593089768311e-06,-1.13950987613109e-05,1.29989590519456e-06,5.8130233535616e-07,-1.14605461980315e-06,4.06935438374454e-06,5.88101086098453e-07,6.86546112690094e-07,1.42662456806887e-05,1.49561221196165e-05,2.5843798330293e-06,-8.44374386835742e-06,-3.37426230421009e-05,-9.00020551195e-06,2.32392283291222e-06,2.18400895159755e-06,-1.35269612348812e-05,-2.71261130251363e-06,8.31117901253694e-07,-2.92410112488007e-06,-4.67480994533154e-06,1.80004891041711e-06,-2.83385784732033e-05,4.41020449322405e-07
-6.95501304279574e-06,8.25678483199287e-06,-5.49329403516206e-06,4.90597310121895e-06,2.43660640765918e-06,3.32368414610326e-07,-1.53667674887555e-05,6.08071754718169e-06,-1.79770420433753e-06,-3.32448544134893e-06,1.00133467118404e-06,-7.45472937391403e-06,-3.38330809285506e-06,-7.16618133593987e-06,2.45468267625885e-05,-7.96115535345854e-07,-5.42135662590985e-06,-1.75700777624539e-06,-5.36415429911116e-06,-1.11532402601214e-06,3.3432746570088e-06,7.84411095781018e-07,1.99014180116402e-06,6.01503442954151e-06,1.63072452366144e-07,2.09357634578828e-06,-5.22379484776573e-06,-4.07551352233189e-06,4.6581758798084e-06,-6.91913861693943e-06,-1.00797384697822e-05,-4.21391552815837e-07,-5.55657082911271e-06,-1.41265514219644e-05,3.21689070776232e-06,-4.8257096258294e-06,-3.43071735639108e-06,-7.0082778283331e-06,1.50039230812367e-05,-6.92463629191757e-06,-3.43750387353598e-06,2.99635937746393e-06,6.07844156438813e-07,-1.41781984680555e-05,3.3361992899109e-06,3.58473379187265e-05,-7.07687437684991e-06,1.32726716278622e-06,2.13855690705542e-06,-1.02130051898218e-05,-4.54034914669623e-06,-1.25954250185962e-05,-3.7588829388181e-06,1.95592148795194e-06,-6.22463227293367e-06,-7.82434020347706e-06,2.73774409601835e-05,-4.35754107264883e-06,-3.61538359188385e-05,1.41308731062271e-05,4.86424822432867e-06,-5.22418105672285e-06,-6.18108440877642e-06,-2.3557044519877e-06,6.42073937970447e-06,2.64691580500571e-06,-3.31788703458538e-06,3.88890583344882e-06,-1.09654476768444e-05,-1.01284801770577e-06,-2.95772799716581e-06,5.91681494862865e-07,-3.83799823585616e-06,-5.70995360465749e-06,4.17066294221329e-07,-8.11250357827537e-06,5.93830052346618e-06,2.50710453596961e-05,4.99155921528805e-06,6.90878165201238e-07,8.87949853564487e-08,8.08070608151078e-06,-9.67561957061036e-06,-8.31292984022022e-07,5.74557602158211e-06,1.53113539314869e-06,1.81100775924017e-06,1.80440000303329e-06,3.73447656865534e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08785100490696e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42174519237259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0744582592667e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41024488907244e-07,0,0
5.45334610354582e-07,-7.69922778222717e-06,-1.86334981885935e-06,-1.5893484024172e-06,-1.28550782461063e-06,-2.64560949694796e-07,6.06329477143025e-06,-2.1534658081042e-06,1.08930523640475e-05,-1.12175111811063e-05,-1.12537521152154e-05,7.12373357709712e-06,2.62683916318727e-06,7.37379305152841e-06,2.01695923917178e-06,1.70052931264064e-06,-4.28843029263811e-06,-9.41342180101402e-06,-2.36623400434896e-06,3.79894231375066e-06,4.68039067645008e-06,-5.39151510916512e-06,1.4942027213019e-06,1.16925630270695e-06,3.8018350604452e-06,-4.10951061474092e-06,4.4502336794263e-06,-6.80581081084727e-07,-3.7591778086159e-06,1.26781852630239e-05,4.85818378856362e-06,-6.32974306508292e-07,-1.00473708985215e-06,9.20827204335656e-06,-3.71200176802095e-07,2.05969801683216e-05,-2.31274877817441e-06,4.32288139985352e-06,-4.62680800874216e-06,1.1016658050791e-05,-6.38132231567816e-06,-3.54530420060159e-06,-1.04292130904409e-06,2.71921038454365e-05,-1.23123871673925e-05,-4.95992162988252e-06,-3.40891021107046e-06,-5.48405326261346e-06,-1.16820992953048e-05,8.02929269851554e-06,-4.54998895380217e-06,2.28277005415052e-06,9.50587363157525e-07,-1.17546268668052e-05,2.36511808270087e-05,-4.15949401171674e-05,9.58344640319935e-05,9.60115903758938e-06,-2.04227576238237e-06,-2.8509340064855e-05,4.71692472411331e-06,4.41352937982949e-05,-5.13431536428575e-06,-1.5694423551174e-05,4.53918686834326e-06,2.10705388668284e-05,1.88205129068077e-06,-9.7120371155262e-06,-1.09790462557083e-05,4.65719174216645e-06,-4.80052802841622e-06,-1.1614199733276e-06,5.4337638942219e-06,7.75480818557255e-06,4.80372745318517e-06,-1.74194063506911e-06,6.49165829116313e-07,6.21729314306697e-07,1.13855822507138e-05,3.97087267459798e-06,-3.55536053049192e-06,-1.10791586118402e-05,1.12756518298302e-05,9.0060990721546e-07,-2.13283501945957e-06,1.43658529806681e-05,-3.5548527403587e-06,-9.69069557100822e-06,-2.97259494039096e-07
5.38375041826445e-06,4.1044460242338e-06,6.55304328833901e-09,5.67527095075912e-06,3.7729667015323e-07,1.22327800148316e-08,6.81453445414343e-06,-2.6583613516587e-06,2.36453851713356e-05,-1.35389451355253e-05,9.01905563758308e-06,5.35589305776889e-06,9.23139108813787e-08,8.11310914553279e-06,-7.22803263956259e-07,2.55761260996902e-06,3.99465983165125e-06,-9.31993596178714e-06,-2.20455028319703e-06,-6.01072743902842e-06,7.53120021614713e-06,3.81573299176966e-06,1.49540224181673e-06,-5.71005074093217e-06,-1.48908956737342e-05,3.0528955525447e-06,1.06131455404573e-06,2.72321223181664e-06,-5.89340478172572e-06,2.28914497407248e-06,1.15742541056645e-05,-9.35031322631179e-08,6.87655176730247e-06,-5.08568409700646e-06,1.05307611932146e-05,3.37129761568731e-06,2.71040374341262e-06,7.86569900577702e-07,1.23088596546601e-06,4.00037938776451e-06,5.60770452201132e-07,-4.45362055179852e-06,-2.31782696509831e-08,-1.59925519197127e-05,3.83133481400587e-06,6.32491356069778e-06,7.72327657698885e-06,2.11955523079077e-06,1.09283041944621e-05,-9.50880592469973e-06,-7.59944963560476e-06,2.66234685991413e-07,5.67296632811331e-06,-1.00999902441388e-05,3.65066222615505e-05,-5.64692594799454e-05,4.32081814047758e-05,-1.16860856110138e-05,3.24643953620429e-05,-1.64325627892828e-05,1.48424823039746e-06,-4.88528758784205e-05,-9.23078774987772e-06,6.09540963007955e-06,-1.32049551989067e-05,1.26091486410711e-05,-1.82404071490677e-06,3.331294028081e-06,-2.39574394033086e-05,2.29568620873861e-06,5.29893699407065e-06,8.62801974154762e-07,5.47112343248576e-06,4.61264973015221e-06,1.75254109661005e-05,-1.08057907559464e-05,1.0830820956952e-07,-6.67284292019465e-06,1.06468018070713e-05,3.03271088949471e-06,1.20420782062942e-06,1.91141391550143e-05,6.08073087636231e-06,-1.20913639818564e-05,-1.73084574886008e-06,-5.11821996812536e-06,2.640848300054e-06,2.09486732524345e-05,1.37446966458782e-08
-8.56773584420267e-06,-1.19009196450594e-06,1.93923127241505e-06,-7.75186107638967e-06,7.56272875027803e-06,1.48060886030034e-07,-1.51773896409273e-06,1.09639690686461e-05,-2.1786792010239e-06,-7.1771904765684e-06,7.19299888358685e-06,4.94030294330669e-06,-1.40195970496938e-06,8.06511980360013e-06,3.52999774723643e-06,2.95642754687566e-06,7.51141300995942e-06,1.07540219531268e-05,-4.94624078039317e-06,1.99814138868586e-06,-2.03400748826107e-06,-7.66419900027588e-06,-4.98867896596158e-07,2.11558796318975e-06,3.14450825723048e-06,-1.49291509513109e-06,1.442130207636e-06,-6.79916018139428e-07,-5.72137366079473e-06,2.21922958730382e-06,3.01038924424893e-06,-1.02720709120976e-06,5.62298645821926e-07,2.80018266304707e-06,2.43985261779207e-05,3.65918173268171e-06,2.77667422756151e-06,1.90192045549503e-06,-8.42744792554685e-06,-1.52239042791771e-06,-7.91344928763999e-06,-1.07359021062173e-05,-1.84491933760533e-06,4.45805352870124e-06,1.40173695382041e-05,-2.3493544740088e-05,-1.51396320025604e-05,-5.54864086855347e-07,-1.29686350397799e-06,2.87858076923405e-06,0,-1.81376071616389e-05,1.03836142911321e-05,-1.15532799565689e-05,-1.42523398901069e-05,-1.66984536645083e-07,-4.76261248250833e-05,-2.03583696519722e-06,-3.2418445586205e-05,8.26867689288626e-06,-7.30807206216701e-06,-3.10310505651036e-06,-7.05463912397525e-06,3.65554012098507e-06,1.960392787893e-05,-6.98761008276949e-06,-4.2190122041242e-06,5.08337147636305e-07,6.23874394157065e-06,-2.3252548875415e-06,4.53665093698105e-06,-4.21924061650545e-07,-9.59529544984101e-06,1.49036324034163e-06,1.24511110017944e-06,2.95271821560151e-05,1.31092110327715e-06,-2.88683080536266e-05,-1.93208315671021e-06,3.31067598087688e-06,1.05122021714278e-08,1.6482841760447e-05,-1.77982162432923e-06,6.36399509440473e-06,-1.53476747372401e-06,-1.90858272806233e-06,-1.29141735222996e-06,1.10388717242005e-05,1.66360546101161e-07
