date,1COV GY Equity,A2A IM Equity,AAL LN Equity,AALB NA Equity,ABBN SE Equity,ABF LN Equity,ABI BB Equity,ABN NA Equity,AC FP Equity,ACA FP Equity,ACKB BB Equity,ACS SQ Equity,AD NA Equity,ADEN SE Equity,ADEN SW Equity,ADM LN Equity,ADP FP Equity,ADS GY Equity,AENA SQ Equity,AF FP Equity,AGK LN Equity,AGM LN Equity,AGN NA Equity,AGS BB Equity,AHT LN Equity,AI FP Equity,AIBG ID Equity,AIR FP Equity,AKE FP Equity,AKERBP NO Equity,AKZA NA Equity,ALFA SS Equity,ALO FP Equity,ALT FP Equity,ALV GY Equity,AM FP Equity,AMBUB DC Equity,AMEAS FH Equity,AMS SE Equity,AMS SQ Equity,AMUN FP Equity,ANDR AV Equity,ANTO LN Equity,ARGX BB Equity,ARL GY Equity,ASCL LN Equity,ASM NA Equity,ASML NA Equity,ASRNL NA Equity,ASSAB SS Equity,AT1 GY Equity,ATC NA Equity,ATCOA SS Equity,ATE FP Equity,ATL IM Equity,ATO FP Equity,AUTO LN Equity,AV/ LN Equity,AZA SS Equity,AZN LN Equity,B4B GY Equity,BA/ LN Equity,BAB LN Equity,BAER SE Equity,BAER SW Equity,BALDB SS Equity,BALN SE Equity,BAMI IM Equity,BARC LN Equity,BARN SE Equity,BAS GY Equity,BATS LN Equity,BAYN GY Equity,BB FP Equity,BBA LN Equity,BBVA SM Equity,BBVA SQ Equity,BBY LN Equity,BCP PL Equity,BDEV LN Equity,BEI GY Equity,BESI NA Equity,BEZ LN Equity,BG AV Equity,BILL SS Equity,BIM FP Equity,BION SE Equity,BIRG ID Equity,BKG LN Equity,BKIA SQ Equity,BKT SM Equity,BKT SQ Equity,BLND LN Equity,BLT LN Equity,BME LN Equity,BME SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,BNR GY Equity,BNZL LN Equity,BOKA NA Equity,BOL FP Equity,BOL SS Equity,BOSS GY Equity,BP/ LN Equity,BPE IM Equity,BRBY LN Equity,BT/A LN Equity,BTG LN Equity,BUCN SE Equity,BVI FP Equity,BVIC LN Equity,BWY LN Equity,CA FP Equity,CABK SM Equity,CABK SQ Equity,CAC Index,CAP FP Equity,CAPC LN Equity,CARLB DC Equity,CAST SS Equity,CBG LN Equity,CBK GY Equity,CCH LN Equity,CCL LN Equity,CDI FP Equity,CERV IM Equity,CEZ CK Equity,CFR SE Equity,CGG FP Equity,CHR DC Equity,CINE LN Equity,CLN SE Equity,CLNX SQ Equity,CMBN SE Equity,CNA LN Equity,CNHI IM Equity,CNP FP Equity,CO FP Equity,COA LN Equity,COB LN Equity,COFB BB Equity,COL SQ Equity,COLOB DC Equity,COLR BB Equity,CON GY Equity,COV FP Equity,CPG LN Equity,CPI LN Equity,CPR IM Equity,CRDA LN Equity,CRH ID Equity,CRH LN Equity,CS FP Equity,CSGN SE Equity,CSGN SW Equity,CSP LN Equity,CTEC LN Equity,CYBG LN Equity,DAI GY Equity,DANSKE DC Equity,DAX Index,DB1 GY Equity,DBK GY Equity,DC/ LN Equity,DCC LN Equity,DEC FP Equity,DG FP Equity,DGE LN Equity,DHER GY Equity,DKSH SE Equity,DLG LN Equity,DLN LN Equity,DMGT LN Equity,DMP GY Equity,DNB NO Equity,DOKA SE Equity,DOM SS Equity,DPH LN Equity,DPW GY Equity,DRI GY Equity,DSM NA Equity,DSV DC Equity,DSY FP Equity,DTE GY Equity,DUE GY Equity,DUFN SE Equity,DWNI GY Equity,EBS AV Equity,ECM LN Equity,EDEN FP Equity,EDF FP Equity,EDP PL Equity,EI FP Equity,EKTAB SS Equity,EL US Equity,ELE SQ Equity,ELIS FP Equity,ELISA FH Equity,ELTA LN Equity,ELUXB SS Equity,EMG LN Equity,EMSN SE Equity,EN FP Equity,ENEL IM Equity,ENG SM Equity,ENG SQ Equity,ENGI FP Equity,ENI IM Equity,ENX FP Equity,EO FP Equity,EOAN GY Equity,EPIA SS Equity,EQNR NO Equity,ERF FP Equity,ERICB SS Equity,ESL LN Equity,ESSITYB SS Equity,ETL FP Equity,EVK GY Equity,EVR LN Equity,EXO IM Equity,EXPN LN Equity,EZJ LN Equity,F3BANK Index,F3MNG Index,F3OTHR Index,F3RETG Index,FABG SS Equity,FBK IM Equity,FCA IM Equity,FDP LN Equity,FER SQ Equity,FERG LN Equity,FGR FP Equity,FHZN SE Equity,FI/N SE Equity,FLS DC Equity,FME GY Equity,FNTN GY Equity,FORTUM FH Equity,FP FP Equity,FPE3 GY Equity,FR FP Equity,FRA GY Equity,FRE GY Equity,FRES LN Equity,FTI FP Equity,FTSEMIB Index,G IM Equity,G1A GY Equity,G24 GY Equity,GALP PL Equity,GAM SE Equity,GBLB BB Equity,GEBN SE Equity,GEN DC Equity,GET FP Equity,GETIB SS Equity,GFC FP Equity,GFS LN Equity,GIVN SE Equity,GJF NO Equity,GLB ID Equity,GLE FP Equity,GLEN LN Equity,GLJ GY Equity,GLO LN Equity,GLPG NA Equity,GN DC Equity,GPOR LN Equity,GRF SQ Equity,GSK LN Equity,GTO NA Equity,GVC LN Equity,GXI GY Equity,HAS LN Equity,HEI GY Equity,HEIA NA Equity,HEIO NA Equity,HELN SE Equity,HEN GY Equity,HEN3 GY Equity,HEXAB SS Equity,HL/ LN Equity,HLE GY Equity,HLMA LN Equity,HMB SS Equity,HMSO LN Equity,HNR1 GY Equity,HO FP Equity,HOT GY Equity,HPOLB SS Equity,HSBA LN Equity,HSV LN Equity,HSX LN Equity,HUH1V FH Equity,HUSQB SS Equity,HWDN LN Equity,IAG LN Equity,IBE SQ Equity,IBEX Index,IBST LN Equity,ICA SS Equity,ICAD FP Equity,ICP LN Equity,IFX GY Equity,IG IM Equity,IGG LN Equity,IGY GY Equity,IHG LN Equity,III LN Equity,ILD FP Equity,IMB LN Equity,IMCD NA Equity,IMI LN Equity,INCH LN Equity,INDUA SS Equity,INDV LN Equity,INF LN Equity,ING FP Equity,INGA NA Equity,INTU LN Equity,INVEB SS Equity,INVP LN Equity,IPN FP Equity,ISAT LN Equity,ISP IM Equity,ISS DC Equity,ITRK LN Equity,ITV LN Equity,ITX SM Equity,ITX SQ Equity,IWG LN Equity,JDW LN Equity,JE/ LN Equity,JMAT LN Equity,JMT PL Equity,JUP LN Equity,JYSK DC Equity,KAZ LN Equity,KBC BB Equity,KCR FH Equity,KER FP Equity,KESKOB FH Equity,KGF LN Equity,KGX GY Equity,KINDSDB SS Equity,KINVB SS Equity,KN FP Equity,KNEBV FH Equity,KNIN SE Equity,KOMB CK Equity,KPN NA Equity,KSP ID Equity,KYG ID Equity,LAND LN Equity,LBK SM Equity,LDO IM Equity,LEG GY Equity,LGEN LN Equity,LHA GY Equity,LHN FP Equity,LHN SE Equity,LI FP Equity,LIGHT NA Equity,LINU GY Equity,LISN SE Equity,LLOY LN Equity,LOGN SE Equity,LONN SE Equity,LOOMB SS Equity,LR FP Equity,LSE LN Equity,LUN DC Equity,LUNDB SS Equity,LUPE SS Equity,LUX IM Equity,LXS GY Equity,MAERSKB DC Equity,MAN GY Equity,MAP SM Equity,MAP SQ Equity,MB IM Equity,MC FP Equity,MCRO LN Equity,MCX Index,MDAX Index,MDC LN Equity,MERL LN Equity,METSO FH Equity,MF FP Equity,MGGT LN Equity,MHG NO Equity,MKS LN Equity,ML FP Equity,MMB FP Equity,MNDI LN Equity,MONC IM Equity,MONY LN Equity,MOR GY Equity,MRK GY Equity,MRL SM Equity,MRL SQ Equity,MRO LN Equity,MRW LN Equity,MT NA Equity,MTRO LN Equity,MTX GY Equity,MUV2 GY Equity,NDA GY Equity,NDA SS Equity,NDX Index,NESN SE Equity,NESTE FH Equity,NG/ LN Equity,NHY NO Equity,NIBEB SS Equity,NK FP Equity,NMC LN Equity,NN NA Equity,NOKIA FH Equity,NOVN SE Equity,NOVOB DC Equity,NRE1V FH Equity,NTGY SQ Equity,NXG LN Equity,NXI FP Equity,NXT LN Equity,NZYMB DC Equity,O2D GY Equity,OCDO LN Equity,OERL SE Equity,OMU LN Equity,OMV AV Equity,OR FP Equity,ORA FP Equity,ORK NO Equity,ORNBV FH Equity,ORP FP Equity,ORSTED DC Equity,OSR GY Equity,PAH3 GY Equity,PARG SE Equity,PGHN SE Equity,PHIA NA Equity,PHNX LN Equity,PIRC IM Equity,PLUS LN Equity,PNDORA DC Equity,PNN LN Equity,POLY LN Equity,POM FP Equity,PPB ID Equity,PPB LN Equity,PROX BB Equity,PRSM LN Equity,PRU LN Equity,PRY IM Equity,PSM GY Equity,PSN LN Equity,PSON LN Equity,PSPN SE Equity,PST IM Equity,PTEC LN Equity,PUB FP Equity,QIA GY Equity,QLT LN Equity,RACE IM Equity,RAND NA Equity,RB/ LN Equity,RBI AV Equity,RBREW DC Equity,RBS LN Equity,RCO FP Equity,RDSA LN Equity,RDSA NA Equity,RDSB LN Equity,REC IM Equity,REE SQ Equity,REL LN Equity,REN NA Equity,REP SQ Equity,RF FP Equity,RHIM LN Equity,RHM GY Equity,RI FP Equity,RIO LN Equity,RMG LN Equity,RMS FP Equity,RMV LN Equity,RNO FP Equity,ROCKB DC Equity,ROG SE Equity,ROR LN Equity,RPC LN Equity,RR/ LN Equity,RRS LN Equity,RRTL GY Equity,RSA LN Equity,RTO LN Equity,RUI FP Equity,RUKM150 Index,RWE GY Equity,RXL FP Equity,RYA ID Equity,SAABB SS Equity,SAB SM Equity,SAB SQ Equity,SAF FP Equity,SAMPO FH Equity,SAN FP Equity,SAN SM Equity,SAN SQ Equity,SAND SS Equity,SAP GY Equity,SBMO NA Equity,SBRY LN Equity,SCAB SS Equity,SCHA NO Equity,SCHP SE Equity,SCMN SE Equity,SCR FP Equity,SDF GY Equity,SDR LN Equity,SDRC LN Equity,SEBA SS Equity,SECUB SS Equity,SESG FP Equity,SEV FP Equity,SGE LN Equity,SGO FP Equity,SGRE SQ Equity,SGRO LN Equity,SGSN SE Equity,SHA GY Equity,SHBA SS Equity,SHL GY Equity,SHP LN Equity,SIE GY Equity,SIGB LN Equity,SIGC LN Equity,SIKA SE Equity,SIM DC Equity,SK FP Equity,SKAB SS Equity,SKFB SS Equity,SKG ID Equity,SKG LN Equity,SKY LN Equity,SLA LN Equity,SLHN SE Equity,SMDS LN Equity,SMIN LN Equity,SMS LN Equity,SMT LN Equity,SMWH LN Equity,SN/ LN Equity,SOBI SS Equity,SOLB BB Equity,SOON SE Equity,SOP FP Equity,SOW GY Equity,SOX Index,SPIE FP Equity,SPM IM Equity,SPR GY Equity,SPSN SE Equity,SPX LN Equity,SRCG SE Equity,SREN SE Equity,SRG IM Equity,SRT3 GY Equity,SSE LN Equity,SSPG LN Equity,STAN LN Equity,STB NO Equity,STERV FH Equity,STJ LN Equity,STM IM Equity,STMN SE Equity,SU FP Equity,SUBC NO Equity,SVT LN Equity,SW FP Equity,SWEDA SS Equity,SWMA SS Equity,SX3E Index,SX3P Index,SX4E Index,SX5E Index,SX6E Index,SX7E Index,SX86E Index,SXAP Index,SXDP Index,SXIE Index,SXIP Index,SXKP Index,SXMP Index,SXNP Index,SXOP Index,SXQE Index,SXS LN Equity,SY1 GY Equity,SYDB DC Equity,TATE LN Equity,TCAP LN Equity,TECN SE Equity,TEF SQ Equity,TEG GY Equity,TEL NO Equity,TEL2B SS Equity,TELIA SS Equity,TEMN SE Equity,TEMN SW Equity,TEN IM Equity,TEP FP Equity,TGS NO Equity,TIT IM Equity,TITR IM Equity,TKA GY Equity,TLW LN Equity,TMO LN Equity,TNET BB Equity,TPK LN Equity,TPZ SM Equity,TRELB SS Equity,TRN IM Equity,TRYG DC Equity,TSCO LN Equity,TUI LN Equity,TW/ LN Equity,UBI FP Equity,UBI IM Equity,UBSG SE Equity,UCB BB Equity,UCG IM Equity,UDG LN Equity,UG FP Equity,UHR SE Equity,UHR SW Equity,UKX Index,ULVR LN Equity,UMI BB Equity,UN01 GY Equity,UNA NA Equity,UPM FH Equity,URW NA Equity,UTDI GY Equity,UU/ LN Equity,VACN SE Equity,VCT LN Equity,VIE FP Equity,VIFN SE Equity,VIS SQ Equity,VIV FP Equity,VNA GY Equity,VOD LN Equity,VOE AV Equity,VOLVB SS Equity,VOW3 GY Equity,VPK NA Equity,VWS DC Equity,WAF GY Equity,WCH GY Equity,WDH DC Equity,WDI GY Equity,WEIR LN Equity,WG/ LN Equity,WIE AV Equity,WKL NA Equity,WMH LN Equity,WPP LN Equity,WRT1V FH Equity,WTB LN Equity,YAR NO Equity,ZAL GY Equity,ZURN SE Equity
2016-07-11,40.995,1.177,9.49047,27.49,17.61221,33.3674,115.85,15.27,37,7.618,101.45,26.2,22.3762,45.94089,45.94089,23.51205,99.99,129.85,125.5,5.85,14.43105,1.87956,3.374,30.23,13.1522,81.6135,5.751,50.2,70.94,11.18926,57.41,14.19034,21.095,11.0076,125.2,963.5,7.70391,25.01,23.8911,39.135,35.5545,43.07,5.62576,13,27.8,2.86861,35.21,90.19,17.235,18.57932,4.65,2.739,18.3296,54.86,22.44,74.5,4.06533,4.29764,33.91966,53.45355,18.05,6.40011,11.1342,35.83205,35.83205,23.53803,97.4978,2.242,1.70591,1150.82394,68.81,57.71834,91.265,127.05,2.61753,5.057,5.057,2.52837,0.27,4.71649,84.92,12.3125,4.56045,48,13.48346,40.2333,43.77734,5.55,31.25554,2.536,5.779,5.779,7.21553,11.64339,2.99767,25.17,70.04,64.36,40.265,44.215,27.8883,31.5,3.065,18.37886,48.605,5.38525,3.14,14.20813,4.66428,8.45918,221.78679,18.96,7.21553,22.64384,22.35,2.047,2.047,4264.53,76.51,3.43647,86.71937,13.3041,13.04661,5.762,18.162,41.39248,147.85,6.83,16.02362,51.87914,10.1535,57.181,2.89263,15.63279,15.355,64.26201,2.72078,5.98,13.025,51.01,0.30505,1.67107,106.8143,6.42,69.98051,51.33,174.45,82.78,17.79032,6.85391,4.435,38.38894,25.93,25.8703,17.295,9.33669,9.33669,2.75011,2.52002,2.85923,55.22,23.24617,9833.41,73.73,10.732,3.74503,79.13613,30.5,65.45,25.35993,27.8,59.75078,4.01136,30.99743,7.46778,26,10.8376,659.65228,6.07705,13.98521,25.375,35.505,54.93,37.79351,69.82,14.98,34.885,108.82191,31.45,19.845,3.07158,19.91,10.0513,2.858,120.9,7.33255,84.39338,18.24,15.2696,34.73,43.82112,24.55087,1.39266,469.9965,26.285,3.958,27.08,27.08,14.715,14.67,31.835,30.49,8.194,8.86231,15.77153,339.7,6.96329,1.88629,25.4728,16.8,27.155,1.71413,33.12,17.42285,12.84715,3671.71327,13693.62372,9938.3007,2895.20895,7.78095,5.75,5.7411,19.35873,17.945,50.46631,65.03,162.49634,716.73315,33.41049,79.85,24.9,14.53,43.35,36.2,40.24,48.675,67.42,23.2774,33.25,16260.64,10.68,45.11,33.355,12.54,8.94881,73.86,342.7614,164.56513,9.346,15.22822,127.0999,2.07666,1868.93808,15.13214,17.245,28.505,2.08605,52.833,2.82324,50.25,16.56407,9.2045,20.43,19.50538,55.62,7.30352,74.05,1.22019,70.9,83.28,73.02,459.86925,95.36,110.65,33.43434,14.57184,30.355,12.1432,27.30453,6.31212,91.43,76.76,118.55,9.15251,5.61814,6.50571,12.33092,38.45,6.88944,4.64375,4.57805,5.872,8305.1,1.59328,30.17425,65.83,6.99554,13.305,3.97,9.57377,36,35.23027,6.70516,173.55,47.599,38.05,11.51551,8.06614,15.96281,3.22528,7.98243,108.4,9.335,3.29098,29.37242,5.36061,53.74,9.38605,1.8,33.45082,41.99084,2.17874,30.4,30.4,3.34847,8.6645,5.5319,36.06589,14.285,4.32697,34.51296,1.62613,42.45,22.54,140.36,38.82,3.76263,45,8.35595,21.80776,3.342,42.3,126.49857,32.96784,3.169,20,79.56,13.22807,0.3233,9.54,85.55,2.1541,11.115,39.1,39.20167,39.25,20.25,163.05,65767.2864,0.64353,14.59245,141.13796,23.07381,47.995,30.9153,36.18013,25.88023,15.68933,43.06,39.425,1169.70311,92.75,1.989,1.989,5.31,137.5,21.59561,19600.87447,20173.25,13.09354,5.519,22.17,93.31,4.87371,15.3879,3.86471,85.8,21.075,16.49598,14.44,3.05164,39.82,94.2,9.501,9.501,1.28266,2.10834,14.157,20.68451,84.27,146.35,42.39,7.50136,4120.78983,71.81141,31.89,14.30306,3.43031,7.09321,57.77,14.65397,23.47,5.035,74.84959,50.10901,32.8,17.925,5.14825,46.125,59.71874,44.03193,3.647,2.78062,7.61385,1.79278,25.13,174.1,14.235,8.00299,37.04,75.24,33.67938,47.2,43.84,59.84284,397.03426,22.82,7.11112,6.5,8.48264,117.03754,10.74116,13.23433,26.215,99.18,99.25747,27.925,1.43724,14.57184,19.2489,38.445,17.84523,11.31606,88.42931,5.95,9.63243,62.37,20.878,1.6498,38.26,36.62,90.24686,10.725,39.59512,2.10365,78.52,24.65011,24.785,25.04902,28.3,20.22,16.7189,15.825,11.73,49.9864,36.75379,54.43,99.73,28.68611,5.85572,344.5,43.26969,71.17,155.42262,235.59668,2.56474,8.90751,8.49437,111.75265,71.25,5.76773,2.46618,35.5,3187.71109,15.12,11.39,11.33,30.0371,1.151,1.151,61.59,37.14,74.8,3.5103,3.5103,9.07338,70.6,10.185,2.66681,5.90961,26.91817,166.17898,441.0878,26.435,18.46,29.34314,22.40919,7.64907,14.07428,19,14.09,7.68483,35.085,17.88,4.58991,2091.73759,12.47,10.3025,30.2,56.52748,92.45,1.40791,1.12316,64.16994,44.94618,110.1,19.45501,14.55961,19.99,19.94535,10.23079,3.24171,199.5989,4.29674,13.90309,5.12126,3.36959,18.47878,15.29926,11.71099,83.37,120.42222,89.56,31.62,641.3685,16.495,3.914,47.655,81.9847,45.56927,58.92219,76.23058,4.3167,65.58,18.7017,3.65892,6.95037,3.23743,7.67,9.26286,5.335,354.45377,54,8.98338,28.8269,100.2,18.22061,32.11553,617.87,648.3,854.12,2885.32,256.47,84.15,233.33,438.93,762.45,192.13,215.6,298.81,270.03,414.14,375.05,662.14,21.96335,62.05,23.20583,8.31252,3.67698,145.92448,8.631,12.2,15.15346,7.77747,4.26238,47.78221,47.78221,12.91,78.32,15.53709,0.663,0.537,19.26,2.1982,1.49883,41.125,17.17647,5.587,16.16327,4.924,16.6313,1.93939,11.66803,1.65194,34.63,2.4228,11.37014,68.53,9.2758,6.93394,11.17,259.25762,259.25762,7840.70646,42.89424,24.1525,10.3,42.05,17.24,232,38.675,12.108,56.48244,18.60784,19.225,123.46039,50.45,17.135,33,2.69849,31.15,9.07338,113.3,43.78,60.83801,14.08,81,17.90856,39.585,17.19993,8.20693,12.92,36.74,3.14198,19.64031,12.7967,43.26969,28.90026,25.52,213.50086
2016-07-12,40.895,1.2,9.94324,27.685,17.5919,33.76271,115.95,15.715,37.61,7.937,103,26.795,22.5569,47.52466,47.52466,23.99308,100.3,130.95,124.05,5.982,14.79812,1.92393,3.424,30.845,13.48114,82.6761,5.901,52.21,71.47,11.60726,57.63,14.2814,21.385,10.9851,126.95,976,7.81,25.05,24.10539,38.82,37.298,44.19,5.81868,13.3,28.53,3.07696,35.27,90.61,17.3,18.75229,4.72,2.837,18.44707,54.59,22.87,74.29,4.22633,4.57114,33.31974,53.58933,18.05,6.47717,11.3141,36.38221,36.38221,23.58339,98.70859,2.38,1.77853,1146.26381,69.49,57.94136,91.649,127.3,2.67109,5.275,5.275,2.61841,0.279,4.94827,83.91,12.25,4.69924,48,13.63514,39.9833,43.91114,5.76,32.23022,2.684,5.971,5.971,7.40505,12.0145,3.08414,25.44,73.31,64.81,42.34,44.35,27.89614,31.89,3.106,19.09131,49.22,5.52894,3.396,14.40303,4.87045,8.71605,222.66609,18.95,7.41103,23.58601,22.905,2.133,2.133,4331.38,77,3.55825,86.56865,13.17957,13.50508,5.944,18.43779,42.64638,150.2,6.8,16.16451,53.15078,10.4612,57.02239,2.97563,15.6159,15.5,63.85412,2.72376,6.08,13.535,52.93,0.31877,1.70005,106.4172,6.4,69.83294,51.79,179.65,82.45,18.20409,7.03064,4.4325,39.01868,26.04,26.16012,18.165,9.56873,9.56873,2.85546,2.52002,2.90934,57.65,23.55097,9964.07,74.81,11.411,3.94138,79.31843,31.12,65.76,25.54951,27.8,59.37153,4.14252,31.82315,7.85402,26,10.07463,640.37084,6.06006,14.72629,25.655,34.98,55.2,37.93428,70.1,15.11,35.71,108.95453,30.975,21.105,3.1009,19.965,10.0188,2.869,121.1,7.36848,84.10566,18.085,15.1603,34.82,45.37613,24.717,1.48221,466.5559,26.76,3.976,27.015,27.015,14.73,14.81,32.385,31.825,8.181,8.86231,15.96936,340,7.02416,1.88629,25.4728,16.875,27.225,1.89526,34.28,17.56379,13.6727,3776.04444,14155.67544,10316.06491,2995.71035,7.71281,5.68,5.9751,19.56322,18.125,51.11965,65.42,160.45864,710.81164,34.88286,78.99,24.85,14.6,43.935,36.37,41.69,48.635,67.57,23.09513,33.25,16721,11.22,44.695,33.575,12.595,9.1939,74.41,338.02432,161.57689,9.555,15.30042,126.1237,2.12633,1860.73471,15.31558,17.4,29.785,2.2269,52.5,2.82324,49.495,16.56096,9.41474,20.065,19.62308,56.11,7.35117,73.43,1.28346,71.71,82.97,72.87,462.89664,95.15,109.45,33.64817,14.86996,30.9,12.29585,27.35503,6.40534,91.89,77.4,119.1,9.40263,5.70734,6.60288,12.60714,38.2,6.86524,4.87404,4.90757,5.85,8506,1.68215,30.3215,65.65,7.3407,13.595,3.97,9.78161,36,36.01356,6.96206,174.5,48.04003,38.035,12.06837,8.42272,16.07188,3.22542,8.18983,107.1,9.639,3.38345,29.66464,5.52415,53.3,9.72175,1.918,33.60584,42.32312,2.28317,30.93,30.93,3.4505,8.88965,5.64149,36.68402,14.2,4.50888,35.31302,1.72884,44.005,22.72,142.78,38.77,3.87313,45.07,8.43323,22.13194,3.427,42.47,125.51269,32.99114,3.201,20.12,80,13.39653,0.34,9.75,83.88,2.26162,11.395,40.05,39.9134,39.05,20.05,163.05,65208.04825,0.67346,14.86575,140.07265,23.35031,48.31,31.60765,35.95825,26.13137,15.73459,43.15,40.175,1179.56508,93.12,2.105,2.105,5.7,139.7,21.80478,20122.42063,20320.45,12.69095,5.681,22.87,94.02,4.94229,15.43347,4.00244,88.49,21.265,16.83347,14.39,3.13802,39.22,94.71,9.631,9.631,1.3326,2.17901,15.369,22.31691,85.05,148.35,42.13,7.63335,4126.94915,71.35561,31.76,14.26915,3.50897,7.10769,58.48,13.4093,24.05,5.065,73.77987,50.1668,33.23,17.8,5.4164,46.355,62.37721,44.1984,3.605,3.04702,7.68445,1.79278,25.33,173.45,14.535,8.03291,37.02,74.59,33.47142,47.71,45.105,59.96616,397.94474,22.99,7.38022,6.5,8.62027,115.87295,10.80527,13.1938,27.25,100.55,101.46772,28.245,1.51453,15.37281,19.4713,39.4,18.53357,11.60144,87.2734,6.205,9.76964,62.63,20.769,1.6498,38.78,37.875,90.09376,11.345,39.65489,2.17901,78.39,25.23224,25.25,25.50761,28.13,20.12,16.89333,15.86,12.145,50.4762,36.75379,55.16,99.43,29.76985,5.98031,350.1,44.47818,74.09,156.06553,233.73536,2.52622,8.91097,8.66816,109.13018,71.8,5.90608,2.45438,35.245,3278.14142,15.255,11.625,11.61,30.04604,1.208,1.208,62.21,37.92,74.59,3.7385,3.7385,9.11128,70.86,10.295,2.75609,5.87597,27.42657,165.1242,442.40477,27.11,18.815,30.82943,23.39445,7.75518,14.18605,19.7,13.99,7.72232,35.685,18.105,4.65291,2088.52377,12.8,10.53624,30.2,58.12694,93.4,1.43671,1.12316,63.76264,44.23873,111.4,19.35618,14.56746,20,20.04212,10.55983,3.38824,201.89978,4.36125,14.5467,5.18713,3.44332,18.79697,15.51648,11.60099,83.84,120.38972,90.06,31.13,647.63478,16.46,4.059,47.8,81.09839,46.51352,58.91412,77.07321,4.3374,64.07,18.89275,3.77336,7.18715,3.26354,7.775,9.88338,5.405,349.45952,54.64,9.23865,29.21313,100.95,18.36029,31.70938,618.84,648.33,860.37,2933.44,256.33,88.68,231.41,455.42,758.94,197.25,221.55,303.43,274.25,417.86,377.9,662.46,22.54439,62.12,23.61819,8.33292,3.80609,141.7964,8.886,12.235,15.17625,7.8559,4.28972,47.02152,47.02152,13.03,78.39,15.25127,0.6925,0.548,19.69,2.31251,1.5295,41.65,17.94692,5.55,16.36852,4.9,16.96423,2.03175,11.97259,1.73962,33.98,2.6859,11.49008,68.35,10.5236,7.06383,11.895,261.91168,261.91168,7998.51814,42.93372,24.1525,10.3,41.695,17.37,230.75,38.54,12.14021,56.67282,18.49766,19.03,122.67676,50.4,17.34,32.485,2.72676,32.02,9.14836,116.8,43.85,61.32394,14.145,82.55,17.98585,39.515,18.06664,8.36286,13.39,37.295,3.22422,20.11396,12.7533,44.39437,29.20571,26.71,216.44535
